	1
began	4
beggar's	1
beginning	3
behalf	1
being	4
bel	8
bellini	1
bellini,	1
below.	1
ben	1
benjamin	1
berezovsky	1
berg),	1
berio	1
berlioz	1
berlioz's	1
bernstein,	1
besides	1
best	1
better	1
between	2
beyond	2
biblical	1
bigger	1
birth	1
birtwistle	2
bizet	1
blend	1
blended	1
blow	1
blow's	1
body	1
bohemia.	1
bohã¨me",	1
book").	1
bordoni,	1
borodin,	1
bortniansky	1
both	2
boã¯eldieu,	1
breakthrough	1
bringing	1
britain's	1
britten,	1
broad	1
brought	3
bucked	1
buffa.	1
built	1
burden.	1
burlesques,	1
burney	1
busoni.	1
but	13
butterfly"	1
by	43
called	1
came	6
camerata	1
camille	1
can	1
canto	5
canto"	1
canto,	2
canto.	1
capo"	1
career	1
carl	1
carlisle	1
carlo	1
carlos",	1
carmã©lites")	1
caruso	1
case.	1
castrati	1
castrato	1
cavalli	1
celebrating	1
cello;	1
cemented	1
cenerentola",	1
central	1
centuries,	1
centuries.	1
century	17
century's	1
century,	12
century.	8
cesare"	1
challenge	1
changed	1
characteristic	1
characters	4
charles	2
cherubini,	1
choral	1
choruses	1
chose	1
christoph	1
cimarosa	1
circle	2
city	1
claimed	1
class,	2
classical	4
claude	1
claudio	1
clemenza	1
climate	1
climate,	1
close	1
close.	1
closed	1
closely	1
coleman	1
collaboration	2
collaborator	1
combined	1
combined"	1
combining	1
comedies,	1
comedy	2
comic	4
comique"	1
comique".	1
comique,	1
comiques.	1
commedia	1
comment	1
commercial	1
commonwealth	1
completely	1
complex	1
compose	1
composed	11
composer	6
composers	23
composers,	4
composing	4
composition	1
compositions	1
conceived	1
concept	1
concepts	1
concern	1
concerto	1
confined	1
considered	2
consisted	1
consisting	1
consists	1
constituted	1
constraints	1
contained	2
contemporary	2
contes	1
continue	1
continued	6
contours	1
contrast	1
contribute	1
contribution	1
contributions	1
control.	1
controversial	1
conventions,	1
conventions.	1
cooke,	1
coolidge	1
copying	1
corigliano,	1
costumes	1
could	1
counterpart	1
counterpoint	1
countries	1
country	1
counts".	1
court	6
court,	1
create	1
created	2
creating	3
critical	2
critics	1
critics.	1
cromwell	1
cruelty	1
crystallize	1
culmination	1
cultured	1
cynical	1
d'assise"	1
d'hoffmann";	1
d'ulisse	1
d.	1
da	3
dalila"	1
dance	1
dance,	1
dance.	1
dances.	1
dargomyzhsky,	1
daring.	1
dark	1
dates	1
dating	1
davenant	2
day.	1
de	1
de'	1
death	1
death,	1
debussy's	1
debussy.	1
decade	1
decades,	1
decades.	1
dedicated	1
delibes	1
delibes'	1
dell'arte,	1
delle	1
dem	1
demand	1
denisov	1
derived	1
derives	2
des	3
described	1
describing	1
designed	1
designer	1
despite	4
detail	1
develop	3
developed	3
developing	1
development	1
developments	2
di	5
dialogue	1
dialogue.	3
dictated	1
dictionary,	1
did	1
different	1
dimension	1
direct,	1
directions.	1
discussed	1
distinction	2
distinctive	1
distinctly	2
district",	1
dmitri	1
dmitry	1
domenico	1
domestic	1
dominance	1
dominant	1
dominate	4
dominated	2
dominating	1
don	1
done	1
donizetti	1
donizetti's	1
donizetti,	1
donne	1
douglas	1
drake"	1
drama	2
drama,	4
drama.	2
dramas	2
dramas,	1
dramatic	3
dramatist	1
drew	1
dryden)	1
duets,	1
dukas,	1
during	8
dwindled	1
dying	1
e.g.	1
e.g.gossec's	1
earlier	1
earliest	1
early	9
eastern	1
ed	1
edison	1
educated	1
effects.	1
efforts	1
either	1
elements	4
elementsâ€”music	1
elevated	1
elite	1
embellishment	1
emerged	3
emotions	1
emphasised	1
emphasize	1
employers	1
employing	1
en	2
encouraged	1
encyclopã©die	1
end	3
ended	1
ending	1
enfers",	1
england	2
england,	2
england.	1
english	17
english-language	3
english.	1
enigmatic	1
enjoyed	1
enrico	1
ensemble.	1
ensembles	1
entertainment	1
entertainments	1
entfã¼hrung	1
entire	1
epic	1
equivalent	1
era	2
era,	2
era.	1
erich	1
especially	3
establish	2
established	2
established,	1
establishment	1
et	3
euridice",	1
europa.	1
europe	3
europe,	1
europe:	1
european	1
even	4
every	1
evident	1
evolved	1
example	1
example,	1
examples	3
excellent	1
except	1
exceptions	1
exclusively	1
exemplified	1
experiment	1
experimented	1
experiments	1
exponent	1
export	1
express	1
expressive	1
expressivity.	1
extraordinary	1
fairy-queen"	1
fame	1
famous	5
fan	2
fans.	1
far	1
farinelli	2
fausten".	1
faustina	1
favour	1
feature	1
featured	1
felt	1
female	1
ferruccio	1
few	1
fiery	1
figaro	1
figaro",	1
figaro),	1
figure	2
filled	1
finally,	1
fine	1
firm	1
firmly	1
first	19
five	1
flair	1
flavour	1
fledermaus",	1
fletcher	1
fliegende	1
florence	1
florentine	1
florid	1
flourished	1
flow	1
flowerings:	1
floyd	1
flute	1
focus	1
focusing	1
folk-like	1
follow	1
followed	2
follower	1
followers	1
following	2
fomin	1
foothold	2
for	36
for)	1
force	1
forced	1
forceful	1
foreign	5
foreigner,	1
forerunner	1
form	8
form,	1
form.	1
formal	1
format,	1
forms	2
forms:	1
found	2
founded	1
france	1
france),	1
france,	2
france.	1
france:	1
francesco	3
francis	2
franz	1
franã§ois	1
frederick	1
free	1
freischã¼tz"	1
french	12
french)	1
french-born	1
french-language	1
frequently	2
frideric	1
from	14
full	1
full-blown	1
furthered	1
fusion	1
gain	1
gained	3
gaining	2
galuppi,	1
gambler",	1
gathered	1
gay's	1
general	1
generally	2
genius	1
genre	4
genre,	1
genres	1
genuine	1
george	2
german	12
german-language	3
german-speaking	1
germanic	1
germany	1
germany,	1
gershwin,	1
giacomo	2
gian	1
gilbert	1
giovanni	1
giovanni"	1
giovanni",	1
giuseppe	2
given	3
glass	1
glass,	1
glinka	1
gluck	3
gluck's	3
gluck,	3
gluck.	1
gluckian	2
godunov"	1
goes	1
golden	1
gonzagas,	1
gounod	1
goya",	1
gradually	1
grand	4
graun,	1
great	5
greater	2
greatest	3
greatly	1
greek	2
grimm	1
growing	2
grown	1
growth	1
grã©try.	1
guard"	1
guest"	1
gã¤nsemarkt	1
had	16
half	1
halted	1
hamburg	1
hand,	2
handel	3
handel,	2
handel.	2
hands	1
harmonic	1
harmonies	1
harmony,	1
harpsichord	1
harrison	1
has	4
hasse	1
have	10
he	15
heard	1
hearing.	1
heavy	1
hector	1
heggie.	1
heinrich	1
held	1
helped	4
henry	1
hermione",	1
hero	1
high	1
highly	3
him	1
himself	1
himself,	1
hindemith,	1
hindrances,	1
his	44
history	1
history.	3
hofmannsthal.	1
hold	1
holding	1
hollã¤nder",	1
home-grown	1
honour	1
hope,	1
hopes	1
house	1
house,	1
houses.	1
how	1
however,	5
hudson)	1
huge	1
hugo	1
huguenots"	1
humanists	1
hundred	1
hã©rold	1
i	1
icon	1
id="22348"	1
idea	1
ideal	1
ideal,	1
ideals	1
ideals.	1
ideas	1
idiot"	1
igor	1
igor"	1
ii	2
ii's	1
ii,	1
imitate	1
imitated	2
imitated".	1
immediate	1
immediately	1
immensely	1
imperial	1
important	5
imported	1
improvisatory	1
in	154
in-between	1
include	6
includes	1
including	5
incorporates	1
increased	1
indeed,	1
independence,	1
individual	1
inflections	1
influence	5
influence.	1
influenced	2
influences	1
influential	1
infused	1
inigo	1
initially	1
innovations	1
inspiration	2
inspired	1
instead	2
instead.	1
instrumental	1
intended	1
interest	1
interesting	1
intermedi	1
intermissions	1
international	2
interspersed	1
into	3
intricate,	1
introduced	2
invited	1
involved	2
is	16
isolated	1
isolde",	1
it	8
italian	34
italian-born	2
italian-style	2
italian.	1
italy	2
italy.	4
its	6
jacopo	2
jacques	2
jake	1
jarred	1
jean-baptiste	2
jean-philippe	1
jigs	1
johann	2
john	7
johnson).	1
jommelli	1
jones	1
jonson's	1
jours",	1
judy"	1
jules	1
just	1
keiser,	1
kinds	1
king	1
knight"	1
known	5
korngold,	1
kurt	1
la	1
labour	1
lammermoor".	1
lampe,	1
landmark	1
language.	2
languages,	1
large-scale	1
largely	3
last	1
lasted	1
late	6
later	3
latin	1
lavish	1
leading	4
learn	1
learned	1
led	2
legacy	1
legend.	1
leitmotifs,	1
lengthy	1
leonard	1
leoncavallo's	1
let	1
libellous	1
libretti	5
libretti;	1
librettist	2
librettists,	1
libretto	1
libretto)	1
librettos.	1
licensed	1
life	2
light	2
light,	1
lighter	1
like	4
likes	1
limits.	1
lines	1
literally	1
literate	1
locke	1
locke,	1
london	3
london's	1
long	1
long-flourishing	1
long.	1
lorenzo	2
lortzing,	1
lost	1
lost.	1
louis	1
love	1
ludwig	1
lully	4
lully's	2
lully.	1
lyric	2
lyrique",	1
lyudmila"	1
lã©o	1
macbeth	1
madama	1
made	2
magic	1
maiden"	1
main	2
major	1
maksym	1
manner,	1
mantua	3
many	13
maria	1
mark	1
marriage	2
marschner,	1
mascagni's	1
masque	2
masques	2
massenet's	1
massenet,	1
masses	1
massive	1
masterpiece	1
masterpieces	1
masterwork	1
match	1
matched	1
mature	1
may	1
meaning	1
means	2
meistersinger	1
melchior	1
melodic	2
melodies	1
melodies,	1
melodrama	1
melody".	2
melody,	2
members	2
men"	1
menotti,	1
mercadante	1
merchant	1
messiaen's	1
metastasian	2
metastasio,	1
meyerbeer's	1
meyerbeer,	2
meyerbeer.	2
michael	2
mid-17th	1
mid-18th	1
mid-19th	2
mid-to-late	1
middle	1
midst	1
mikhail	1
milhaud.	1
minimalism	1
minotaur.	1
mirrored	1
miserly	1
mix	1
mixed;	1
models.	1
modern	1
modernism.	2
modernized	1
modes	1
modest	1
moliã¨re	1
monastery",	1
monopolised	1
monsigny,	1
monteverdi	1
monteverdi's	1
monteverdi,	1
moore,	1
moran,	1
more	8
most	20
most-loved,	1
mostly	2
move	1
moved	1
movement	2
movement.	1
movements,	1
mozart	4
mozart's	2
mozart,	4
mozart.	1
mtsensk	1
much	4
music	8
music,	1
music.	1
musical	11
musicality.	1
musicians	3
musique"	1
musique",	1
mussorgsky,	1
mã©hul	1
mã©lisande"	1
name	1
name.	1
names	1
naples	1
national	4
nationalism	2
nationality	1
native	2
near	1
neoclassicism	1
never	3
nevertheless,	2
new	7
newly	1
nibelungen"	1
niccolã²	1
nikolai	1
no	1
nobility,	1
non-virtuosic	1
nono,	1
norm,	1
nose"	1
not	11
notable	3
notably	3
noun	2
nozze	1
number	1
numerous	1
nyman,	1
nã¼rnberg",	1
occur,	1
occurred	1
occurring	1
of	186
of,	2
offenbach	1
offenbach,	2
offered	1
often	5
oliver	1
olivier	1
on	12
once	3
one	9
onegin"	1
only	6
opera	71
opera"	2
opera",	1
opera'	1
opera's	2
opera,	18
opera.	8
operas	22
operas,	7
operas.	2
operas:	1
operatic	11
operetta	2
operetta,	1
operettas	3
operettas,	2
opportunity	1
opposition	1
opã©ra	2
opã©ra-ballet,	1
or	8
oranges",	1
orchestra	5
orchestra,	1
orchestration	1
origin	1
origin,	1
original,	1
originally	1
origins.	1
other	8
others	1
others)	1
others,	1
others.	1
out	1
over	1
overriding	1
own	8
oxford	1
pacini,	1
painting.	1
paisiello,	1
parallel	1
paris.	1
parisian	1
part	7
particular	1
particular,	1
particularly	2
partly	1
parts	1
pashkevich,	1
passages	2
pastiche	1
patria"	1
patriotic	1
patronage	1
patterned	1
paul	1
peace";	1
perform	1
performance	2
performed	5
performed,	1
performing	1
perhaps	4
peri	1
peri's	1
peri,	1
period	2
period,	3
periods,	1
persuaded	1
peru"	1
phenomenon	1
philidor	1
philip	1
philosophical	1
pieces	1
pietro	1
pillaged	1
pitch	1
place	1
play	2
play,	1
play.	1
played	2
plays	1
plays,	1
pleasing	1
plot	1
plot-driving	1
plots	1
plural	1
plural:	2
poet	2
poetry	1
poetry,	1
point	1
politics	1
ponte)	1
ponte.	1
poppea",	1
popular	9
popular,	1
popularity	4
popularized	1
porpora.	1
possibilities	1
possibly	2
post-napoleonic	1
post-war	1
poulenc	1
power	1
practice.	1
prepared	1
presence	1
present	1
presented	1
prestigious	1
previn	1
produce	3
produced	8
produced.	1
productions,	2
productions.	1
progress"	1
progress",	1
prokofiev	1
prokris"	1
prominent.	1
prophetess"	1
prototypes	1
proved	2
provided	1
public	1
publicly	1
published	1
puccini	1
puccini's	1
purcell	3
purcell's	3
purcell,	1
purcell.	1
purity	1
pushed	1
put	1
pyotr	1
queen	1
quest	2
quickly	1
quinault	1
quintessential	1
quite	1
rachmaninoff	1
radical).	1
radio	1
rake's	2
ralph	1
rameau's	1
rameau,	2
rapidly	1
rarely	1
rather	1
ravel,	1
reacted	1
real	2
realism,	1
realistic	1
really	1
reason	1
recent	1
recently	1
recitative	6
recitative,	4
recitative.	1
recitativo".	1
recognition	1
recorded	1
recording	1
recurring	1
referred	2
reform	2
reform:	1
reforms	1
reforms.	1
regularly	2
rejected	1
remain	3
remained	1
renaissance.	1
renowned	2
repertory	1
repertory,	1
repertory.	1
replaced	1
replacement	1
requiring	1
reserved	1
resonance	1
resonated	1
respect,	1
response	1
rest	1
restoration,	1
result	1
resurrected	1
return	1
reveal	1
revealed	1
revival	1
revive	1
revived	1
revolution.	1
revolutionary	3
revolutionised	1
rex",	1
rhodes".	1
rhythm	1
rich	1
richard	4
richer	1
rimini",	1
rimsky-korsakov.	1
ring	1
rise	1
ritorno	1
rivalry	1
robert	1
role	4
role,	1
roles;	1
romantic	1
romanticism	1
rosenkavalier",	1
rossignol",	1
rossini	1
rossini's	2
rossini,	2
roussel	1
ruggero	1
ruled	1
russia	4
russian	7
russian-language	1
rusticana"	1
rã©publique"	1
s.	1
sacred	1
saint-saã«ns	1
saint-saã«ns'	1
sales	1
sally"	1
same	7
sarti,	1
savoy	1
saw	3
scandalous	2
scarlatti,	1
scenery	1
scenery,	1
scenes	1
scenes,	1
schnittke	1
schoenberg	1
school	2
schreker,	1
schubert	1
schã¼tz	2
score	2
score,	1
scored	1
scores	1
seamless	1
second	1
section	1
sections	1
seen	1
semi-melodic	1
semi-opera	1
semi-opera,	1
senesino,	1
sense	4
sensibilities,	1
sent	1
sentimental	1
separate	4
separately	2
serail"	1
sergei	2
seria	6
seria"	5
seria,	2
seria.	1
serialism	1
serias"	1
series	2
serious	1
seriousness	1
set	4
setting.	1
several	4
shadwell's	1
shakespeare	2
shakespeare-inspired	1
shostakovich	1
show	2
shows	1
siege	1
sigmund	1
significant	4
significantly,	1
simple	2
simplicity".	1
simplified	1
simultaneously	1
since	2
singer	1
singers	4
singers";	1
singers,	1
singing	4
singing",	1
singing:	1
singspiel,	2
singular	1
sir	3
situation	1
situation.	1
siviglia"	1
six	1
slavophilism	1
smaller	1
snow	1
so	2
some	4
some,	1
sometimes	1
song)	1
song.	1
songs	1
soon	3
sophistication	1
sophistication.	1
sopranos	1
sort	1
spades"	1
spain	1
spain,	1
spain.	1
spaniards	1
sparking	1
spectacle	1
spectrum,	1
speech,	1
spirit	1
spite	2
splendour	1
spoken	5
sponsored	1
spoofed	1
spread	2
staden	1
stage	9
stage.""	1
staged	1
stages	2
stagingâ€”must	1
standard	2
standard.	1
star.	1
started	1
starting	2
still	5
stilo	1
stone	1
stories	1
strauss	7
stravinsky	2
strove	1
structure	1
structured	1
struggled	1
style	8
style,	2
style.	1
styles,	1
styles.	1
stylised	1
stylistic	1
subsequent	1
subservient	1
succeed	2
success	6
success,	2
success.	1
successes,	1
successor	2
successor,	1
successors	1
such	24
sullivan	1
sullivan,	1
sung	3
sung,	1
superb	2
superbly	1
supernatural	1
supplant	1
supplanting	1
supported	3
supreme	1
survived	1
survived.	1
sway	1
tack	1
taste	2
tchaikovsky,	1
technology,	1
telegraph"	1
telemann	1
television.	1
tell"	1
tempest"	1
tend	1
tended	2
termed	1
terminology	1
terminology.	1
text	2
than	2
that	19
the	315
theater	1
theatre	2
theatre,	1
theatres	1
theatrical	1
their	6
them	2
them,	1
themes	1
then	1
there	2
these	10
they	5
third	1
this	16
thomas	3
those	1
though	1
thought	1
three	3
through	5
throughout	5
throughout.	1
thus	1
ticket	1
time	4
time,	4
time.	1
title="opera">	1
tito",	1
to	77
today	2
today,	1
today.	4
tommaso	1
tonality	1
tonality,	1
tone	1
took	1
touches	1
towards	1
tradition	5
tradition,	1
tradition.	3
traditional	1
traditions	3
traetta,	1
tragedy	1
tragic	1
trained	1
translations)	1
traviata".	1
tremendous	1
trend.	1
triomphe	1
trios	1
troupes	1
trovatore"	1
troyens",	1
true	1
tsar"	1
tunes.	1
tutte",	2
two	5
types	1
typical	1
typically	2
typified	1
und	1
under	2
understated,	1
understood	1
undoubtedly	1
unfolding	1
unfortunately	1
unique	2
unity	1
until	6
unwagnerian.	1
up	1
upper	1
url="http://en.wikipedia.org/wiki?curid=22348"	1
us	1
usage	1
use	2
used	2
using	1
usually	6
variable	1
varied	1
various	3
vasily	1
vaughan	1
venetian	1
venice.	1
verdi	3
verdi's	1
verdi,	2
verismo	2
verismo.	1
verstovsky.	1
very	1
victorian	1
vienna	1
viennese	2
village"	1
violate	1
virtually	1
virtuosic	1
virtuoso	1
vivaldi	1
vocal	1
vocal),	1
vogue	1
voice.	1
voice;	1
voices	1
von	5
w.	1
wagner	7
wagner's	3
wagner,	2
wagner.	2
wagnerian	1
waltzes	1
wanted.	1
was	63
way	2
ways	1
weaknesses	1
wealthy,	1
web	1
weber	2
weber,	1
weill	1
welcomed	1
well	10
well,	1
well-known	1
were	23
western	1
what	2
when	1
where	5
which	29
which,	1
while	1
who	9
whole	1
wholly	3
whom	1
whose	4
wider	1
widespread	1
william	3
williams	1
willibald	1
with	40
within	2
witty	1
won	1
word	3
words	1
words,	1
work	5
worked	2
works	12
works,	5
world's	1
would	3
write	3
writing	1
written	6
wrote	4
xiv.	1
year,	1
years.	1
yeomen	1
yet	1
yevstigney	1
young	1
zarzuela,	1
zauberflã¶te"	1
zauberflã¶te)",	1
zemlinsky,	1
