	5
albanian	2
alexander	1
all	7
all,	1
almost	1
alone.	1
along	3
also	8
although	3
altslawischen,	1
am	1
ambassador	1
ambitious	1
among	1
an	11
analysis	3
ancestor	1
ancestor.	1
ancestry.	1
and	74
and,	1
annually	1
another	1
another.â€?	1
antoine-lã©onard	1
any	2
apparent	1
appear	1
appeared	3
appeared;	1
applied	1
appointment	1
archbishop	1
are	10
arguably	1
armenian.	1
around	1
arrows	1
as	30
aschaffenburg,	1
ascribe	1
assesses	1
associate	1
at	12
attempted.	1
attempts	2
attention	2
attractive	1
australian	1
available	1
b.	1
babbling	1
babies	1
babies;	1
baby-talk	1
back	3
based	4
basic	2
basis.	1
bavarian	1
be	10
be,	1
bear	2
beautiful	1
became	3
because	1
become	2
been	6
before	2
began	2
begun	1
berlin	2
bernie	1
best	1
better	1
between	8
beziehungen",	1
biography.	1
bmw.	1
book	3
book,	1
books	1
books)	1
bopp	14
bopp">	1
bopp's	1
bopp,	2
born	1
both	1
branch	1
brand	2
brief	1
briefly	1
britannica"	1
brothers	1
brought	3
built	1
but	13
by	17
calcutta	1
calcutta,	1
came	1
campaign	1
can	2
car	2
car,	1
career.	1
carefully	1
cars	2
case	2
catalogue	1
caucasian	1
causes).	1
ceasing	1
celtic	1
centred	1
century),	1
chair	1
challenged	1
championship	5
championship.	1
change.	1
charge	1
charged	1
charles	2
chassis	4
chassis,	1
chassis.	1
chassis;	1
cheaper,	1
chief	1
choose	1
chã©zy	1
class	1
cognate	4
cognate"	1
cognate">	1
cognates	6
cognates,	3
cognates.	2
colebrooke,	1
colebrooke.	1
collection	1
combination	1
come	1
common	8
comparative	5
compare	1
compared	1
compared.	1
comparison	2
compiled	1
completed	1
composition	1
comprise	1
confidence	1
confined	1
conjectural,	1
conjugation	1
conjugationssystem	1
connected	1
connection	2
connections	1
considerable	1
considered,	1
construction,	1
continue	1
continued	1
contributed	1
control.	2
converted	1
costs,	1
cosworth	2
cosworth,	1
could	5
couple	1
course	1
course,	1
court	1
cousin	1
covered	1
created	1
creuzer,	1
critical	1
critics	1
cross-linguistical	1
crushed	1
dallara	1
damayanti	1
das	2
day	1
days	1
de	3
deepen	1
demanded	1
dependent	1
der	5
derived	1
des	2
describe	1
descriptive	1
designs,	1
detected	1
deutschen"	1
developed	1
development,	1
developments	1
devices	1
devoting	1
dfv	1
dfv;	1
dfvs	1
dictionary	1
did	4
die	1
difference	1
different	3
directly	1
disarray	1
disclose,	1
discontinued	1
disproved	1
disputed	1
distantly	1
distinct	1
distinct,	1
distribution	1
diverged	1
do	1
document	1
dome	1
dominated	1
done	1
drew	1
drivers	1
due	1
e.	1
each	1
earlier	2
early	5
easier	1
east	1
eastwick	1
easy	1
ecclestone	1
eclipsing	1
editing	1
edition	4
edition,	2
editions	1
education	2
efforts	1
either	1
elaboration	1
else	1
elucidate	1
emerges	1
eminent	1
employ	1
ended	1
engine	1
engine,	1
engine.	1
engines	4
engines.	1
engines;	1
english	3
enjoyed	1
enter	1
entered	1
entered.	1
enthusiasm	1
entitled,	1
entries	1
entry	2
episode	1
episodes	1
erected,	1
escape,	1
especially	1
essay	1
essays	1
established	2
establishing	1
etc.,	1
etymology),	1
eurasian	1
europe	1
europe.	1
european	1
evaluations.	1
even	4
eventually	1
every	2
evidence	1
evolved	1
example	2
example,	1
examples	1
excellent	1
exclusively	1
exert	1
existed	1
existedâ€”the	1
existing	1
expense	1
expensive,	1
expressed	1
expressive	1
extended	1
extensive	1
f3000	3
f3000.	1
fact	2
fact,	1
factory	1
fail	1
failing	1
false	13
families	1
far	5
few	2
final	1
first	12
fitted	2
five	1
focus	1
folk	1
followed	3
following	3
follows:	1
footwork	1
for	23
for,	1
form	4
formerly	1
forms	2
forms,	2
formula	17
found	1
foundations	1
frankfurt	1
franz	2
franã§ois	1
frequently	1
friedrich	2
friend,	1
friends	5
friends.	1
from	18
fuel	1
full	1
function	1
functions,	1
furnished	1
further	3
fã©dã©ration	1
gained,	1
gave	3
general	1
genius	1
georg	1
georgian,	1
german	4
german").	1
german,	2
germanic")	1
germanischen	1
germany,	1
getting	1
gita"	1
glossary"	1
go	1
go,	1
gothic	1
gotischen	1
government,	1
gp2	1
grammar	5
grammar"	2
grammar",	2
grammar".	1
grammar,	1
grammarian	1
grammars	2
grammars,	1
grammatical	4
grammatik	1
grand	1
great	3
greek	2
greek,	4
griechischen,	2
gã¶rres,	1
gã¶ttingen,	1
h.	1
had	17
had,	1
hamilton	1
hands.	1
happens	2
has	1
have	8
have,	1
he	28
heidelberg,	1
helpful	1
henry	1
higher,	1
him	2
him,	1
himself	3
hindus.	1
his	25
historians,	1
historical	3
history	1
hold	1
honda	1
hope	1
hoping	1
how	1
however	1
however,	3
however.	1
humboldt,	2
hypotheses.	1
hypothesis	2
i.	1
id="11676"	1
id="11699"	1
id="11724"	1
ideal.	1
if	1
ihm	1
imperial	1
impetus	1
improve	1
in	76
including	1
incorporated	1
indeed	1
india	1
india,	1
indian	2
indians",	1
indier"	1
indirect	1
indirectly,	1
indo-european	2
indo-european,	1
indralokã¢gama,	1
indy	1
indycar-derived	1
indycar.	1
inflections	1
influence	1
information	1
initially	1
initiating	1
instructor),	1
insufficient.	1
intelligible.	1
intercontinental	1
interest	1
international	3
internationale	1
intervals	1
into	4
intricate	1
introduced	1
invade	1
inverted:	1
investigations.	1
is	16
is,	1
issued	1
it	2
it.	1
item	1
its	2
itself	1
j.	1
jakobson,	1
james's,	1
japanese	2
japanese,	1
jean	1
jenem	1
job-lot	1
johann	1
john	1
joseph	1
judd	1
just	2
karl	1
keep	1
kinship	1
knowledge	1
knowledge,	1
known	1
l	2
l'automobile	1
laborious	1
lack	1
lamborghini	1
langlã¨s,	2
language	9
language,	2
language.	1
languages	11
languages").	1
languages",	1
languages'	1
languages,	2
languages.	3
lateinischen,	2
later	1
later.	1
latin	5
latin,	4
latter,	1
law	1
learning	1
least	1
led	1
lehrgebã¤ude	1
less	1
less,	1
lexicon.	1
liberal	1
libraries	2
library,	1
library.	1
life.	2
light,	1
like	5
linguist	1
linguistic	1
linguists	1
lit."	1
literature	4
literature"	1
lithuanian,	1
litthauischen,	1
little	2
living	1
loan,	1
loanwords,	1
lola	2
lola's	1
lolaâ€”there	1
london	1
long	1
looked	1
looks	1
lost	1
louis	1
lyceum,	1
made	4
main	1
mainz,	1
mainz.	1
make	2
making	1
making.	1
malayo-polynesian	1
mama	1
man,	1
manuscripts	2
march	2
march,	1
marches	1
marginally	1
marque	1
martineau	1
martineau,	1
matching	1
materials	2
materials;	1
mathieu	1
matured	1
may	3
maze	1
mbabaram	2
mean	1
meaning	1
meaning.	1
meanings.	1
member	1
men	1
mental	1
mere	2
method,	1
mid-90s,	1
minardi,	1
minds	1
misused	1
mit	2
mnemonics)	1
monogenesis,	1
monographs	2
monopoly,	1
more	7
moreover,	1
most	2
motor	1
moved	2
moving	1
much	3
mugen-honda	1
must,	1
mutual	1
nala	2
named	1
napoleon's	1
native	3
nature	1
need	2
needed	1
neglecting	1
never	4
new	5
next	1
nickname	1
no	4
nostratic	2
not	8
not.	1
notes,	1
observed	2
obsolete	2
obvious	1
occasional	1
occupied	1
occur'	1
occur;	1
october	1
of	98
offer	1
old	5
on	20
once	1
one	7
one,	1
only	3
onwards,	1
onwards.	1
open	2
opinion	2
opposite)	1
or	13
or.	1
order,	1
oriental	1
origin	1
other	7
others	2
out	2
out,	2
outcome.	1
output	1
over	1
owing	1
own	1
pair	2
pairings	1
pairs	1
papa	1
papa"	1
paper	1
parent	1
parentage	1
parents	2
paris	2
paris,	1
part	3
parts	3
path	1
pattern	1
patterns	1
perfect.	1
permitted	1
persian	1
persian,	1
persischen	1
phenomenon	1
phenomenon.	1
philological	1
philologist	1
philosophers	1
philosophy).	1
phono-semantic	1
physical	1
plosive	1
plosives	1
points	1
political	1
pons	1
popularization	1
power	1
powerful	1
preceded	1
predecessor	1
preface).	1
preparatory	1
preposterous.â€?	1
present	1
presses.	1
presume	1
previous	1
previously	1
primary	1
printed	1
prix	1
produce	1
prominence	1
promising	1
proposed	1
protolinguistic	1
prove	3
proved	1
prussian	3
publication	1
publication,	1
publications	1
published	2
pupils	1
purchased	1
purpose,	1
quicker,	1
race	1
raced.	1
races,	1
racing	1
racing.	1
ralt	2
ram),	1
ran	1
reading	2
real	1
recaptured	1
received	1
reclassifying	1
recommendation	1
reconstruction	1
reconstructions	1
regularly	1
related	3
relations	1
relationship	1
rely	1
remained	1
removed	1
replaced	2
required.	1
requisite	1
research	1
researches	1
resemblances	1
residence	1
responded	1
rest	1
restoration.	1
result	1
return	1
rev-limiter	1
revised	1
rewritten	1
reynard	5
rich	1
root	1
root,	1
roots	1
roots.	1
roughly	1
royal	1
rules	1
rumoured	1
russell	1
sacred	1
sacy,	1
same	3
sanskrit	20
sanskrit,	4
sanskrit.	2
sanskrits	1
sanskritsprache	1
sanskritsprache",	1
saw	2
schlegel's	2
schlegel,	1
scholar	1
scholar,â€?	1
scholars	1
seat	1
second	5
seen	1
seinen	1
senior	1
sentence	1
separate	1
september	1
serampore	1
series	6
series,	1
series.	1
serve	1
set	1
short	1
short-stroke	1
shorter	1
significant	1
silvestre	1
similar	4
similar,	1
similarities	2
similarly,	1
simple	1
since	1
single	1
sir	1
six	1
size	1
slavic	1
slavonian	1
slavonic,	2
slightlyâ€”their	1
slip,	1
smaller	1
so	1
society	1
sojourn	1
sold	1
solid	1
some	3
sometimes	2
sound	1
sounds	2
sources	1
special	1
specification,	1
speech	2
spent	1
sports	1
sprache	1
sprache"	1
sprachen"	1
st.	1
staged	1
stand	1
standardized	1
stands	1
started	1
statesman,	1
step	1
still	1
stimulate	1
story	1
straight-six	1
striking	1
student	1
studied	1
studies	2
study	5
study,	2
subjected,	1
subsequent	2
subsequently	1
subtilty,	1
success.	1
successâ€”the	1
such	6
superfamily	1
superficially	1
superior	1
superiority	1
supported	1
surely	1
syntax,	1
system	3
t.	1
take	1
tanks	1
task	1
task:	1
taught	1
teacher	1
teams	2
tend	2
term	1
terms	3
teutonic	2
texts	1
texts.	1
than	3
that	21
that;	1
the	187
their	5
them	5
themselves	1
then	3
thenceforth	1
theories	2
theory	2
there	5
there,	1
therefore,	1
these	5
they	6
they'd	1
thing	2
third	1
third.	1
this	7
thomas	1
thoroughly	1
those	6
though	1
thought	1
three	2
three-litre	1
threefold	1
through	1
thus,	1
time	3
time).	1
time,	1
title	2
title,	1
title="false	1
title="franz	1
title="international	1
to	49
tongues	1
too	2
took	1
trace	1
traced,	1
track.	1
trained	1
translated	1
translation	1
travelled	1
tribute:	1
tried	2
true	1
trustworthy	1
truth	1
turbocharged	1
turmoils	1
twice	1
two	8
two,	1
type.	1
typically	3
tyres	1
tyrrell,	1
u.s.	1
und	4
under	5
undue	1
universal	1
unlike	2
unmoved	1
unraced	1
unrelated.	1
until	1
unwieldyâ€”their	1
up	5
upon	2
url="http://en.wikipedia.org/wiki?curid=11676"	1
url="http://en.wikipedia.org/wiki?curid=11699"	1
url="http://en.wikipedia.org/wiki?curid=11724"	1
use	1
used	2
usual	1
v8	4
variants	1
various	1
vedas	1
verb	1
verb,	1
vergleichung	1
verwandten	1
verwandtschaftlichen	1
very	1
vienna,	1
view	1
vigorously	1
virtual	1
vocabulary.	1
von	2
vowel	2
w.	1
wagner	1
wanderwort.)	1
was	20
waterloo	1
weight	1
weisheit	1
well	1
went	1
were	9
western	1
what	1
when	2
where	1
which	18
which,	2
while	2
who	4
whole	2
whom	1
whose	1
widen	1
wider	1
wilhelm	1
wilkins	2
williams,	1
windischmann	1
wisdom	2
with	23
without	1
witness	1
won	1
word	6
word-like	1
words	5
words,	3
words;	1
work	6
worked	2
works	1
works-run	1
world	1
would	5
writings.	1
wrong	1
wrote:	1
yaga"	1
year	1
year,	1
year.	1
years	4
years,	2
yet	3
zend	1
zend,	1
zergliederung	1
â§	1
â€œbopp	1
â€œbopp's	1
â€œit	1
â€“	5
â€”	1
