	1
hispania.	2
hispanic	2
historical	1
history	5
hominids	1
however,	2
human	2
humans	2
humiliating	1
hungary)	1
hunnic	1
huns,	1
huns.	1
i	3
i's	1
i,	1
iber	1
iberia	4
iberia,	1
iberia.	1
iberia:	1
iberian	13
iberians	1
iberians,	2
ibn	1
id="13299"	1
iii	2
iii.	1
impact	1
imperial	1
important	1
importantly,	1
imprint	1
improved	1
in	106
including	1
increasing	1
incursion	1
indeed	1
independence	2
independent	1
inferior	1
influence	3
information	1
infrastructure	2
inhabited	2
inhabiting	1
inherited	1
inner	2
instability	1
instances	1
institutions	1
institutions,	3
interest	1
interior	1
internal	2
intervene	1
into	8
introduced	1
invade	1
invaded	2
invasion	1
involved	1
iron	1
is	8
islamic	7
it	6
italian	1
italy	1
its	8
japan)	1
jewish	1
joined	1
juan	1
july	1
keep	1
kept	1
killed	1
king	3
kingdom	10
kingdom.	2
kingdoms	7
kingdoms;	1
kings	1
known	3
la	1
land	1
land.	1
language	1
languages	1
languages,	1
large,	1
last	1
lasting	2
late	2
later	2
latin	1
latter's	1
launched	1
law	1
laws	1
lead	1
leaders	3
leading	2
leaving	2
led	2
left	2
legal	1
legions	1
legitimized	1
leovigild.	1
lerida	1
lesser	1
leã³n	1
liberal	1
like	3
literature	1
little	2
liturgy	1
living	1
local	2
lombardy	1
long	1
looked	1
loose	1
los	1
loss	1
loyalty	1
lucan	1
lusitanians	1
lusitanians,	1
maastricht	1
made	1
madrid,	1
magyars	1
main	1
maintain	1
maintaining	1
major	3
mark	2
marking	1
martel	1
martial,	1
massacre	1
meanwhile,	1
medieval	1
mediterranean	4
mediterranean.	1
merge	1
met	1
metal.	1
middle	3
might;	1
migration	1
mild	1
military	1
military,	1
millares	1
million	2
minor	1
mixed	1
modern	7
mohammad	1
momentum	1
monarchs.	1
monarchy	5
moors	1
more	1
most	7
mostly	2
mountain	1
mountains	1
moved	2
movement	2
much	1
murcia	1
musa	1
muslim	10
muslims	2
mã©rida	1
name	3
nation	1
nationalist	2
navarre	1
navy	2
near	1
nearly	1
neolithic	1
never	2
new	1
newly	1
no	1
nobility	1
nobles	1
north	6
north-central	1
north-west	1
north-west,	1
northeast	2
northern	4
northwest	1
northwest,	1
not	7
not,	1
notable	1
nova	1
now	3
number	1
nusayr,	1
observable	1
ocean,	1
of	140
oil,	1
old	2
olive	1
on	11
only	5
or	1
organized	1
origin	1
originate	1
orthodox	1
other	2
others	1
others,	1
out	1
over	3
overseas	1
overthrow	1
overthrown	1
pagan	1
paid	1
paintings	1
palencia.	1
paramount	1
part	7
participates	1
parties	1
parts	2
parts,	1
party,	1
payment,	1
pelagius	1
peninsula	12
peninsula's	1
peninsula,	3
peninsula.	6
peninsular	1
people	2
people.	1
peoples	1
period	4
period,	2
period.	2
permanency,	1
permanent	1
personal	1
philosopher	1
phoenicians,	2
phoenicians.	1
place	1
places	1
plagued	1
plunder	1
poets	1
point	1
political	1
population,	2
population.	1
populations	1
portugal	1
portugal,	1
possessions	1
post-war	1
power	8
power,	1
power.	1
powerful	1
powers	1
pre-roman	1
predecessor	1
preferring	1
prehistoric	1
prehistory	1
prehistory.	1
present	1
prince	1
process	1
prosperity	1
protection.	1
province	1
province.	1
proximity	1
pushed	1
put	2
pyrenees	3
quantity,	1
question	1
quickly	2
quintilian,	1
raided	1
raiding	1
raised	1
raising	1
range,	1
rank	1
ranked	1
rapid	1
reached	1
reason	1
rebellion	1
rebels	1
reccared,	1
recession	1
reconquista	1
reconquista,	1
record	1
records	1
reduced	3
reforms	1
refugees	1
regained	1
regarded	1
region	1
regional	1
reign	2
reinforcements,	1
relative	1
relatively	2
relegation	1
religion	1
religion,	1
religious	2
remain	1
remainder	1
remained	2
remaining	1
remains	2
renewal	1
representing	1
republic	1
republican	1
resistance	1
respect	1
responsible	2
resulted	1
return	1
revolution	1
rhine	1
rhine,	1
rife	1
rivals	1
river	1
rivers).	1
roderic	1
roman	21
romanized	1
romanized,	1
romans	4
rome	2
rome.	1
roughly	2
rule	10
rule,	2
rule.	2
ruled	1
ruler,	1
rulers	2
ruling	1
sacked	2
said	1
same	3
saw	2
seafaring	1
second	1
second-rate	1
see	1
seek	1
seneca,	1
sent	2
separate,	1
septima"),	1
serve	1
set	1
settled	1
settlement	1
settlements	3
several	1
seville.	1
shifted	1
short-lived	1
shortly	1
sides	1
sign	1
similar	1
slaves,	1
slow	1
slowly	1
so	1
so,	1
so-called	1
society	2
soldiers.	1
solution,	1
some	4
sort	1
sort,	1
south	3
south-east	1
southeast,	1
southeast.	1
southern	1
southwest.	1
spain	22
spain">	1
spain's	2
spain,	3
spain.	3
spain.)	1
spanish	11
spanishâ€“american	1
specifically	1
spread	1
stability.	1
stable	1
state	2
state.	1
states	1
status	2
steady	1
stopped	1
strait	1
strength.	1
stretching	1
strong	1
strongest	1
struck	1
struggling	1
style	1
subjects	2
success,	1
succession	1
successively	1
successor-kingdoms	1
such	3
suebi	1
suebi,	2
suebic	1
sueves,	1
sufficiently	1
suggests	1
summer	2
summon	1
superior	1
supplied	1
supply	1
supported	2
survived	2
syrian	1
system	2
tactic	1
taken	1
taking	1
tariq	1
tariq's	1
tarragona	1
tartessians	1
tartessians,	1
technology	1
tended	2
tenuous	1
tenure	1
territories	2
territory	1
that	8
the	333
their	10
them	2
them.	1
theodosius	1
there	2
these	1
they	9
thirty	1
this	8
those	2
though	2
three	1
through	1
throughout	1
ties	1
time	2
time,	3
time.	1
title="history	1
to	60
toledo	2
toledo,	1
toledo.	1
tolerance,	1
took	3
tool	1
toulouse	1
tours	1
trade,	1
trading	2
traditionally	1
trajan,	1
treaty	1
tribes	8
troops	1
tutelage.	1
two	1
ultimate	1
umayyad	6
under	8
unemployment	1
unified	1
unify	1
uninterested	1
uninterrupted	1
union	1
unique	1
united	1
unlike	1
until	4
upon	2
url="http://en.wikipedia.org/wiki?curid=13299"	1
us	1
used	1
valencia	1
vandal	1
vandals	3
vandals,	2
vandalusia	1
various	2
vascones	1
vassals	1
vast	1
vastly	1
very	1
victory	2
viking	1
villa	1
visible	1
visigoth-roman	1
visigothic	21
visigoths	4
visigoths,	4
visigoths.	1
war	5
war,	4
war.	1
warfare	1
wars	2
wars,	2
was	27
weak	1
weakening	1
welfare,	1
were	18
west	2
west,	1
western	9
what	3
when	8
where	1
which	2
which,	1
while	3
who	2
whole	1
wholesale	1
whom	1
widely	1
wine	1
winter	1
with	19
within	2
without	2
won	2
working	1
world	1
years	6
years'	2
zaragoza	1
ziyad,	1
â€“	1
