	1
correctly	1
corresponding	3
cosmic	4
could	2
cp	1
created	2
cry	2
current	1
currently	1
decay	4
decay"	1
decay),	1
decay,	1
decay:	1
decays	2
deemed	1
deep	2
degree	1
denoted	3
dense	1
depending	1
describe	1
described	2
describing	1
description	1
detail	1
detection.	1
determine	1
determined	1
developed	1
devoted	1
diagram),	1
did	1
different	2
differentiated	1
differs	1
direction	1
directly	1
discovered	5
discovered.	1
discovery	1
distance	1
distance).	1
do	1
down	13
down)	1
down,	3
down-type	2
drawn	2
dream	1
drinks	1
due	1
during	1
dã˜	1
each	3
earwicker.	1
eightfold	1
either	1
electric	8
electromagnetism,	1
electron	4
elementary	12
emission	1
emitting	2
energy	2
energy)	1
enforcing	1
engage	2
entity	1
entries	1
epoch).	1
equal	1
equalized	1
equivalent	1
etymology.	1
every	3
evidence	3
example,	2
examples),	1
except	1
exclusion	1
excuse	1
exist.	1
existence	5
existence:	1
exists	1
exists,	1
expected,	1
experience	1
experimental	1
experiments	4
experiments:	1
explain	1
explained	1
explanation	1
extending	1
extensions	1
extremely	1
extremes	1
factories".	1
failed,	1
fallen	1
families	1
fascinated	1
fermilab	2
fermilab.	1
fermions	4
feynman.	1
finally	2
find	1
firmly	1
first	3
first,	1
first-generation	1
fitted	1
flavor	11
flavor,	1
flavor.	2
flavors	5
flavors'	1
flavors.	1
following	1
for	36
forces"	1
form	1
formally	1
formation	1
formula	1
formulation	1
found	3
four	3
fourth	2
fractional	1
fractions	1
framework	1
freedom.	1
from	6
fully	1
fundamental	5
further	2
gell-mann	6
gell-mann's	2
gell-mannâ€“zweig	1
general,	1
generally	2
generation	2
generation.	1
generations	2
generations,	1
george	2
given	3
glashow	1
glashow,	2
gluons	1
gluons).	1
gold	1
got	1
gravitation	2
gravitation,	2
gravity	1
great	1
greater	1
grew	1
grouped	1
gull)	1
had	9
hadron	3
hadrons	7
hadrons,	3
hadrons.	1
hadrons:	1
haim	1
harari	1
harari,	1
has	5
have	20
having	1
he	5
heavier	3
high	1
high-energy	1
higher	2
his	1
history.	1
hot	1
however,	3
humphrey	1
i	5
id="25179"	1
identical	1
identified	1
identify	1
if	1
iliopoulos	1
implied	1
implying	1
important	1
in	55
inception,	1
included,	1
includes	1
including	1
indefinite	1
independently	3
indicator	1
indirect	1
indirectly	1
individual	1
inelastic	2
influence	1
initial	1
instead	2
integer	4
intended	2
interaction	4
interaction),	1
interaction,	3
interaction.	3
interactions	3
interactions,	1
interactions.	1
into	12
intrinsic	2
introduced	1
inverse	1
involved	1
involving	3
is	20
isolation;	1
isospin,	1
it	9
it's	1
its	5
j	1
jaguar":	1
james	3
john	1
joyce's	1
joyce,	2
kaon	1
known	15
kobayashi	1
labeled	1
laboratory	1
large	1
larger	1
last	1
later	1
led	1
lederman.	1
lee	1
length	1
leon	1
leptons	2
leptons,	2
less	2
lifetime,	1
lifetimes.	1
like	1
linear	2
links	1
list	2
little	1
long	1
looking-glass".	1
lower	1
lower-generation	1
lowest	1
luciano	1
magnitude	1
magnitudes	1
maiani	1
makoto	1
mark!	1
mark"	1
mark",	1
mark".	1
mark.	1
maskawa	1
mass	5
mass,	3
masses	2
massive	1
mathematical	1
matrices	1
matrix	4
matrix).	2
matter.	1
may	1
mean	1
means	1
measured	1
measurement	1
mechanism	2
medical	1
mere	1
meson	1
meson.	1
mesons),	1
mesons,	1
mesons.	3
might	1
misguided	1
mister	1
mixed.	1
model	10
model's	1
model,	1
model.	1
more	4
most	4
much	4
multiple	1
multiples	1
multitude	1
murray	2
muster	3
my	1
name	5
named	3
names	3
national	1
nature.	2
ne'eman	1
necessary	1
neutrino	1
neutron	4
neutron,	1
neutrons	2
neutrons,	1
never	2
nevertheless,	1
no	3
not	12
noted	1
notion	1
november	2
nuclei,	1
nuclei.	1
nucleon,	1
nucleus.	1
number	9
numbers	1
numbers.	1
object	1
objects	3
observation	1
observations	1
observed	4
observed,	1
occasional	1
occupy	1
occur	3
occurs	1
of	109
often	1
on	3
on,	1
once	1
once,	1
one	9
only	11
opposite	3
or	7
ordering	1
other	5
our	1
out	1
over	1
overview	1
own	2
pair	1
paper	1
paper,	1
partially	1
particle	9
particle.	1
particle]]	1
particles	10
particles,	4
particles.	2
particular	1
parties	1
partner.	1
partners	1
parts	1
past,	1
pauli	1
pentaquarks	1
perfectly	1
perhaps	1
perusals	1
phase	1
phenomenon	1
phrase	1
phrases	1
physical	2
physicist	1
physicists	3
physics	3
physics.	1
physics:	1
picture).	1
pion	1
placed	1
planck	1
pleased	1
pmns	1
point-like	1
point-like.	1
pontecorvoâ€“makiâ€“nakagawaâ€“sakata	1
posited	1
positron	1
possess	2
predicted	1
preference	1
preferred	1
present	1
presented	1
previously	1
principle,	1
process	4
produced	2
production	1
prominence	1
pronounce	1
pronunciation	1
properties	4
properties,	1
properties.	2
property	2
proposal	2
proposed	3
proposed.	1
proposed;	1
proton	5
protons	2
protons,	1
proven.	1
provided	2
publican	1
quantum	5
quark	37
quark',	1
quark's	2
quark,	4
quark.	2
quarks	47
quarks")	2
quarks".	1
quarks";	1
quarks)	2
quarks,	11
quarks.	6
quarks;	1
quarts	1
quickly;	1
quoted	1
radioactive	1
rapidly	1
rays	3
rays),	1
reaction	1
reason	1
reason,	1
reasoning	1
reasons.	1
reduced	1
referred	2
regarding	1
relative	1
relevant	1
reluctant	1
remains	1
represented	1
represents	2
reproduced	1
respective	1
respectively,	1
respectively;	1
resulting	1
results	1
revolution)â€”one	1
rhyme	1
richard	1
richter,	1
rotation	1
routinely	1
same	5
samuel	1
saying,	1
scales	2
scattering	3
scheme	2
searches	1
second	2
see	1
several	1
sheldon	1
shortly	1
showed	1
side	1
sign.	2
similar	1
simultaneously	2
since	3
six	6
slac	2
slac's	1
smaller,	1
some	2
sometimes	3
somewhat	2
sound	1
sources	2
spelling	1
spelling,	1
spin	7
spin),	1
spin-1â?„2	2
spin-statistics	1
spin.	2
stability,	1
stable	2
standard	3
stanford	2
state	1
state.	3
states	1
strange	5
strange,	5
strong	6
studies	1
su(3)	1
subatomic	1
subject	1
subnuclear	1
successful	1
such	7
suggestions	1
sum	1
supposed	1
sure	2
symbol	2
symbols,	1
symmetry	1
symmetry.	1
system	1
table	1
table,	1
team	1
teams	2
technical	1
tendencies	1
tendency	1
term	3
terminology	1
terms	1
terms,	1
tetraquarks	1
text	1
than	3
that	17
the	188
their	7
them	5
themselves.	1
then	1
then,	1
theorem.	1
theoretical	1
theorized,	1
theory	1
theory's	1
there	9
therefore	1
therefore,	1
these	4
these,	2
they	11
thing,	1
third	1
this	8
this,	1
those	2
though	1
thought	1
three	9
three-quark	1
through	2
thus,	1
time	2
time,	3
time.	1
times	1
ting.	1
title="quark">	1
to	40
together,	1
tomography	1
too	1
top	10
top,	1
toshihide	1
totally	1
transform	2
transformation	3
transformations	1
transformations,	1
transforming	1
two	10
type	1
types	2
typically	1
undecided	1
under	2
understood	1
undiscovered	1
unitarity,	1
units	1
universe	1
universe,	1
unjustified.	1
unlike	1
until	3
unusually	1
up	15
up,	3
up-type	2
url="http://en.wikipedia.org/wiki?curid=25179"	1
use	1
use.	1
used	2
uâ†‘.	1
valence	3
validated	1
validity.	1
value	2
values	2
various	1
vector	2
versa).	1
versa.	1
vice	2
violation	1
virtual	2
visualized	1
w	2
wake"	1
wake",	1
wake":	1
was	20
way	2
way"â€”or,	1
we	1
weak	8
well	2
went	1
were	18
what	1
when	4
where	1
whereas	1
whether	1
which	13
while	4
who	1
whose	2
with	11
within	1
without	3
word	2
words	2
words,	1
world."	1
would	3
year,	1
year.	1
years	2
yet	1
yield	1
yuval	1
zoo"	1
zweig	4
zweig's	1
âˆ’"ä§"/2;	1
âˆ’1â?„2,	1
âˆ’1â?„3â e.	1
âˆ’2â?„3â e	1
â†‘	1
â†“	1
â€“	4
ïˆ;	1
