	3
calculations.	1
calendar	1
calibrated	1
can	15
cannot	2
canonical	1
car	1
carboranes	1
carried	1
case	4
cations,	1
cations.	1
caused	1
cctf	1
certain	1
ch3cooh	2
changed:	1
changing	1
characteristic	1
characteristics	1
characterized	1
charged	2
chemical	2
chemicals	1
chemist	1
chemistry.	1
chemists	2
chloride	6
chloride,	2
chloride.	1
circular	4
civil	1
classical	1
clear	1
clock	2
clock,	1
clock;	1
clocks	11
clocks,	1
clocks.	1
clocks;	1
codes	1
colorado.	1
combine	2
combined	2
combines	1
commercial	1
common	3
compared	2
comparisons	1
composed	1
compound	1
compound.	1
compounds,	1
compounds.	1
compromise	1
concentrated	1
concentration	12
concentration,	2
concentrations	2
concept	2
concepts.	1
concerned	1
conditions	1
confused	1
conjugate	5
consider	2
considered	2
consisted	1
constant	3
constant,	1
constantly	1
contain	1
context	1
context,	1
continue	1
continued	1
continues	1
continuity	1
continuous	1
continuously.	1
contrast	1
conventionally	1
coordinate	3
coordinated	1
coordinates	1
corrected	1
corrected.	1
correction	1
corrections	1
correspond	1
corresponded	1
corresponding	1
corrosive,	1
could	2
covalent	1
create	1
creating	1
date	2
dates	1
days,	1
decrease	1
decreases	1
decreasing	1
defined	4
defines	1
definition	6
definition,	3
definition.	1
definition:	1
definition;	1
definitions	5
definitions.	1
denoted	2
denotes	1
depending	2
deprotonated	1
deprotonation,	1
derived	1
describe	2
described	6
describing	2
detected	1
determined	1
did	1
differ	1
differed	1
difference	1
differences	1
different	4
differs	1
digestive	1
dilation,	1
dilute	1
disassociation	1
discontinuities	1
discontinuous	1
discover	1
discussing	1
discussion).	1
disproven	1
dissociating	1
dissociation	3
dissolved	4
distant	2
divided	1
do	2
does	3
doing	1
donates	1
donating	2
donor.	1
down,	1
drifted	1
dropped	1
due	4
during	1
each	3
early	1
earth's	2
earth.	2
easily	2
either	1
electron	5
electron-deficient	1
electrons	8
electrophile.	1
element.	1
else.	1
encountered	1
end	1
enzymes),	1
ephemeris	1
epoch	2
equal	2
equal,	1
equation	1
equilibrium	5
equilibrium.	1
errata	1
errors	2
estimate	1
estimates	1
ever	1
everyday	1
evolved,	1
exactly	2
example	1
example,	3
examples	4
exceptions	1
exist	1
existence	1
exists	3
expansion:	1
experimentally	2
expressed	1
expression	1
far	1
faulty	1
first	4
fluoride	4
fluoride.	1
followed	1
following	3
for	18
form	14
form,	1
formation	1
formed	2
former	1
forms	2
found	1
fragments.	1
france),	1
free	1
french	1
frequencies	1
frequency	2
frequently	1
from	15
function	1
fundamental	1
fâˆ’,	1
gains	2
gaseous	1
gases.	1
gastric	1
generalized	2
generally	1
geocentric	1
geoid).	1
geoid.	1
gilbert	1
gives	3
gps	1
gravitational	2
greater	2
greenwich	1
gregorian	1
h+	3
h+("aq")	1
h+.	1
h2o	1
h2o".	1
h2o,	1
h3o+	2
h3o+.	1
ha	2
ha+	1
had	1
hand,	1
has	4
have	5
having	1
hcl	4
hence	1
henceforth	1
high-precision	1
higher	4
hindsight	1
history.	1
how	1
hundredths	1
hydrochloric	3
hydrogen	14
hydronium	11
hydronium.	2
hydroxide	3
hydroxide,	1
hydroxide.	1
hâ€”o	1
id="334"	1
id="656"	1
identifies	1
if	1
illustrate	1
imperfect,	1
in	77
include	3
includes	1
increase	2
increases	3
increasing	1
independent	1
independently	1
indicate	1
inevitably	1
initial	1
instant	1
instant.	2
instead	1
institution	1
institutions	2
integer	1
interconverted	1
interestingly,	1
international	5
international")	1
internationally	1
into	1
involve	4
ion	2
ion,	2
ion.	2
ionic	3
ions	12
ions,	1
ions.	1
ions:	1
irregularities	1
is	52
issuing	1
it	16
it.	1
its	5
itu-r	1
iupac	2
january	3
jd	1
johannes	1
julian	3
july	1
june	1
just	1
kept	1
laboratories	1
laboratory,	2
last	1
latin	1
latter	1
leap	4
less	2
letter	1
level	1
level,	1
lewis	14
libre",	1
life	1
limitations	1
limited	1
linear	2
liquid),	1
liquids,	1
liter.	1
litmus	1
local	1
localized	1
located	1
logarithm	1
lone	3
lose	1
lower	1
lowry	1
made	1
magnitude,	1
majority	2
make	1
makes	1
manageable	1
many	2
martin	1
masses	1
material.	1
may	3
mean	1
meaning	2
means	4
meant	2
measurements	1
measures	1
metal	1
metals	1
modern	1
molecular	1
molecules	6
moles	1
monthly	1
more	6
most	4
motion	1
must	1
n-h	1
n.	1
name	6
named	1
naming	2
national	4
naval	1
navigation	1
nbs-a	1
nearby	1
negative	1
neutral	2
new	1
next	1
nh3	1
nh4cl.	1
nicolaus	1
nitrogen	1
no	2
nomenclature.	1
non-aqueous	1
non-uniform	1
not	10
note	2
notional	1
nuclei	1
nucleus	1
nucleus,	1
number	3
numbers	1
numerical	1
o-h	1
observatories	1
observatory	1
observatory.	1
of	100
offset	1
often	3
older	1
on	11
once	1
one	5
only	1
operate	1
operated	1
operation.	1
or	15
orders	1
organic	1
other	3
other.	1
otherwise	1
output	1
over	5
oxidizer	1
oxygen	2
oxygen.	1
p"k"a	4
pair	10
pairs	2
parallel	1
participating	4
passage	1
per	1
ph	4
phase	1
physical	2
plus	1
positive	1
positively	1
possibility	1
possible	2
possible.	1
prefix	1
prefix),	1
procedures	1
produce	1
product	2
products	2
proper	3
properties	1
property	1
proposed	1
proton	11
proton,	2
proton.	2
protons	1
provide	1
public	1
publication	1
published	4
published,	1
pure	3
quartz	1
questioned	1
quite	1
quoted	1
radio	1
range	1
rates	1
rates,	1
ratio	1
re-associating,	1
react	2
reactant	1
reactants,	1
reaction	6
reaction:	1
reactions	13
reactions,	2
reactions.	2
reacts	1
read	2
real	1
realisation	3
recognized	1
red,	1
redefinition	1
refer	1
reference	1
region	1
regularly	1
relevant.	1
remain	1
removal	1
replaced	1
represents	1
require	1
respectively).	1
results	1
retrospectively	1
revised.	1
revision	1
rotation	1
royal	1
said	2
salts.	1
same	2
satellite	1
scale	15
scale").	1
scale,	2
scale.	1
scale:	1
scales	4
scales.)	1
scheme	1
scope.	1
sea	2
second	6
second.	1
seconds	5
seconds,	1
seconds.	2
segments	1
september	1
served	1
serves	1
services	1
set	1
several	3
shared	2
show,	1
si	3
signal	2
signals	1
signals.	1
simply	2
since	3
since,	1
single	1
slowed	1
small	1
smaller	1
so	5
solid	2
solid.	1
solids,	1
solute.	1
solution	5
solution.	2
solutions	3
solutions,	1
solvent	2
some	1
sometimes	1
sour	1
source	2
space	1
spans	1
species	4
species;	1
specifically,	1
specified	1
specified,	1
specifying	1
stable	3
standard	1
standards	1
standards,	1
start	1
started	2
starting	1
stated	1
states	1
stems	1
still	1
stomach	1
strong	1
stronger	4
subsequent	1
substance	6
substances	2
substances,	1
such	4
suffix	3
suggested	1
sulfuric	1
suppressing	1
surface,	1
svante	1
swedish	1
synchronisation	1
synchronised	2
synchronised,	1
system,	2
t	2
t.	1
table	1
tables	2
tai	15
tai,	2
tai-ta("k"),	1
tai-tai("k"))	1
tai.	2
tai;	1
take	1
tartaric	1
tasks	1
taste,	1
taste:	1
tendency	1
terms	4
terrestrial	3
tetrafluoroborate.	1
textbooks	1
than	7
that	24
that,	1
the	210
their	3
theories	1
theory	3
theory.	2
there	4
thereafter.	1
therefore	2
these	4
they	2
third	2
this	14
this,	1
thomas	1
three	3
thus	3
thus,	2
ticking	1
time	41
time">	1
time,	5
time.)	1
timecodes,	1
timekeeping	2
title="acid">	1
title="international	1
tm	1
to	57
traditional	1
transfer	4
transfer.	3
transferred	1
transfers	1
transfers.	1
transformation	1
transformation,	1
transformations	1
trichloride.	1
trifluoride	2
true	1
tt(tai)	1
tt,	1
turn	1
two	4
two-way	1
uk	1
uk.	1
uncorrected	1
under	2
undergoes	1
united	1
universal	3
unless	1
unspecified	1
unsynchronised	1
until	1
up	2
url="http://en.wikipedia.org/wiki?curid=334"	1
url="http://en.wikipedia.org/wiki?curid=656"	1
used	7
used,	1
used.	1
useful	1
using	8
usually	2
ut1	2
ut2	3
ut2.	1
utc	6
utc,	1
utc-utc("k")	1
utc.	1
utc."	1
valence	1
value	1
values	1
various	3
version	1
vinegar	1
vlf	1
was	14
water	4
water,	5
water.	4
weak	1
weaker	2
weighted	2
weights	1
well	2
well-known	1
were	5
when	9
where	5
whereas	1
which	16
while	3
whose	1
widely	1
will	2
with	15
without	1
words,	1
work	1
worldwide.	1
would	5
write	1
written	2
