	1
formats	1
formats:	1
forms.	1
found	3
foundation)	1
four	1
frame	1
free	3
freedom	2
friend	1
friends	1
from	6
fsf	1
ftp	8
full	6
full-membership	1
fully	1
functionality	1
further	1
gain	4
gained	1
game	4
games,	1
gates	1
general	1
generally	5
generally,	1
globally	1
go	1
greater	1
greatly	2
ground	1
ground.	1
group	2
groups	10
groups)	1
groups,	1
growing	3
growth	1
growth.	1
hack	1
hackers	1
had	7
hand,	1
handle	1
hard	1
hardware	1
has	13
have	5
having	3
he	1
help	3
here	1
hidden	2
hidden.	1
high	2
high-speed	1
higher	1
hired	1
his/her	3
history	1
hobbyists	1
home	5
host	2
host,	1
hosting	9
hosting.	1
household	1
how	2
however	1
however,	4
hundreds	1
ibm	1
id.diz	1
id="32881"	1
idea	1
if	3
ii,	1
illegal	4
illicit	2
illicitly	1
images	2
implemented	1
implications	1
imply	1
implying	1
important	1
impossible	2
in	46
inch	1
included	1
including	1
incorporated	1
increase	1
increased	1
increased,	2
increasingly	2
index	1
individual	1
industry	2
industry,	1
inevitably	1
info,	1
information	4
information.	1
infringed,	1
infringement	3
infringement:	1
infringing	1
initially	1
inside	2
inside.	1
install	3
institute,	1
intellectual	3
intelligently	1
intended	1
interaction.	1
interest	1
international	2
internet	6
internet,	1
internet.	1
into	3
investigation	1
involved	1
ip	1
iran	3
iran's	1
iran.	1
iranian	2
irc	6
is	34
is.	1
iso	2
isp,	1
issue	1
issues	1
it	15
it".	1
it's	1
its	6
itself.	1
join	1
juã¡rez.	1
kbit/s.	1
keep	1
kidnapping	1
known	2
large	5
largely	1
larger	1
largest	1
late	1
launch	1
law	1
law.	1
lawrence	1
laws	3
leading	1
least	1
led	1
leeched	1
leetspeak	1
left	1
legal	2
legality.	1
legislation	1
legitimate	2
less	2
lessig,	1
letter	1
level	1
like	8
limit	1
line,	1
link	2
links	2
location	1
locations	1
logged	1
login	2
longer	2
look	1
looked	1
loopholes	1
low	1
low.	1
lowering	1
lzh,	1
machines	1
made	4
mail	3
major	2
make	2
maker.	1
manuals,	1
many	11
market.	1
mass	1
material	2
material.	1
materials.	1
may	4
mb,	1
meaning	1
meaning.	1
meanings	1
means	1
meant	1
media)	1
media.	1
medium	1
members	2
membership	1
message	1
messages	2
method	2
method.	1
microsoft	1
microsoft,	2
mid-1990s,	3
middle	1
middle-class	1
might	1
millions	1
minutes,	1
mises	1
mispronounce	1
mistake	1
modern	4
month	1
more	5
most	11
motion	1
motivations	1
moved	1
movement,	1
movie	6
movies	2
movies.	1
mp3	1
mpaa	1
much	1
murdering	1
music	3
must	1
name	3
named	1
names	1
nature	1
nearly	2
necessity	1
need	1
neighbor."	1
neighbour	1
nero,	1
network	3
network,	1
networking;	1
networks	1
neutral	1
new	2
newsgroups.	1
next	1
next.	1
nfo	1
no	1
non-anonymous	1
non-existent	1
normal	1
normally	1
not	13
note	1
noticed	1
noun:	1
number	1
number,	1
object	1
occasional	1
of	84
off-hours	1
offering	1
officially	1
often	9
often,	1
omitted.	1
on	20
one	7
one-click	3
ongoing	1
online	2
only	4
onto	1
open	2
opportunity	1
opposed	1
opposite	1
or	26
order	1
organization	1
organizations	1
organizations.	1
organize	1
organized	1
original	5
other	11
others	2
outside	1
over	5
overlooked	1
overnight	1
own	2
owners	1
owning	1
owns	1
p2p	2
p2p,	1
pages	1
part	1
particularly	2
partisan	1
party	1
password:	1
past,	1
pc	1
pdf	1
peer-to-peer	2
peers	1
pejorative.	1
people	8
people.	1
permission	1
permission.	1
permit	2
person	1
person,	1
personal	1
phenomenon	1
physical	1
pick	1
picking	1
picture	1
piece	2
pieces,	1
piracy	9
piracy,	1
piracy.	3
pirate	4
pirate,	1
pirated	1
pirates	3
pirates"	1
pirating,	1
places	1
plain	1
playing.	1
plural	1
point-to-point	1
poisoning),	1
policy	1
political	1
poor	1
poorer	1
poorly	1
popular	7
popular.	1
popularity	1
port	1
post	1
postal	1
practice	1
prejudice	1
presented	1
prevalent.	1
prevent	1
pride	1
primary	1
prior	2
private	1
problem	1
problems	1
produced	1
producer	1
production	1
program.	1
programs	1
prohibited	1
promote	1
promotional	1
pronounced	1
pronunciation	1
property	2
property.	2
protection	1
provide	1
provider,	1
providers	1
providing	1
public	3
published	1
publishers	2
punishable	1
purpose	1
quality	3
quality,	1
queues	1
quite	1
random	1
range	1
ranging	1
rar,	1
rar.	1
rare	1
rather	1
ratio	1
re-uploaded	1
read	1
reader's	1
real	2
realize	1
receive	1
received	1
recent	1
recording	1
reduce	1
refer	1
referred	1
region	1
regulate	2
relatively	1
release	6
release,	1
release.	1
released	4
releases	3
remained	1
remote	2
removal	1
removed,	1
renamed,	1
represent	1
representative	1
reproduc[ing]	1
require	1
response.	1
responsibilities.	1
resulting	1
results	1
rip	1
rip,	1
rips	1
rise	2
robot	2
robots.	1
royalties,	1
run	1
running	4
sale	1
sale.	1
same.	1
scanning	1
scene	2
scene"	1
scene".	1
scene.	1
schemes	1
scholars	1
seas,	1
section.	1
secured	3
security	1
security,	1
security.	1
see	1
see:	1
segmented	1
select	1
self-proclaimed	1
sending	2
separate	1
serious	1
server	3
server,	1
server.	1
servers	1
servers,	1
servers.	1
service	5
service,	2
services,	1
set	1
several	2
severe,	1
shades	1
sharing	7
ships	1
short	1
shown	1
significant	1
significantly.	1
similar	2
since	1
single	3
single-layer	1
site	5
site,	1
sites	10
sites.	1
size	3
size,	2
slow	1
slowly	1
small	1
small.	1
so	5
so,	1
social	1
society	1
society.	1
software	31
software,	3
software.	2
some	11
sometimes	1
source	1
sources	1
space,	1
special	1
specific	1
spectrum,	1
speed	1
speeds.	1
spellings	1
split	1
sprang	1
spread	3
spreading	1
st,	1
standard	1
started	1
starting	1
status	2
statute).	1
still	3
stores	1
streamlined	1
studios	1
studios.	1
sub-types	1
subsequent	1
subsequently,	1
substantial	1
such	8
suddenly	1
support	1
surge	1
swarming	1
system	2
systems	8
systems,	1
systems.	2
take	1
taken	1
tape	1
tapes	1
tar,	1
targeted	1
technique	1
technology	1
technology:	1
telephones,	1
televisions	1
tended	1
term	2
term.	1
terminology.	1
terms	1
text	1
than	2
that	30
the	184
their	10
them	3
them""	1
them.	1
themselves	1
then	6
there	6
there,	1
these	8
they	8
third	1
this	14
threat	1
thriving	1
through	1
thrown	1
thus	2
tightening	1
time	1
time,	1
title	1
title="warez">	1
titles	1
to	98
today	2
today,	2
together	1
too	1
torrent	2
torrents	2
trace	1
tracker	2
traded	1
traded,	1
trading	2
trading".	1
traditional	1
traffic	1
traffic,	1
trailers	1
transfer"	1
tries	1
true	1
turned	1
tutorials,	1
two	1
types	1
typically	2
uha,	1
unassuming	1
unauthorized	1
unavailable	1
unavailable.	1
unbox.	1
uncompressed	1
underground	1
understand	1
unlawful,	1
unlike	2
until	1
unusual	2
up	7
upload	1
upload/download	1
uploaded	1
uploader	2
uploading	2
upon	1
url="http://en.wikipedia.org/wiki?curid=32881"	1
us	1
usa	1
usa,	1
usage	2
usage,	1
use	9
used	7
used.	1
user	3
user's	1
users	7
users,	1
users.	2
uses	1
using	6
usually	4
valid	1
various	1
vary	2
verb:	1
version	2
very	3
via	7
video	3
viewing.	1
violation	1
vorbis,	1
wares,	1
warez	32
warez"	1
warez,	2
warez.	6
warezed	1
was	26
way	2
way,	1
weak	1
weakly	2
web	1
website	1
websites	1
websites,	1
websites.	1
well	1
were	9
western	1
what	1
when	6
where	3
whether	1
which	14
while	2
who	6
whoever	1
widespread	3
will	2
willful	1
windows	3
wished	1
with	21
within	1
without	4
word	2
words	3
work	1
works	1
world	2
world.	1
worldwide,	1
would	14
write	1
written	1
wrong	1
wto,	1
years,	2
yesterday";	1
yet	1
your	1
zip,	2
zx	1
â€“	1
