	1
decides	1
della	2
departs	1
desperate	1
despite	1
detected;	1
determined	2
di	2
died.	1
dioneo,	1
directly	1
dis	1
discerning	1
discovers	1
dou	1
drowned.	1
during	2
each	5
earlier	2
earliest	3
eight	1
eighth	1
elder	1
elissa	1
embarrasses	1
emilia	1
end	2
end,	1
england.	1
english	1
enough	2
entertained	1
entire	1
epic	1
equally	1
ermino	1
escape	1
escapes.	1
especially	1
estate)	1
estate.	1
eternal	1
europe.	1
evades	1
even	1
everywhere	1
excess	1
exhausted.	1
explaining	1
fabliau,	1
fairly.	1
faith	1
falls	2
far.	1
favor	1
fears	1
few	1
fiammetta	1
fictional	1
fifth	1
filomena	2
filostrato	2
finally	1
finds	1
finely	1
finishing	1
first	8
florence	1
florentine	1
florentines,	1
follows.	1
for	12
fortune	1
found	4
four	1
fourth	2
france.	1
franzesi.	1
french	3
friar	2
friar,	1
friend	1
friends	1
from	8
garden	1
gascon	1
gather	1
gave	1
gets	2
giannotto	2
giannotto,	1
gifts	2
ginzburg,	1
giovanni	1
girl	1
give	1
given	1
gives	1
giving	1
gluttony.	1
god	1
god.	2
goes	1
grande	1
greedy	1
grimaldi.	1
gubbio's	1
guglielmo	1
guglielmo,	1
had	4
hanged,	1
hanging,	1
happily.	1
has	5
have	3
having	1
he	24
heading	1
headings	1
hear	2
hears	2
heir	1
hens	1
her	1
her.	2
heresy	1
hid	1
hierarchy	1
him	9
him,	3
him.	2
himself	1
himself".	1
his	19
holy	2
home	2
honest	1
honorably	1
honourable	1
housing	1
however,	2
hugh	1
hundredfold	1
i,	1
id="31430"	1
identified	1
if	3
ill.	1
imposed	1
in	34
in,	1
in.	1
incenses	1
includes	1
including	1
influence	1
inquisitor	5
inquisitor,	1
intelligence.	1
into	2
is	31
islam	1
it	9
it,	1
it.	1
italian	3
its	4
itself	1
j.	1
jew	2
jew,	1
jews	2
journey	1
judaism,	1
just	1
justifying	1
key	1
king	5
knowing	1
known	3
known.	1
knows	1
lady	2
lady;	1
lapses	1
large	1
last	2
lauretta's	1
law	1
leaders	1
leadership.	1
leaves,	1
leaving	1
legend	1
lend	1
lies	1
life	2
life".	1
light.	1
like	2
likewise,	1
lives	1
living	1
loan	1
located	1
logically	1
long	1
losses	1
love	2
luke	1
m.	1
mad	1
made	1
main	1
maitresse"	1
make	1
makes	1
male	1
man	1
man,	3
man.	1
many	2
marchioness	1
maria	1
mark	1
marks	1
marries	1
martellino	1
martellino's	1
martin	1
mass	1
master	1
may	1
medieval	2
melchizedek	3
melchizedek's	1
melchizedek,	1
men	1
men,	1
menocchio.	1
merchant	1
messer	2
met	1
miles	1
miller	1
misadventures	1
mistress").	1
monastery	1
money	1
monk	2
monk,	1
montferrat	1
most	1
much	1
musciatto	1
muslims,	1
must	1
naples	1
narrates	7
nearby	1
neat	1
neifile	2
nephew,	1
never	1
next	1
nights".	1
ninth	1
no	4
not	2
notoriously	1
novella	1
novellas,	1
novelle	2
numerology.	1
observed	1
occasion	1
of	74
off	1
offense	1
often	2
old	1
oldest	1
on	5
once	1
one	6
only	1
open	1
or	2
originally	1
originate	1
originates	1
other	1
out	1
outside	1
over	2
own	1
pampinea	2
pampinea,	1
panchatantra,	1
panfilo	1
paralytic,	1
paris,	1
part	1
passes	1
passion	1
penances	1
people	1
people).	1
peril	1
person	2
physical	1
pietro	1
placed	1
plot	1
poem	1
poor.	1
pope	1
popular	1
portrays	1
positive	1
possess	1
possibly	1
poverty.	1
powerful	1
practices	1
praise	1
praises	1
preaches	1
precious	2
pretending	1
pretends	1
pretense	1
previous	1
primas)	1
primasso	1
probable	1
proceeds	1
promised	1
property	1
prosecutes	1
prosecution.	1
prosper	1
pure,	1
put	1
puts	1
qui	1
quickly	1
quoted	1
rashly	1
rather	1
receive	1
receives	1
reduced	1
reestablishes	1
reference	1
reference,	1
references	1
referred	2
region	1
reigns	1
religion	1
renaissance	2
repays	1
reputation	1
respect	1
respect.	1
restored	1
retold	1
retort	1
retrieves	1
returning	1
returns	2
returns,	1
revere	1
ridicules	1
ridiculing	1
rigg	1
rinaldo	1
ring	3
rings"	2
rites.	1
robbed,	1
robbers	1
roman	2
rome,	1
room	1
rule	1
rush	1
sa	1
safe	1
saint	3
saints.	1
saladin	4
saladin's	1
saladin,	1
saladin.	1
sanskrit,	1
santa	1
satires	1
saying,	1
says	1
scala.	1
seasoned	1
second	6
secretly	1
section	1
seducing	1
see	2
seem	1
seems	1
seen	2
seizure	1
ser	1
sermon	2
sessions,	1
seven	1
seventh	1
severus's	1
shall	2
shame	2
sharply	1
she	2
short	2
shortfall,	1
sins.	1
six	1
sixth	2
slightly	1
so	3
some	2
son.	1
sons.	1
soon	1
sought	1
souls	1
sound.	1
source	6
source.	1
spirit".	1
spread	1
squander	1
st.	1
stay	2
stays	1
stephen	1
still	1
stories	3
story	8
story,	2
story-telling	2
story.	2
storyteller	1
storytellers,	1
storytellers:	1
substance	1
subtitle	1
sudden	1
suddenly	1
sulpicius	1
sultan,	1
summaries	1
summaries.	1
summary	1
supported	1
surviving	1
take	1
taken	1
tale	29
tale,	4
tale.	3
tales	3
tales">	1
task,	1
tell	2
telling	1
tells	6
temper.	1
ten	2
tenth	1
terminally	1
that	12
the	126
their	2
theme	1
then	1
then-current	1
there	3
there,	1
these	1
third	2
this	24
this,	1
thousand	1
three	5
three,	1
through	1
thus	1
time	3
times	1
tipsy,	1
title="summary	1
to	44
together	1
told	2
too	1
took	1
topic	1
topic.	1
tours.	1
townspeople	1
tradition	1
translation	1
trap	1
travels	1
treasury	1
treats	1
trial	1
trick	2
tries	1
true	2
truth.	1
two	3
uncles.	1
under	1
unknown	1
unlike	1
upon	2
urged	1
url="http://en.wikipedia.org/wiki?curid=31430"	1
used	1
uses	1
v)	1
venial	1
version	2
versions	1
very	1
villa	2
virtuous	1
vrai	1
want	1
wants	2
was	7
watching	1
way.	1
ways	1
wealth)	1
weeks.	1
well	1
were	2
when	2
where	1
whether	2
which	7
which,	1
while	2
who	11
whom	2
whose	1
wicked	1
widow	1
will	1
wine	1
wisdom	1
wise	1
wit	1
with	11
within	1
witnessing	1
woman	2
women	1
word	2
work	2
would	1
written	1
xvi,	1
xvii,	1
years	2
yet	1
young	5
younger	1
â€“	2
