	1
parks,	1
part	9
parts	1
parts.	1
passage,	1
pavlutsky	1
pelts	1
peninsula	2
peninsula.	3
people	3
people's	1
people.	2
peoples	3
peoples,	2
peppered	1
per	2
percent	1
percentage	1
perfect	1
period,	1
permafrost	1
permanent	1
permission	1
pertaining	1
peter".	1
petroleum	1
places	2
point	1
popular	1
populated	2
population	1
populous	2
portion	1
portions	4
possibly	1
powers	1
precipitation	7
precipitation.	2
preserve	1
president	1
primarily	1
prince	1
private	3
privilege	1
program	1
promotes	1
property	1
prospect	1
provided	1
provides	1
province	1
provinces	1
provisions	2
proximity	1
prudhoe	1
public	1
purchase.	1
purchased	1
rain	1
range	1
reach	1
reaching	1
receive	1
receives	1
receiving	1
recorded	2
refer	1
referred	1
refers	1
refuge	1
refuge,	1
refuge.	1
refuges.	1
regarded	1
region	10
region's	1
region.	2
regional	1
regional,	1
regions	1
regions.	2
regions:	1
remaining	3
remote	1
repealed	1
report	1
reported	1
researchers	2
reserves	1
reserveâ€“alaska	1
residents	1
resources	1
respective	1
rest	2
resulting	1
returned	1
ripe	1
rises	1
river	4
river,	1
river.	1
road	2
roadless	1
root.	1
rural	1
rural,	1
russia	2
russia's	1
russian	5
russian-american	1
russians.	1
s.	1
sail	1
same	2
scattered	1
scores	1
sea	4
sea,	1
sea.	1
seacoast.	1
seafaring	1
sections	1
seldom	1
sell	1
semyon	1
sent	1
separates	1
service.	1
set	1
settle	1
settlement	6
settlement.	1
several	3
seward	1
shestakov	1
shishaldin,	1
shoreline.	1
shores	1
short,	1
siberia	1
siberian	1
side	1
significant	1
sitka,	1
situated	2
six	1
size	1
skagway)	1
slope	3
slope.	1
small	3
small,	1
smaller	1
smallest	2
smallpox	1
smoldering	1
snag,	1
snow	1
snow,	2
snow.	1
social	1
society	1
society,	1
sold	2
some	7
somewhat	1
sound	1
sound)	1
sound,	1
sound.	1
south	5
south,	2
southcentral	1
southcentral,	1
southeast	5
southeast.	1
southeastern	1
southern	2
southernmost	1
southwest	3
southwest,	1
southwest.	2
southwestern	1
sovereign	1
spain	1
spanish	1
sparse	1
sparsely	1
spurr,	1
sqmi	4
sqmi,	1
standards	1
starting	1
state	14
state,	1
state.	3
statehood	1
states	7
states,	3
states.	5
states:	1
statutory	1
stay	1
stays	1
still	1
storm	1
strait,	2
strait.	1
stretches	1
stretching	2
studies	1
subarctic	4
subarctic.	1
subdivisions	1
substantial	1
subsurface	1
such	1
such,	1
sugpiaq	1
summers	1
summers.	2
surface	1
surveyor	1
symmetrical	1
system	1
system.	2
systems.	1
take	1
technically	3
temperature	7
temperatures	4
tend	1
tends	1
territorial	3
territory	3
testimony	1
texas,	2
than	12
that	3
the	265
their	3
them	1
themselves	1
there	3
these	4
these,	1
they	2
this	11
thousands	2
three	4
through	2
throughout	2
throughout,	1
thus	2
tidal	3
tides	1
tied	1
time	1
tip	1
title	2
title="alaska">	1
tlingit	1
to	49
today	2
tongass	1
totaling	1
touch	1
tourism	1
toward	1
town	1
towns	1
trade.	1
traders	1
transportation	1
tremendous	1
tsimshian	1
tundra	1
turnagain	1
twice	1
two	2
u.s.	8
u.s.,	2
unangam	1
under	4
undergoing	1
unimak	1
uninhabited	1
union,	1
unique	1
united	12
university	1
university,	1
unpopulated	1
up	1
url="http://en.wikipedia.org/wiki?curid=624"	1
use;	1
used	1
valdez,	1
valdez.	1
valley	2
valley,	1
variety	1
various	2
very	2
vessel	1
village	1
villages	1
villages.	1
visited	1
vital	1
vitus	1
volcanic	2
volcano	1
volcanoes	2
war	1
warmest	1
was	7
washington.	1
waters	2
waters,	1
way	1
well	5
went	1
were	5
west	7
western	3
westernmost	2
wetland	1
wettest	1
what	3
when	4
where	1
which	10
while	3
who	3
whole	1
widely	2
widespread	1
wilderness.	1
wildlife	5
william	1
winter	3
winter,	1
winter.	1
winters	1
with	23
within	4
word	1
world	1
world's	2
world,	2
world.	2
wrangell	1
wrangellia,	1
year,	4
year.	2
years	3
yukon	4
yukon,	1
yukon.	1
yukonâ€“kuskokwim	1
yup'ik,	1
zone.	1
~	1
â°c),	1
â°f	3
â°f.	2
âˆ’80	1
