	1
b.	1
backward	2
bar	1
based	4
basic	1
be	18
became	9
because	6
become	3
been	4
before	5
began	1
beginning	2
being	1
bel	1
bell	3
bemer	2
bemer,	1
bemer-ross	1
best	1
between	6
binary	3
binary-coded	2
bit	9
bit,	1
bit-paired	1
bits	3
block	1
blocks	1
bob	1
bodies	1
both	4
brace	1
british	2
brought	1
bs	1
but	6
by	25
bytes	1
c	2
called	4
came	1
can	1
canada	1
capability	1
card	1
carriage	4
case	1
case-insensitive	1
caused	4
causes	2
ccitt	1
certain	1
change	2
changed.	1
changes,	1
character	21
character"	2
character",	1
character,	1
character-encoding	2
character-oriented	1
character.	4
characters	29
characters),	1
characters).	1
characters,	4
characters.	6
characters.:220,	1
characters:	2
chart	1
chart.	1
checking	2
choices	1
chose	1
clone	1
cloned	1
closely	1
co-opted	1
code	20
code"	1
code,	3
code.	2
code.:215,	1
code.:66,	1
codes	16
codes,	2
codes,:228,	1
codes.	2
codice_1	1
codice_10	1
codice_11	1
codice_12)	1
codice_13.	1
codice_14,	1
codice_15	1
codice_16	1
codice_17	1
codice_18).	1
codice_2â â€“	1
codice_3	1
codice_4	1
codice_5	1
codice_6	1
codice_7	1
codice_8	1
codice_9	1
colleague	1
colloquially	1
column,	1
column.	1
columns	3
combined	1
come	1
comes	1
comitã©	1
command	1
commands	1
commerce	1
commercial	1
commercially	1
committee	9
committee,	1
common	6
common.	1
commonly	2
communicate	2
communications	1
compact	1
compared	1
compatibility	2
compatible	2
competing	1
complexity	2
computer	2
computers	3
computers,	1
computersâ€”&#x200b;following	1
concept	1
configurations	1
configured	1
connections	1
considered	2
console	1
construction	1
consultatif	1
contained	1
containing	2
continental	1
continuing	1
control	27
control-c,	1
control-g	1
control-q	2
control-r	1
control-s	3
control-t	1
control-z	2
convenient	2
convention	5
convention.	3
conventionally	1
conventions	3
conventions,	2
conversion	1
corporation,	1
correspond	4
corresponded	1
correspondence	1
corresponding	5
costly	1
costs	1
could	9
count	1
countries.	1
country	1
cp/m	1
cp/m,	2
cr-lf	3
create	1
created	1
crts	1
current	1
cursor".	1
data	12
dates	1
day	1
dc1,	1
dc3,	1
de	1
deal	1
debate	1
debated	1
dec	3
december	1
decided	2
decimal	2
decimal)	1
decimal.	1
default	1
define	1
defined	2
definitions	1
del	2
describing	1
description	1
descriptive	1
designed	2
desired.:217,	1
detailed	1
determine	1
developed	2
developed,	1
device	3
devices	4
diacritics	1
did	4
did.	1
differ	1
different	3
differently	1
digital	3
digits	3
digits,	2
digits.	1
discrepancy	1
disk	1
distance	1
do	2
document	1
document.	1
does	2
done	2
dos	2
dos,	1
draft	2
during	6
e-mail	1
each	3
earlier	4
early	4
ease	1
easier,	1
easily	1
ebcdic	2
ebcdic,	1
edited"	1
edition	1
editors.	1
efficiently	1
eight	3
eight-bit	2
eighth	1
electric	1
elementary	1
employ	1
empty	1
encode	1
encoded	1
encodes	1
encoding	2
encoding,	1
encodings	4
encodings,	2
encountered	2
end	7
end-of-file,	1
end-of-text	1
ending	1
endings,	3
english	2
ensured	1
entire	1
eof,	1
equipment	2
equipment,	2
equipped	2
error	2
esc	4
escape	2
especially	1
essential	1
established	2
et	1
etc.)	1
etx	1
etx,	1
europe	1
europe".	1
european	1
even	2
eventually	2
every	1
example	4
example,	5
except	1
exchange)	1
existing	1
exit	1
expected	1
extensions	2
extensive	1
extra	1
fact	1
facto	1
father	1
features	2
federal	2
feed	3
feed"	2
felt	1
few	2
fieldata,	1
file	5
file.	1
files	1
files,	1
filled	1
finally,	1
first	10
first),	1
five-bit	1
followed	4
following	1
for	55
form	1
format	1
formats	1
formats.	1
formatting,	1
formatting.	1
forms	1
forward	1
four-bit	1
fragile	1
french	2
from	14
function	2
function,	1
future	1
gary	1
generally	1
give	1
given	1
government	2
graphemes	1
graphic	3
graphic:223).	1
graphical	1
graphics	2
graphics,	1
group	1
group.	1
had	5
halt	1
hamming	1
hand	1
hand,	1
has	4
have	6
he	1
header	1
helped	1
here	1
hexadecimal	1
highest	1
his	2
historical	1
historically	1
history.	1
holding	1
hosts	1
how	4
however,	4
hugh	1
i	1
iana	1
ibm	3
ibm's	1
id="586"	1
identical	3
identification.	1
idle	1
if	1
ignored	1
impending	1
implementations	1
important	2
importantly,	1
in	39
in)	1
in,	1
inappropriate,	1
include	3
included	3
included,	1
includes	2
including	5
incorporate	1
incorporated	1
indecision	1
indicates	1
influential	1
information	5
information,	1
inherent	1
inherited	2
input	4
instead	4
instead,	1
institute	1
institute.	1
integers	1
intended	2
intent	1
intentional,	1
interchange	3
interchange,	1
interface	1
interleaved	1
international	5
interpret	1
interpretation	4
interpretations	1
interpreted	2
interrupt	1
into	5
introduced	2
introducer")	1
introduces	1
introduction	1
inventory	1
invisible	1
invoking	1
is	16
iscii	1
iso	1
iso-8859-1)	1
iso/iec	1
it	18
it.	1
ita2),	1
ita2,	1
its	9
itself	2
johnson	1
july	1
keep	1
key	1
key,	1
keyboard.	1
keyboards	4
keyboards,	1
keycap	1
keytop	1
kildall	1
kingdom's	1
known	5
label	1
language	1
language.	1
languages,	1
last	1
later	1
latter	1
layout	3
least	1
leaving	1
led	1
left	1
left-arrow	1
left-shifted	1
left:	1
length	1
less	3
letter	5
lettering	1
letters	5
letters,	2
lf	1
library	1
like	1
line	15
line)	1
line-ending	2
line-oriented	1
line.	1
lines	1
link	1
lists,	1
literally:	1
literals	1
local	1
locating	1
long	1
long-term	1
long:	1
lowercase	7
lyndon	1
m	1
machine	1
machines	5
machines)	1
machines,	1
macintosh	1
made	1
magnetic	5
major	1
make	3
makes	1
making	1
mandated	1
manual	2
many	8
march	1
margin	1
mark	4
marketed	1
marks,	1
markup	1
match	1
matching	1
mathematical	2
matters	1
maximize	1
may	2
mcgregor	1
mean	1
meaning	7
meaning,	2
meaning.	2
meaningless.	1
meanings	2
mechanical	2
mechanism	1
media	1
medium	1
meeting	1
meeting.	1
message	2
meta-information	1
microsoft)	1
might	1
minimize	1
miscellaneous	1
mnemonic	1
mode.	1
model	5
modern	3
more	8
most	9
moved	1
moves	1
moving	2
ms-dos	1
ms-dos.	1
much	1
multics	2
multics.	1
must	1
name	2
named	1
national	1
native	1
nearly	1
necessitated	1
needed	1
needs	1
neglected.	1
network	2
network.	2
new	2
newline	1
next	1
no	1
no.	5
non-alphanumeric	1
non-printing	1
non-whitespace	1
noncompliant	1
not	16
notable	1
notably	3
now	2
now.	1
nul	1
null-terminated	1
nuls	1
numbers	1
numbers.	1
numeric	2
numerical	1
nvt's	1
nvt.	1
o	1
obliterate	1
obsolete)	1
occasionally	1
octets	1
october	2
of	64
off),	1
officially	1
often	2
older	1
omitted	1
on	32
on")	1
once	1
one	3
ones.	1
only	6
operating	10
operation	1
operation,	1
operations.	1
operator)	1
option.	1
options	2
or	12
order	1
ordered	1
organization	1
organization.	1
oriented	1
original	5
originally	4
originated	1
os	1
os,	1
os/360	1
oses	1
other	20
others	1
out"	1
out-of-band	1
output	2
output.	1
outside	2
over	2
overflow;	1
own	1
page	1
pair	2
pairs	2
paper	9
paper),	1
parentheses	2
parity	2
part	1
particular,	1
party	1
pattern	3
patterned	1
patterns	2
patterns.:243â€“5	1
pc	3
perforated	2
persists	1
phrases	1
place	1
placed	5
plain	1
popular	1
popularize	1
position	6
position,	1
positioned	2
positions	1
positions)	1
possibility	1
pound	1
prefers	1
prefixed	1
prescribe	1
prescribed	1
preserve	1
president	1
prevalent	1
previous	1
previously-typed	1
printable	5
printer	2
printers)	1
printers.	1
printhead	1
printhead).	1
printing	1
probably	1
problem	1
problems	1
process,	1
processed	1
prodos,	1
produced	1
program	2
promoted	1
properly,	1
proposed	3
protocol	2
protocol,	1
protocols,	2
provide	1
publication.	1
published	2
punch-card	1
punch;	1
punched	1
punching	1
punctuation	2
purchased	1
pushed	1
put	1
questions	1
quite	1
rang	1
rather	3
ratified	1
reader	3
reader/punch	1
rearranged	1
reason,	2
reasons,	1
received	2
receiving	1
recent	1
recently	1
recognizes	1
recommendations	1
record	1
recorded	1
recording	1
reduced	1
referred	1
refers	1
regarding	1
related	1
reliable	1
remained	1
remaining	1
remington	1
removed).:247â€“248	1
removing	2
renaming	1
replaced	3
replacements	1
represent	3
representations	1
represented	2
represents	2
require	1
required	3
requiring	1
reserved	4
reserves	1
respectively.	1
resume	1
resume.	1
retains	1
retronamed	1
return	1
return"	3
return,	1
revision	1
rfc	1
ribbon	1
right	2
right.	1
ross	1
rows	1
rsts,	1
rsx-11,	1
rt-11	1
rt-11,	1
running	3
same	5
sc	1
scheme.	1
schemes	1
schemes,	1
second	2
secretary	1
selectric	1
send	1
sender	1
sending	1
sent	3
separators	1
sequence	2
sequence,	1
sequence.	1
services.	1
set	5
sets	1
sets.	1
seven	1
seven-bit	3
several	1
shift	6
shifted	3
shifting	1
shifting,	1
short	1
should	3
showed	1
shown	1
signal	1
significant	1
signs	1
simple	1
simplified	1
simplify	1
since	5
single	2
six-bit	1
sixbit	1
slightly	1
so	13
so-called	2
software	4
some	10
sometimes	3
somewhat	1
sorting	2
space	4
space.	2
spaces	1
special	6
specialist	1
specifically	1
specified	1
specifies	1
split	1
standard	13
standard,	2
standard.	2
standard.:238â€‰â§â€‰18	1
standardization	1
standardization,	1
standards	8
standards.	2
stands	1
start	4
states	2
states,	1
stating:	1
stationary.	1
sterling	1
still	1
stop	2
stop)	1
stop;	1
storage	1
store,	1
stored	1
straightforward.	1
stream,	2
streams	1
streams,	1
strictly	1
strings	1
strings,	1
strings;	1
struck	1
structure	1
subcommittee	1
subcommittee's	1
subcommittee,	1
subcommittee.	1
subsequently	1
subset.	1
substitute.	1
subtlety	1
such	13
suffice.	1
suited	1
support	4
supported	2
surpassed	1
symbol	3
symbols	4
symbols,	2
symbols.	2
synchronous	1
system,	1
system.	1
systems	14
systems,	3
systems.	4
table	1
taken	1
taking	1
tape	11
tape)	1
tape,	2
tape.	3
tapes	3
task	1
tc	1
technique	1
technique.	1
telegraph	3
telegraph's	1
telegraphic	1
telephone	1
teleprinter	4
teleprinters.	1
teletype	9
telex	1
telnet	2
tenex	1
terminal	4
terminal"	1
terminal,	1
terminal.	1
terminals)	1
terminate	2
terminated	1
terminator.	1
terminator;	1
text	9
text"	1
text.	1
than	7
that	27
the	223
their	6
then	2
there	3
therefore	1
these	6
these,	1
they	7
this	21
those	3
though	1
three-letter	1
thus	1
thus,	1
time	4
timesharing	1
title="ascii">	1
to	93
together	1
together,	2
top	1
tops-10	1
tops-10,	2
total.	1
toward	1
tracked	1
traditional	1
transfer	1
transferring	2
translate	1
transmission	5
transmission.	1
transmission:	1
transmit	1
transmitted	1
transmitting	3
true	1
ttys"	1
two	5
twx	2
type)	1
typebars	1
typewriter	2
typewriters	3
typewriters,	3
typewriters.	3
typically	2
tã©lã©graphique	1
tã©lã©phonique	1
u.s.	1
ultimately	1
unassigned	1
unchanged.	1
under	1
underscore),	1
unfortunately,	1
unicode	1
unit	1
united	4
units	2
unix	3
unix-based	1
unix-like	1
unnecessary	1
unreadable.	1
unshifting).	1
until	3
update	1
updated	1
upper	1
uppercase	3
uppercase.	1
url	1
url="http://en.wikipedia.org/wiki?curid=586"	1
us-ascii.	1
usa	1
usable	1
usage,	1
usasi	2
usasi:211	1
use	11
use,	3
use.	1
used	28
used.	1
useful	1
user	1
uses	1
using	6
usually	3
utf-8	3
utf-8,	1
values	3
variation,	1
varied.	1
variety	1
various	1
version	2
vertical	1
very	2
via	1
virtual	2
virtue	1
viscii	1
voted	3
warning	1
was	38
ways	1
web	1
web,	1
well	1
well.	1
were	19
when	10
where	4
whether	1
which	10
while	2
white	1
wide	2
width.	1
will	1
windowing	1
windows	1
with	29
within	1
without	3
work	3
work.	1
working	2
world	2
would	9
written	1
x	1
x3	3
x3.2	3
x3.2.4	2
x3.4-1963,	1
x3.4-1967,	2
x3.4-1968).	1
x3.4-1968,	1
x3.4-1977,	1
x3.4-1986	1
x3l2)	1
xoff),	1
xon),	1
you?"	2
yuscii	1
z	2
zeroes).	1
â€“	2
