	5
false).	1
fancy.	1
far	1
featured	1
fellow	1
ferryboat	1
few	1
fields	1
first	7
following	3
for	11
form	1
form:	1
formal	1
former	1
formula_1	1
fortunate	1
found	1
fourth	3
free.</poem>	1
friend	1
from	5
future	1
gain	1
game".	1
general	1
generally	1
gill,	1
give	1
god	1
grace	1
great	1
greatly	1
had	3
harry	1
has	5
have	4
he	6
head,	1
heartland	1
held	1
her	6
her,	2
high	3
him	1
his	6
history.	1
home	1
hong	1
hot	1
hotel	1
hotel.	1
hujiang	1
hymn	4
i.e.,	1
id="590"	1
id="651"	1
id="675"	1
idiom	1
idioms.	1
if	1
imagery.	1
immediately	1
implies	2
in	39
incited	1
included	2
including	2
increased	1
inference	1
inferring	1
initially	1
inspired	3
interchangeably.	1
into	1
invalid,	1
is	17
island	1
it	8
it,	1
its	4
jamie	1
jerusalem"	1
jerusalem",	1
john	1
johnson,	1
july	3
july.	1
just	1
kansas,	1
katharine	1
keith	1
keith,	1
kennedy	1
kenny	1
knowing	1
known	1
kong	1
lang	1
languages.	1
large	1
later	1
latter's	1
launch.	1
lee	1
lee,	1
legal	1
leisurely	1
letterman"	1
lila	1
logical	1
lonestar,	1
longer	1
looked	1
lorrie	1
lovett,	1
lyle	1
lynn	1
lyrics	1
made	1
majestic	1
majesties"	1
many	2
mare"	1
mari	1
martin	1
may	1
mccann,	1
meaning	1
melodic,	1
melody	2
meter	1
mickey	1
more	4
morgan,	1
most	1
mother	2
motto	1
mountain	1
mountain,	1
movie	1
multilingual	1
music	8
music,	1
music.	1
national	6
necessity	1
never	1
new	2
newbury,	1
newsman	1
nixon	1
no	1
north	1
not	3
number	5
o'neal,	1
oak	1
ocean	2
of	43
of,	1
often	1
old	1
on	7
on.	1
one	1
only	2
opposite	1
or	3
orchestrations	1
organist	1
original	3
originally	3
origins	1
other	1
others	1
out	2
outcry	1
over	1
pacific	1
particularly	1
passenger	1
patriotic	3
peak	1
peak",	1
peak.	1
peaked	2
performed	1
periodical	1
phil	1
pieces	1
pikes	2
pinnacle	1
place	1
plains	1
played	1
poem	6
poem,	3
poem.	2
points	2
popular	3
popularity	2
popularized	1
prefer	3
primary	1
professor	1
promise	1
proponents	1
propositions	1
public's	1
publication.	1
published	6
put	1
quickly	1
quite	1
quoted	1
r&b	1
raskin's	1
rather	1
ray	1
raye,	1
re-entered	1
reached	1
reason.	1
reasons,	1
recognizable	1
refer	1
refers	1
religious	1
remaining	1
renditions	1
retitling	1
returning	1
rich,	1
richard	1
ridge	1
riding	1
rock's	1
rogers,	1
room	1
room".	1
same	2
samuel	2
sandlot".	1
saying	1
school	5
school.	1
schoolhouse	1
sea	2
sea",	1
sea).	1
second	1
second,	1
selfish	1
september	2
session	1
several	3
shade	1
shanghai	1
shanghai,	1
she	1
shed	1
sherr	1
sherr's	1
sherriã©	1
shining	1
shirt	1
short	1
show	1
sights	1
similar	1
since	4
sing,	1
singers	1
singing	1
so	2
some	3
sometimes	2
somewhat	1
song	13
song's	1
song,	1
song.	2
songbooks	1
songs	4
songs.	1
soulful	1
soundtrack	1
sporting	1
springs,	2
stain,	1
star-spangled	4
started	1
statement.	1
statements	1
states	1
states.	2
stature	1
status	1
still	2
style="margin-left:1em;">	1
stymied	1
succeeded.	1
such	1
sufficiency,	1
sufficient	1
summer	2
sung	4
super	1
symbolically:	1
syne";	1
taiwan	1
taken	1
taping	1
teach	1
teaching	1
television	1
term	1
term,	1
texas	1
than	1
that	8
the	128
thee,	1
their	2
them	1
there	1
these,	1
they	1
third	1
this	11
though	1
three	1
through	1
tiangong-1	1
time	2
time,	1
times	1
title="affirming	1
title="america	1
title="austin	1
titled	3
to	29
to,	1
to:	1
toby	1
today.	1
together	1
too,	1
trace	1
tradition	1
traditional	1
train	2
trip	3
true.	1
tune	6
tune.	1
two	1
united	3
university	1
until	1
upon	1
urban	1
url="http://en.wikipedia.org/wiki?curid=590"	1
url="http://en.wikipedia.org/wiki?curid=651"	1
url="http://en.wikipedia.org/wiki?curid=675"	1
us	1
usa".	1
used	5
usque	1
variety	1
various	2
vassar	1
versa).	1
verse	1
verse.	1
version	3
versions	1
versions.	1
vice	1
view	1
vince	1
visited	1
war-oriented	1
ward	3
ward's	2
ward,	1
ward.	1
was	23
way	1
welcome	1
well	1
wellesley	1
went	1
were	5
westing	1
wheat	1
when	2
where	1
which	4
while	5
who	1
wide	1
with	4
within	1
words	2
work	1
world's	1
would	1
write	2
writing	2
written	3
written,	1
wrote	3
xenophobic.	1
xlviii,	1
years	2
york	1
zebulon's	1
