	2
phykos),	1
phyla,	1
phyllids	1
phylogeny	1
physical	1
physiology.	1
phytogeographic	1
phytogeography	1
phytohormones	1
phytoplankton.	1
pigment	1
pigmentation.	1
plant	2
plant-animal	1
plant-life	1
plantae	1
plantarum	1
plants	4
plants)	1
plants).	1
plants,	6
plants.	2
plastid	1
plastids	2
plastids,	3
play	1
point	2
polyphyletic	3
population	1
possessed	3
possible	2
possible.	1
potentials.	1
pre-darwinian	1
precipitation	1
predators;	1
presence	1
presumably	1
primarily	1
primary	2
probably	3
processes,	1
processes.	1
produce	1
produced	1
prokaryotes	1
protected	1
protection	1
protective	1
protista,	1
protistans	1
protists)	1
protists).	1
protozoans	1
provide	1
provided	1
provides	1
providing	1
provinces.	1
published	1
purple	1
pyrrhophytes	1
quite	1
range	2
ranging	1
rarely	1
reach	1
reached,	1
reason	1
recent	1
recognized	1
recombinational	1
red	7
red,	1
reds	2
reds,	1
reduced	1
reef-building	1
reef.	1
reefs	1
reefs.	1
reflecting	1
regarding	1
regional	1
regions	1
regulated	1
regulation,	1
related	2
relationship	2
relationships	2
release	1
reliable	2
relying	1
remains	1
reminiscent	1
repair	1
report"	1
reported	1
reports	1
represent	1
reproduction	4
reproduction.	2
reproductive	3
require	2
requirements	1
resulting	2
retain	1
retains	1
rhizoids	1
rhodophyta,	1
rhodophytes,	1
right.	1
role	1
root	1
roots,	1
rouge.	1
running	1
salt	1
same	1
samuel	1
scheme,	1
scientific	1
scleractinia	1
sea	1
seaweed	4
seaweed's	1
seaweeds,	1
secondary	1
secretion	1
sedis,	1
seeds	1
seem	1
seen	4
selective,	1
selective.	1
separate	1
separated	1
served	1
several	1
sexual	6
sexually	1
shallow	1
show	1
shown	2
similar	1
simple	1
simpler	1
since	2
single	1
singular	2
so	1
some	17
sometimes	2
source	1
sources	1
sources,	1
specialized	1
species	11
species,	3
species.	3
speciesâ ..."	1
specific	1
specimens,	1
speculate	1
splintered	1
sponge	3
sponges,	1
sponges.	1
spore	2
spores	5
spores.	1
sporozoans	1
spread	2
stable	1
stage	1
stages	1
standard	1
starting	1
steering	1
sterile	1
still	1
stomata,	1
stoneworts.	1
stony	1
stop	1
strategies,	1
streaming,	1
strong	1
structure	1
structure."	1
structures	1
structures)	1
studied	1
study	1
study.	1
studying	1
subsets	1
substances)	1
successful	1
such	7
sugar	2
sugars	1
suggest	1
suggests	1
sulfur	1
supply	1
surface	1
surveys	1
symbiont	2
symbioses,	1
symbiotic	2
synchronized	1
synurophytes	1
systematics.	1
table	1
taken	1
taxa.	1
taxonomic	1
temperature	1
temperature.	1
term).	1
termed	1
text	1
textbook,	1
thalli	1
than	3
that	19
the	149
their	8
then	1
there	4
these	9
they	9
this	2
those	1
three	3
three-dimensional	1
through	1
throughout	1
thus	2
time,	1
tissue	2
title="algae">	1
to	36
tolerance,	1
too.	1
total	2
tracheophytes	1
traditionally	2
trait;	1
transported	1
treated	2
triggers	1
turgor	1
two	1
two,	1
types	1
uk.	1
ultimately	1
uncertain,	1
understand	1
unicellular	4
unknown).	1
unlike	2
unrelated	1
up	1
upper	1
uptake	1
url="http://en.wikipedia.org/wiki?curid=633"	1
us	1
use	2
used	2
used.	1
using	1
usually	1
variation	3
various	2
vary	1
vegetative	1
very	1
viewed	1
vindhya	1
w.h.harvey	1
was	1
water	5
waters	1
ways.	1
well	3
well:	1
were	14
when	1
where	5
whether	2
which	9
which,	1
while	3
whorls	1
whose	1
wide	1
widely.	1
will	1
wilson	1
wind,	1
with	14
word	4
work	1
workers	1
worldwide.	1
xanthophytes),	1
xanthophytes).	1
xanthophytes,	1
xylem	1
years	3
zones,	1
zygote.	1
