	1
intensity	1
into	4
intrinsic	1
introduced	1
investigated	1
invite	1
involving	1
is	42
is:	1
it	10
it.	1
its	4
jet	1
johann	1
just	1
kilometers,	1
know	1
knowledge	1
known	2
lambert	1
lambertian	1
land	7
landforms.	1
large	1
late	1
latin	1
latitude	1
latitudes	1
layer	1
lead	1
leading	2
leed	1
lets	1
level	1
light	7
light,	2
light-coloured	1
light.	2
lighting	1
like	1
little	1
local	8
locally	3
look	1
low	9
lower	4
lower;	1
lowering	1
lowers	1
magnitude	1
magnitude.	1
maintain	1
major	1
majority	1
manner	1
many	3
marginally	1
mass),	1
masses	4
masses,	1
masses;	2
materials	3
materials.	1
mathematical	1
maximum	2
may	2
mean	1
measure	1
measured	2
measurements	1
medium	1
melt,	1
melted	1
melting	2
melting.	1
mentioned	1
metal	1
midlatitude	1
minima	1
model	1
modis	1
moon	2
more	10
morning,	1
most	2
much	3
nasa's	1
natural)	1
nature	1
near	2
nearby	1
negative	1
net	3
neutral	1
new	2
no	2
non-lambertian,	1
north	2
north.	1
northern	3
not	2
notable	1
note	1
nucleus	1
objects	2
objects,	1
observation	1
observer)	1
occur	1
occurring	1
ocean	3
ocean.	1
oceans.	1
oceans;	1
of	109
off	1
offset	2
often	1
on	19
one	2
only	1
opposition	2
optics	1
or	4
organic	1
outer	2
output	1
outside	1
over	8
overall	2
parameters	1
part	1
particular	1
percentage	1
perfect	1
perfectly	1
performance	1
perhaps	1
phase	2
photometry.	1
photosynthesis),	1
photovoltaic	5
pitched-roof	1
planet	4
planets,	1
planting	1
plays	1
polar	2
poles).	1
positive	1
powdery	1
power	1
practice,	1
predictions.	1
pressure	2
pressure,	1
pressures,	1
primarily	1
primitive	1
principle,	1
produce	1
pronounced	1
properties	4
properties,	1
properties.	1
proportion	3
proportionate	1
quoted	1
radar	1
radiation	6
radiation,	1
radiation.	1
rain	1
raised	1
range	2
ranging	1
rather	1
ratio	1
reach	1
readily.	1
reasonably	1
recently,	1
reduced	1
reduces	1
reducing	1
reduction	1
reduction.	1
referred	1
refers	1
reflect	1
reflect,	1
reflectance	9
reflectance,	1
reflected	5
reflected).	1
reflected.	1
reflecting	2
reflection	2
reflection.	1
reflective)	1
reflectivities.	1
reflectivity	7
reflectivity-vs.-incident-angle	1
reflects	1
regions	5
regions.	1
regolith	3
regularly	1
relative	1
relatively	1
remote	1
required	1
research	1
residential	1
resolved	1
respect	1
responsive	1
result	2
resulting	1
results	1
results.	1
reveals	1
reversed:	1
rise	1
role	1
rooftops	1
sahara	1
sample	1
satellite	2
satellite,	1
satellites	1
satellites.	1
saturn,	1
scale	2
scale,	1
scatter	1
scattering	1
scientists	2
seasonal	1
seasonally	1
seasons,	1
seen	1
semi-empirically	1
sensing	1
sensors	1
sequestration	1
set	1
seven	1
several	1
shadowed	1
sheets.	1
show	1
showed	1
shown	1
siberia)	1
side	1
significantly,	1
silicon	2
single	1
small	4
small-scale	1
smaller	1
smooth	1
snow	6
snow,	2
snow-covered	3
snow.	2
snowfall	1
snowfall,	2
snowmelt	1
snowpack	1
snowâ€“temperature	2
so	2
so-called	1
soil,	1
solar	9
some	6
sometimes	2
soot,	1
source	1
south	2
southern	1
space	1
spectral	1
spectral-integrated	1
spectrally	2
spectrum	2
specular	2
specularly	1
spinning	1
spite	1
steepness	1
still	1
streams.	1
strong	2
strongly	1
studies	1
studies,	1
study	2
sub-polar	2
sub-tropical	3
substances.	1
subtropical	1
such	7
suggested	1
sum	1
sunlight	1
sunlight)	1
sunlight,	2
superimposed	1
surface	12
surface,	2
surface.	3
surfaces	4
surfaces,	1
surfaces.	1
sustainable-rating	1
system	4
system,	1
systems	2
systems.	1
techniques	1
technology	1
telescopes,	1
temperate	1
temperate,	2
temperature	9
temperatures	1
temperatures,	1
tend	1
tended	1
tends	1
term	1
terminator	1
terms	2
terms:	1
terra	1
terrains,	1
terrestrial	5
than	5
that	9
the	137
their	6
then	1
there	2
therefore	2
these	1
they	4
this	2
this.	1
those	2
thought	1
three	2
through	3
thus	2
time	1
title="albedo">	1
to	42
too.	1
topologies:	1
total	2
toward	1
traditional	1
translate	1
treat	1
treeless	1
trees	5
trees.	1
tropical	4
tropics	2
turn	1
twelve	1
two	3
types	2
typical	4
ultraviolet	1
under	1
uneven	1
unqualified,	1
unusually	1
up	2
up,	1
upon	1
url="http://en.wikipedia.org/wiki?curid=39"	1
used	3
useful	1
using	1
usually	3
value	3
values	1
vapor	1
variable,	1
variation	3
varies	1
varying	1
very	5
via	1
viewer,	1
visible	3
warm	4
warming)	1
warming.	1
warms,	1
was	2
water	9
water.	1
waterâ€”a	1
wavelength	1
wavelength,	1
waves	1
waviness	2
wavy	1
ways	1
we	1
weather	3
weather,	1
weather.	2
weather/climate	1
weathered	1
weighted	1
were	2
wet,	2
what	1
when	7
where	4
whereas	3
which	13
white	3
white-sky	2
whiter	1
why	1
widely	1
will	2
windblown	1
winter	1
with	6
without	1
work	1
works	1
would	4
year-round	1
zenith	2
zero	2
zones,	1
âˆ’40â â°c.	1
