	1
categories;	1
cathode	21
cathode's	1
cathode,	5
cathode-ray	1
cathode.	3
cathodes,	1
cause	3
caused	1
cell)	1
centre,	1
century	3
century,	1
century.	1
ceramic	1
certain	1
change	5
changing	1
characteristic	1
characteristics	1
charge	1
cheaper	1
circuit	4
circuit).	1
circuits	1
circuits)	1
circuits,	1
circuits.	2
classes:	1
classification	1
classifications	2
classifications.	1
cleartron	1
closely	1
coast-to-coast	1
collected	2
collecting	1
collection	1
collectors	1
color	2
combat	1
combination	1
combined	2
common	4
commonly	1
commonplace.	1
communications.	1
compactron	1
company	1
company.	1
compare	1
competition	1
complete	1
complexity	1
component	1
compromised,	1
computers,	3
concentric	1
concept	1
condition,	1
conduct	1
conductance	1
conducted	1
connected	4
connection	1
connection).	1
connections	3
consequence	1
consequently,	1
considerable	2
considerations	1
consists	1
constant	2
constraint	1
constraints	1
constraints,	1
construction:	1
consultant	1
consumers	1
consumption	1
contact	1
contain	1
contained	1
container.	1
containing	1
contains	2
continued	1
continuing	1
control	13
control.	1
controllable	1
controlled	1
controlling	3
controls	1
conventional	1
convert	1
converter	2
cooled	2
cooling,	1
corresponding	1
cost	1
costing	1
costs	1
could	9
counterparts	1
create	2
created	1
creates	2
credited	1
critical	1
crookes	1
crude	1
crystal	3
current	24
current".	1
current,	1
current.	1
currents	1
cylinders	1
d.	1
dc	2
dc.	1
de	6
decoupled	1
decrease	1
defined	1
defines	1
deflected	1
deflection	1
deflection.	1
delicate	1
demodulation	1
demodulation.	1
demodulator	1
department.	1
depended	1
depending	1
depends	1
der	1
derivatives	1
described	1
description.	1
design	1
design.	1
designs	1
desire	1
despite	1
destroy	2
detect	1
detecting	1
detector,	3
detector.	1
developed	5
developed.	1
development	2
development.	1
device	9
device":	1
device.	1
device;	1
devices	4
devices,	2
did	2
difference	3
different	1
diffusion	2
digital	1
diode	9
diode,	3
diodes	1
diodes,	1
diodes.	2
dips	1
direction	3
direction).	1
direction,	1
directly	2
discharge	1
discovered	1
discovery.	1
discussed	1
display	1
dissipated	1
distance	1
distortion	1
distortion.	1
divided	1
do	1
does	1
double	1
down	1
draw	1
driven	1
dual	4
due	6
durable,	1
during	1
duty,	1
dynatron	1
dynatrons.	1
each	1
earlier	2
earliest	1
early	10
easy	1
edison	3
edison's	1
edison,	1
effect	1
effect".	1
effect,	1
effect.	1
effective	1
efficient,	1
either	1
el84/6bq5)	1
electric	5
electrical	1
electrically	1
electrode	3
electrode,	2
electrodes	11
electrodes,	3
electrodes.	3
electrodes:	1
electron	9
electronic	5
electronically	1
electronics	2
electronics,	1
electrons	19
electrons,	2
electrons.	3
electrostatic	1
electrostatically	1
element	1
elements	3
eliminating	1
emerson	2
emission	12
emission.	2
emission;	1
emit	1
emits	1
emitted	3
emitting	1
employ	1
employed	1
enclosure,	1
enclosure.	1
energy	2
engineering	2
english	2
english)	1
enough	1
ensure	1
envelope	4
envelope.	2
envelopes	1
envelopes,	1
equation	1
equipment	1
equipment,	2
equipment.	1
eric	1
erroneously	1
essentially	4
etc.,	1
eugen	1
europe,	1
evacuated	2
evacuation.	1
even	7
eventually	3
evolved	1
example	4
example,	2
except	1
exception	1
exhibit	1
expected	1
experimented	1
experiments	2
exploited	1
external	3
extreme	1
extremely	1
facilitate	1
failure	1
fall	1
famous	1
favored	1
feedback	1
few	2
field	3
field-effect	1
filament	10
filament,	1
filament.	1
filaments	1
filed	2
finnish	1
fire	1
firms	1
first	8
five	1
five".	1
fixed	1
fleming	2
fleming,	2
flip-flops	1
flow	6
flows	1
followed	2
follows:	1
for	42
forced	1
forerunner	1
forest	4
forest's	2
form	1
former	1
forms	1
formula_1	1
forth,	1
forties	1
found	2
found,	1
four	1
four-pin	1
frederick	1
free).	1
french	1
frequencies)	1
frequencies.	2
frequency	3
frequent	1
from	17
function	2
function,	1
function:	1
functions	6
functions,	1
functions.	1
further	1
future	1
gaede's	1
gain	4
gain)	1
gains	1
galena	1
gap	1
gas	2
gas-filled	1
gas.	1
geissler	1
general	3
generally	1
germany,	1
germany.	1
glass	4
gm	1
go	1
goldstein,	1
gradually	1
grand	1
great	1
greater.	1
greatly	2
grid	23
grid",	1
grid).	1
grid,	5
grid/cathode	1
grids	7
grids)	1
grids,	1
grids.	1
ground	2
groundwork	1
guitar	1
guthrie,	1
h.	2
had	14
half	2
hard	1
harder	1
harmonic	1
harold	1
has	2
have	8
having	1
he	10
heat	4
heated	6
heated;	1
heater	2
heater).	1
heaters	1
heating	1
heating,	1
held	2
help	1
hence,	1
hexode	1
high	10
high-frequency	1
high-vacuum	1
higher	3
his	3
historically,	1
history	1
hittorf	1
hot	2
hot,	1
however	1
however,	10
hundred	1
hundreds	1
id="32496"	1
idle	2
if	2
immune	1
important	2
imported	1
improve	3
improved	3
improvements	1
in	98
incandescent	1
include	3
included	4
including	2
incoming	1
increasing	3
independently	1
indirect	1
industrial	1
inhibit	1
inkling	1
innovation	1
input	1
input),	1
inside	2
instability.	1
instead	1
instruments,	1
insulating	1
insulation.	1
integrated	1
intended	1
interelectrode	1
internally	1
into	7
introduced,	1
introduction	1
invented	3
inventing	1
invention	3
inventor	1
inventors,	1
investigation	1
ionized	1
irving	1
is	35
isolated	2
it	21
it,	2
it.	1
it;	1
its	8
itself	1
johann	1
john	3
junction	2
kept	1
kink"	1
klystrons	1
klystrons)	1
knocking	1
known	8
laboratory	1
laid	1
langmuir	2
large	3
larger	1
last	1
later	5
later.	1
latter.	1
lc	1
lead	2
leading	1
leads	1
leads,	1
leaflets,	1
led	2
lee	2
less.	1
level.	1
levels	1
levied	1
licensing	1
lieben	1
life	1
light	2
like	1
limited	1
limited.	1
limits.	1
line	1
linear	2
linear.	1
linearity	2
lithography.	1
local	1
located	1
loewe	2
long	3
longer	1
low	3
lower	3
lowered	1
made	7
magnetic	1
magnetron	1
magnetrons	1
main	1
mains.	1
maintain	1
make	4
many	7
marconi	1
may	1
meaning	2
mechanical	1
medium	1
metal	1
microscopy	1
microwatt	1
microwave	1
might	1
military	1
miller	4
millisiemens.	1
miniature	3
mixer,	1
modern	2
modulated	1
monitors	1
more	14
most	8
mostly	1
mu"	1
much	4
multi-section	2
multifunction	1
multiple	2
multisection	2
must	1
mutual	1
navy	1
necessary	1
need	1
negative	13
net	1
network.	1
networks,	1
neutralization	1
neutrodyne	1
new	2
nikola	1
no	3
non-linear	1
nor	1
north	1
not	14
notably	1
novelties.	1
number	5
occur	1
octode	1
octodes	1
of	91
off	1
often	4
on	22
on.	1
one	11
ones	1
only	9
onto	1
operate	3
operated	2
operates	1
operating	2
operation	1
opposite	1
or	15
order	1
original	3
originally	1
originally,	1
oscillate	1
oscillate;	1
oscillator	5
oscillators,	1
other	7
others,	1
others.	1
otherwise	2
outnumber	1
output	2
output)	1
output.	1
ovens,	1
over	4
overheat	1
own	1
painstaking	1
pair	1
parasitic	1
part	1
particularly	4
pass	4
passage	1
passes	1
patent	2
patent.	1
patented	1
patents	1
pentagrid	2
pentode	3
pentode,	2
pentodes	1
pentodes)	1
pentodes,	1
pentodes.	1
performance,	1
performed	1
performs	1
phase.	1
phenomenon	1
photoelectric	1
photomultipliers	1
photons	1
phototube,	1
phototubes	1
physical	1
physicist	2
physics,	1
picture	1
pin	1
pins	1
pins,	2
pins.	1
placing	1
plate	22
plate(anode)/cathode	2
plate).	1
plate,	1
plate.	5
plate;	1
platform	1
pliotrons	2
plotting	1
plug	1
point	3
point.	1
popular	1
position	1
positioned	1
positive	5
possible	3
possible,	1
possibly	2
potential	3
potential)	1
power	13
power,	1
powered	1
practical.	1
preamplification	1
preamplifier	1
preferred	1
presence	1
present-day	1
pressure.	1
previously	1
primary	1
principle	1
problem.	1
problems	1
problems.	2
process	3
produce	3
produced	1
production	3
properly	1
properties	1
property	1
proved	1
provide	1
pulsating	1
pump.	1
purchase	1
purpose.	1
purposes	1
purposes.	1
quiescent	1
quite	1
ra.	1
radar,	1
radiation	1
radio	16
radio,	1
radios	1
radios.	1
range	1
range,	1
range.	1
ranged	1
ranges	1
rarely	1
rather	3
ray	2
rca	1
re-captured	1
realize	1
receiver.	2
receivers	2
receivers,	1
receivers.	2
recommended	1
recording	1
rectification	1
rectification,	1
rectification.	2
rectified	1
rectifier	2
rectifiers	1
rectifiers"	1
rectifiers,	1
rectify.	1
rectifying	1
reduce	3
reduced	1
reduced.	1
reducing	3
referred	1
refers	1
refine	1
region.	1
reinforcement,	1
relationship	1
relative	1
relatively	1
releases	1
reliability	1
reliable	1
reliable,	1
rely	3
remained	1
remaining	1
removing	1
repelled	1
repels	1
replace	1
replaced	3
replacement	1
replacement.	1
reported	1
reproduction,	1
require	2
required	4
requiring	2
research	3
research,	1
residual	2
resistance	4
resistors	1
resonant	1
respect	1
response	1
result	3
resulted	1
resulting	3
reverse	2
revolution	1
revolutionizing	1
rf	1
robbing	1
robert	1
rp	1
safe	1
same	1
saw	2
schottky	1
scientific	1
scientists	3
screen	7
seal.	1
sealed	2
second	2
secondary	6
seen	1
semiconductor	1
semiconductors	1
semiconductors,	1
semiconductors;	1
sense,	1
sensitive	3
separate	4
serves	1
set	3
sets	3
several	2
share	1
sharp-cutoff	1
shielding,	1
shipboard	1
ships	1
shock	1
showed	1
signal	5
signal.	1
signals	4
signals,	1
signals.	2
significantly	1
silicon	1
similar	2
simple	2
simplest	1
simply	3
since	7
since,	1
single	5
sink,	1
slam	1
slightly	1
small	2
small-signal	1
smaller,	1
so	3
so-called	5
socket	1
socket,	2
sockets.	1
solid	2
solid-state	4
solution	2
solve	1
some	8
sometimes	2
somewhat	1
soon	1
sort	1
sorts	1
sound	2
sound-on-film	1
space	1
spark	1
sparse	1
special	1
specialized	1
spurred	1
stability	1
stages	1
standard	1
state	1
still	1
stopping	1
strike	1
subsequent	1
substantially	1
success	1
such	19
sufficient	2
sufficiently	1
summer	1
superheterodyne	1
superimposed	1
superior	1
superseded	1
supplied	1
supply	1
supply,	1
supply.	1
suppressed	1
suppressor	3
surface.	1
switches,	1
switching.	1
synchronous	1
taking	1
tax	1
technique	2
techniques	1
technologies	2
technology	1
technology.	1
telephone	3
telephony	2
television	2
television,	1
televisions	1
tellegen	1
tendency	1
termed	1
terminal	2
terminating	1
tesla,	1
tested	1
tetrode	5
tetrode,	1
tetrode.	1
tetrodes	2
tetrodes,	1
than	8
that	17
the	325
their	8
them	1
them.	1
themselves).	1
then	2
there	4
therefore	1
thermionic	10
these	10
they	8
third	1
this	29
thomas	2
those	5
though	2
three	4
three-electrode	1
three-grid	1
through	11
throughout	1
thus	9
thus,	1
tigerstedt	1
tigerstedt's	1
title="vacuum	1
to	94
together	2
too	1
top	2
toward	1
towards	1
transconductance	2
transfer	1
transformer	1
transforms	1
transistor	1
transistor,	1
transistors	1
transmitter	1
transmitters	2
travel	1
treated	1
triode	15
triode"	1
triode,	2
triode-pentode,	1
triode.	2
triodes	7
triodes.	1
triple	1
true	2
tube	35
tube",	1
tube".	1
tube">	1
tube)	1
tube,	9
tube.	4
tubes	34
tubes"	1
tubes)	1
tubes,	4
tubes.	6
tubes;	1
tubular	1
tuned	1
tunnel	1
tv	1
twentieth	1
two	12
two-grid	1
type	6
types	1
typical	2
typically	2
undercut	1
underlying	1
understand	1
undesirable	2
unless	1
unlike	2
unsatisfactory	1
until	3
unwelcome	1
up	1
url="http://en.wikipedia.org/wiki?curid=32496"	1
us)	1
us,	2
usa,	1
use	6
used	25
used.	1
user	1
using	3
usually	2
utilized,	1
vacua	1
vacuum	28
vacuum"	1
vacuum,	3
vacuum.	1
vacuum:	1
value	1
values	1
valve	2
valve"	1
valve,	1
valve.	1
van	1
variation	2
various	1
vastly	1
version	2
very	2
via	1
vibration,	1
vicinity	1
video	1
voltage	20
voltage).	1
voltage,	5
voltage.	4
voltages	2
voltages,	2
volts	2
volts'	1
volts,	1
volumes.	1
von	1
walter	1
warned	1
was	51
wasn't	1
water,	1
wave	1
way	2
weapon	1
well	1
were	19
what	1
when	10
where	1
whereby	1
which	23
while	4
whisker.	1
who	3
whose	3
wide	2
widely	2
widespread	2
wilhelm	1
will	2
winding	2
wired	2
with	25
within	1
without	2
worked	1
working	1
worst	1
would	10
x-ray	1
years	2
yet	1
york)	1
âµpa	1
î¼	1
