	3
having	1
hawaiian	2
hawaiian,	1
heavy	1
hebrew	5
hebrew,	1
hebrew.	2
hieroglyphs	2
hieroglyphs,	1
hieroglyphs.	1
hindi	1
hindi,	1
history	2
history.	1
hmong	1
how	2
however,	4
hundreds	1
hungarian	1
hungarians.	1
hungary,	1
i	1
icelandic	1
icelandic,	2
id="316"	1
id="670"	1
imply,	1
important	1
in	72
in,	1
include	3
including	8
independent	2
india	1
indic	2
indic.	1
indicate	5
indicated	2
indicated.)	1
indication	2
individual	3
inflections,	1
influenced	1
informally	1
initial	2
initials	1
input	1
inscription	1
inscriptions	1
instead	1
intellectual	1
interior	1
into	5
introduced	1
invented	2
is	64
is,	4
it	19
it.	1
italian	1
italian,	1
italic	3
items,	1
its	10
je,	1
jewelry,	1
john	1
ju/	1
just	1
k,	1
k,"	1
kabardian	1
king	1
know	1
knowing	2
known	4
korea,	1
korean	1
kurdish	2
kurdish,	1
l	1
lack	1
language	1
language,	2
language.	1
languages	10
languages)	1
languages,	2
languages.	1
largely	1
larger	1
largest	4
last	1
late	2
later	3
later,	1
latin	11
latin,	2
learn.	1
learned	2
leave	1
lectionis).	1
left	1
length.	1
letter	5
letters	30
letters,	7
letters.	5
letters.)	1
levelâ€”that	1
ligatures,	1
like	6
limited	1
limited,	1
linear	3
lines	1
linguists	1
listed	1
lists	1
lists.	1
literacy,	1
liturgical	1
load,	1
loan	1
logograms	1
logograms,	1
logographic	2
logographic.	1
logographies	1
long	1
longer	2
look	2
lost	2
lost,	1
macedonian,	1
made	1
mainstream	1
make	1
makes	1
making	2
mandarin	1
mandatory	1
mandatory,	1
many	13
mark	1
marked	1
marked,	1
marks	3
marks.	2
matter	1
may	4
means	1
meant	1
medial	1
mediterranean.	1
metaphor	1
method	2
methodius,	1
middle	5
mines	1
mixed-script	1
modern	4
modification	1
modifications	2
modified	5
modifying	1
mongol	1
more	6
morpheme,	1
morse	1
most	10
mostly	1
motion	1
mouth,	1
must	1
my	1
mycenaean	1
name	3
namely	1
names	1
names,	1
names.	1
narrow	4
narrower	1
native	1
nature	1
no	5
nominees.	1
normally	1
northwest	1
not	18
not;	1
notable	2
number	4
numbered	1
of	102
official	1
often	3
ohrid,	1
old	6
oldest	2
omission	1
on	14
on.	1
once	1
one	13
one's	1
only	9
or	15
order.	1
ordered	1
ordering	1
original	3
originally	1
originated	1
other	17
out	2
over	2
own	1
pahlavi	4
paleographers	1
papyri,	1
parent	1
peninsula	1
peninsula,	1
people's	1
persian	1
persian)	1
perversely	1
peter	1
phagspa	1
phoenician	9
phoenician,	1
phoenicians,	1
phoneme	1
phonemes	4
phonemic	2
phonemically.	1
phonetic	1
phonetically	1
pictures.	1
pinyin,	1
place	1
placement	1
places	1
planned	1
plus	1
point,	1
pollard	1
popular	1
popular.	1
possible	1
preceding	1
predominantly	1
present-day	1
primarily	1
primary	1
principle	1
probably	2
production	4
pronunciation	2
proto	1
proto-sinaitic	2
proto-sinatic	1
pulled	1
pure	1
purposes	1
quality	1
quite	1
rarely,	1
rather	3
rather,	1
read	1
recently,	1
recognizes	1
recorded	1
reflects	1
regardless	1
relative	1
religious	1
remained	1
remaining	1
renamed	1
replaced	1
represent	9
represented	5
representing	1
represents	4
republic	3
respectively,	1
respectively.	1
restricted	1
resulted	1
rise	4
roman	1
romance	1
romanization	1
romans	1
rotation	1
rotokas	2
runes	1
runes;	1
runic	2
russian	1
saints	1
same	2
sanskrit	2
sarcophagus	1
satisfactory	1
scholar	1
scholars	1
script	32
script),	1
script,	7
script.	3
scripts	7
scripts,	3
scripts.	2
scripts;	1
segmental	4
sejong	1
semantic	1
semi-syllabary	1
semitic	1
sense	4
sense,	3
sense.	1
separate	4
sequence	1
serbian,	1
set	4
shapes.	1
shared	1
short	1
shorthand	1
showing	1
shown	2
significant	2
signs	1
signs,	1
similar	1
simple	2
simplifications	1
sinai	1
since	5
sindhi,	1
single	1
sister	1
situation	1
slavic	1
slavonic	1
slovak	2
small	2
small,	1
small.	1
so	3
solution	1
somali	1
some	6
sometimes	4
song	1
sorani	1
sorted	1
sound's	1
sound-block).	1
sounds	3
sounds)	1
source	1
south	2
soviet	1
spanish	1
speaker.	1
special	1
specific	1
specifically	1
spoken	1
spread	2
stacked	1
standard	2
stands	1
started	1
state,	1
still	3
stone	1
strongly	1
subset	1
successor	1
such	13
suggesting	1
supplied	1
survived	1
syllabaries	2
syllabary	3
syllabary,	1
syllabary.	1
syllabic	3
syllabical	1
syllabics	1
syllabics,	1
syllable	5
syllable)	1
syllables	2
symbol	1
symbol.	1
symbols	3
symbols,	2
syriac	1
syriac.	1
system	2
system,	1
system.	1
systematic	2
systems	3
systems,	1
systemâ€”that	1
t.	1
taiwan	1
takes	1
tenth	1
term	3
terminology	1
text	1
thai	2
thai,	1
thai.	1
than	3
that	15
the	241
their	9
them	3
then	1
theoretical	1
there	4
therefore	1
these	9
they	7
third	1
this	11
thorn	1
though	3
thousands.	1
three	4
through	1
thus	2
tibetan	1
tigrinya	1
tigrinya,	1
time	1
time,	2
time.	1
title="academy	1
title="alphabet">	1
to	59
today	2
today,	1
together	1
tonal	1
tone	5
tone,	2
tone.	1
tones	2
tones,	1
tongue	1
took	1
total	1
traders	1
traditions	1
transcribe	2
treat	2
treated	1
treatment	1
tri-graphs	1
true	10
turn	2
turquoise	1
twelve	3
two	5
type,	1
type-space	1
types	4
types.	2
typically	3
ugarit	1
ugarit.	1
ugaritic	1
ugaritic,	1
uncial	1
unexpressed;	1
uniliterals,	1
union.	1
unique	1
unit).	1
units	1
unknown	1
unmarked,	1
until	2
up	2
urdu	1
url="http://en.wikipedia.org/wiki?curid=316"	1
url="http://en.wikipedia.org/wiki?curid=670"	1
usage	2
use	9
used	21
used,	3
used.	1
useful	1
uses	2
using	1
usually	1
uyghur).	1
variants	1
variety	2
various	1
vedic	1
version	1
vietnamese	1
virama	1
vocabulary,	1
vowel	8
vowel)	1
vowel.	1
vowelless	1
vowels	13
vowels,	2
vowels.	7
vowels:	1
wadi	2
was	27
way	4
ways	1
were	10
west.	1
western	1
what	1
when	2
where	6
whether	1
which	23
while	4
who	1
wholeâ€”that	1
wide	1
widely	4
widened	1
wider	2
winner	3
with	26
within	1
wood.	1
word	3
word,	1
words	3
words.	2
workers.	1
works.	1
would	2
write	5
writing	9
writing),	1
writing,	1
written	5
written,	1
x,	1
y"	1
y,	1
year	2
years,	1
yet	1
zero	1
zhuang.	1
zhuyin	5
à¤…	1
á¼€î»ï†î¬î²î·ï„î¿ï‚	1
â â indicates	2
â€“	1
ã¦	1
ã°	1
ã¾	1
ã„¢	1
ã„œã„¨ã„¢	1
è¢	1
ê»okina	1
ê”i,	1
ê”u/.	1
ðµ,	1
ñž);	1
