	1
cure,	1
cytokines	1
daily	1
data	4
deaths	1
deeply.	1
default	1
defects)	1
defects.	1
deficits	8
defined	1
delay	1
delayed	2
delays	1
deletion	1
deletions	2
demonstrating	1
depend	1
depending	1
depends	1
described	2
despite	1
destruction	1
detection,	1
develop	3
developed,	1
developing	1
development	7
development,	1
development.	3
developmental	6
diagnosed	3
diagnoses;	1
diagnosis,	1
diagnosis.	2
diagnostic	3
diesel	1
differ	2
difference	2
differences	4
different	1
differentiate	1
difficult	1
difficulties.	2
difficulty	2
diminished	1
disability)	1
disability,	1
disappears	1
diseases	1
diseases,	1
disorder	4
disorder,	1
disorder.	1
disorders	4
disorders,	1
disorders.	2
display	2
disproven.	2
disrupting	1
disruption	1
distinct	1
distinguish	2
distinguished	1
distortion	1
distress	1
disturb	1
disturbance	2
diverse	2
divided	1
dna	1
do	4
does	4
doing	1
down	2
dramatically	1
drugs,	1
due	2
duplications	2
during	6
dysfunction	3
each	1
earlier	1
early	7
eating	2
eating,	1
effective	1
effects	1
effects,	1
eight	1
either	1
elaborate	1
electrical	1
elevated	1
embodied	1
embryonic	1
emotion	1
emotional	1
emotions	1
emotions,	1
emotions.	1
empathizing	1
empathizing.	1
empathizing–systemizing	1
enabling	1
enough	1
environment,	1
environmental	5
epigenetic	1
equally	1
errors	1
especially	1
essential	1
established	1
estimated	3
event-related	1
events	3
evidence	11
exacerbate	1
example,	7
excess	1
exclude	1
executive	6
exhaust,	1
exhibit	1
experience.	1
experiences,	1
explain	1
explained	1
explaining	1
exposure	1
express	1
expression.	1
extension,	1
extent	1
extraordinarily	1
extreme	2
eye	2
face	2
factor	2
factors	4
factors.	1
fail	1
family	1
family.	1
faster	1
features	3
feel.	1
feeling	1
few	3
figurative	1
final	1
financial	1
first	6
five	1
five-year-old	1
flame	1
focuses	2
followed	1
following:	1
follows	1
follows.	1
food	1
foods,	1
for	29
form	1
form.	1
formerly	1
forms	1
found	10
found,	1
four	1
fraction	1
fragile	1
fraud".	1
frequent	2
friends,	1
friendships	1
friendships,	2
from	19
frontal	1
full	1
function	4
functional	6
functioning—focuses	1
functions	1
future	2
gain	1
gastrointestinal	3
gene	2
gene.	1
general	4
generally	1
generated	1
genes	1
genes,	1
genetic	9
genetic,	1
genetics	1
genome.	1
gestures	1
gestures,	1
girls.	1
glutamate	1
goal	1
goal-directed	1
goals;	1
good	1
government-subsidized	1
gradually	1
gradually,	1
grandin	1
granted.	1
greater	4
group	1
groups	1
grow	1
growth	3
half	1
hand	1
handle	1
handling	1
hard	1
has	9
have	40
heavy	1
help	1
hemisphere	1
hence,	1
her	2
heritability	1
heritable	2
heritable,	1
high	1
high-functioning	2
high-level	1
higher	3
highly	3
highly,	1
his	1
hormones	1
how	4
however,	7
hypotheses	2
hypothesis	2
hypothesis.	1
hypothesizes	5
i	1
id="25"	1
identified	1
identified.	1
illicit	1
imaginative	1
imbalance	1
imitate	1
imitation	3
immune	6
immunizations,	1
impaired	2
impairment	3
impairments	5
implausible,	1
implications	1
important	2
improvement	1
in	92
inability	2
inborn	1
incentives	1
include	4
includes	1
inconclusive.	1
increase	4
increased	4
increasing	2
independent	1
independently	1
indicate	1
indicated	1
indicator.	1
individual	2
individual's	1
individually	1
individuals	18
individuals'	1
individuals.	1
infancy	1
infants	2
infection	2
infectious	1
inference.	1
inflammation	1
influence	1
influenced	1
information	2
inherited:	1
inhibition.	1
initially	1
initiated	1
inside	1
instead	2
instead,	1
intact	1
integrated	1
intellectual	2
intense	1
intentions	1
intentions,	1
interaction,	1
interaction;	1
interactions	4
interest	1
interests	1
interests;	1
interferes	1
internal	1
interventions	1
intimacy	1
into	4
intuition	1
investigated,	1
invitations	1
involve	1
involved	2
involving	1
is	50
is,	2
it	10
its	3
joint	2
just	1
kenworthy	1
kingdom	1
known	4
lack	3
lacks	1
language	4
language,	2
language.	1
large	2
large-scale	1
late	1
later	1
later,	1
latter	1
lead	1
leads	1
leaving	1
led	3
less	14
level;	1
levels	4
levels.	1
life	1
life,	2
life.	1
likely	5
limited	2
line	1
lines	1
link	1
linkages	1
links	2
litigation-funded	1
live	1
lobe	1
local	1
locally	1
located,	1
loneliness	1
lonely	1
long	1
look	2
loud	1
low	1
low-level	1
lower	2
magnetoencephalography	1
mainly	1
maintaining	1
major	2
make	1
making	1
male	2
malnutrition.	1
many	8
map	1
maps	1
marked	1
mars".	1
matched	1
material	1
maturation-related	1
may	14
measure	1
mechanism	3
mechanism.	1
mechanisms.	1
meet	1
meiosis.	1
members	1
memorization	1
memory,	1
mendelian	1
mental	2
met.	1
metabolism	1
metabotropic	1
metals	1
mice	1
microglia.	1
milestones	1
mind	2
mirror	2
mmr	1
mns	7
modeling	1
moderately	1
molecular	2
molecular,	1
months,	1
more	15
most	7
mother's	1
motivations,	1
motor	3
movement	1
movements	1
movements).	1
multigene	1
multiple	3
muscle	1
mutation	2
mutations	4
muted	1
name.	1
named	1
narrow	1
natural	1
necessary	1
needs.	1
negative	1
negatively	1
neither	1
nerve	1
nervous	1
network	1
network,	2
networks	1
networks,	1
neural	3
neuroanatomical	1
neurochemicals	1
neurodevelopment	1
neurodevelopmental	2
neuroimaging	1
neuron	2
neuronal	1
neuropsychological	1
neuropsychology.	1
neurotypical	1
neurotypicals,	1
never	1
no	5
noises)	1
non-autistic	1
non-verbal	1
none	1
nonsocial	4
nonverbally,	1
normal	4
norms;	1
not	26
noted	1
notice	1
novelty	1
number	5
numerous	1
object,	1
object.	1
objects	1
observed	1
observes	1
occur	1
occur;	1
occurrence	1
occurs	5
of	128
often	8
often,	1
older	1
on	18
one	3
oneself	1
only	2
onset	1
operates	1
operation	1
operations	1
or	33
order	1
organize;	1
orientation	1
oriented	1
other	11
others	4
others'	3
others.	2
otherwise	1
outbreaks	1
outside	1
over	2
over-responsivity	1
overconnectivity	1
overestimate	1
overgrowth	3
overt	1
own	1
own;	1
pace	1
pair	1
parental	2
parents	3
parkinson's,	1
particular	1
particulates,	1
parties,	1
partly	1
pathogenesis	1
pathological	2
pathologically	1
pathophysiologies.	1
pathophysiology	1
pathophysiology.	1
pathway.	1
pathways,	2
pattern	1
patterns	2
pcbs,	1
pdd-nos),	1
peaks	1
peers,	1
people	10
people's	1
people.	1
per	1
perception	1
perceptual	2
perform	2
performance	3
performed	2
performs	1
peripheral	1
pervasive	2
pesticides,	1
phenols	1
phthalates	1
picture	1
planning,	2
plastic	1
play	2
plays	1
point	2
pointed-at	1
pointing	2
pollution	1
poor	2
poorer	1
poorly	1
population	1
population.	2
possibility	1
possible	1
possibly	1
postulates	1
potential	1
potentially	1
potentials,	1
practice	1
predicting	2
predicts	1
prefer	1
preference	1
pregnancy	1
pregnancy,	1
pregnant	1
prenatal	1
present	2
preservative,	1
presumed	1
preventable	1
previously	1
primary	1
pro-inflammatory	1
probably	1
problem,	1
problems	1
processes	2
processes.	1
processing	2
processing,	2
processing:	1
prodigious	1
product.	1
products,	1
prominent	1
pronouns.	1
proper.	1
property,	1
proposed	2
prove	1
proves	1
psychometrically	1
published	1
quality	2
question	1
ranging	1
rare	5
rate	1
rates	2
reach	1
reaches	1
reaching	1
reasoning	1
recent	1
receptors	1
receptors.	1
recognition.	1
recognized	1
recovered.	1
reduced	2
reflecting	1
refusal	1
regions	1
regress.	1
regulation	1
related	6
relations	2
relationship	2
relationship.	1
relationships	1
relative	1
relatively	1
remission.	1
repeat	1
repetitive	7
replacement	1
report	2
reported	2
reports,	1
requests	1
require	1
research	3
research,	1
researchers	2
respect	1
respond	2
response	1
response.	1
responses	2
responsiveness,	1
rest	1
restricted	3
result	4
resulting	1
results,	1
retardants,	1
reverse	1
review,	1
rhythmic	1
rigid	1
rigorous	1
risk	5
rituals	1
role	4
routine	1
rules	1
sally–anne	1
same	1
satisfactory	1
savants.	1
scale-revised	1
schizophrenia	2
scientific	1
second	2
security	1
see	2
seeking	2
seem	1
seems	3
selectively	1
selectivity	1
self-care,	1
self-injurious	1
self-referential	1
sensation	1
sensory	2
separating	1
serotonin	1
set	2
several	6
severe	2
severity	2
share	2
sharp	1
should	1
show	3
showed	1
shown	2
sibling	3
siblings	6
signals.	1
significant	1
significantly	2
signs	3
similar	1
simon	1
simple	1
simply	1
simulation	1
since	2
single	3
six	1
sized	1
skills	2
skills,	1
skills.	1
slower	1
small	1
smile	1
smoking,	1
social	19
social,	1
solvents,	1
some	10
some,	1
somewhat	1
soon	1
speaking	1
special	1
specialization.	1
specific	1
specified	1
spectrum	2
speech	2
speech,	1
spelling.	1
splinter	1
spontaneously,	1
stage	1
start	1
states	3
steady	1
steps	1
stereotyped	1
stimuli,	3
stimuli.	1
storage;	1
strength	2
stress,	1
stress.	1
strikingly	1
strong	2
strongly	2
structural	1
structures	2
studies	12
studies,	2
study	2
substantial	1
successful	1
successful.	1
such	11
suffer	1
suggest	5
suggested	1
suggesting	1
suggests	3
superior	1
superiority	1
support	1
supported	3
surround	1
suspect	1
suspicion	1
sustained	1
symbols	1
symptom,	1
symptoms	9
symptoms,	1
symptoms.	2
symptoms:	1
synapses	2
synaptic	2
synchronization,	1
synchronized	1
syndrome	3
syndrome,	3
syndrome.	1
syndrome;	1
syndromes	1
system	6
systematic	1
systemize—that	1
systemizing	1
systems	3
systems,	1
take	2
talents	2
tantrums.	1
task-positive	1
tasks	4
tasks.	1
temple	1
tend	2
teratogens	2
test	1
tested	1
tests	2
than	12
than,	1
that	51
that,	1
the	135
their	12
them,	1
themselves,	1
then	1
theories	7
theory	15
theory,	1
theory—enhanced	1
there	10
these	7
they	7
things)	1
things.	1
thinking.	1
third	2
this	11
those	5
though	3
thought	2
thought.	1
three	2
three-	1
three-quarters	1
three.	1
through	2
time	1
time,	1
times	2
timing	1
title="autism">	1
to	85
toddlers	1
toe	1
toggling	1
tone,	1
toxicants	1
traceable	1
traced	1
traits.	1
transient	1
transport.	1
treated	1
triad	2
trivia	1
turn-taking,	1
turns	1
twins	1
two	8
typical	1
typically	1
typically,	1
unaffected	2
unclear	1
unclear.	1
under-responsivity	1
underconnectivity	3
underfunctioning	1
underlies	1
underlying	1
understand	2
understanding	2
understanding,	1
understood.	2
understood;	1
unifying	1
united	2
unlike	1
unresolved.	1
unsupported	1
unusual	4
up	1
url="http://en.wikipedia.org/wiki?curid=25"	1
use	1
used	2
useful.	1
usual,	1
usual;	1
usually	1
vaccination.	1
vaccine	5
vaccines,	1
variable	1
variants.	1
variations—spontaneous	1
various	1
verbal	1
very	1
via	1
viewpoints.	1
violence	1
visual	1
vocabulary	1
vocal	1
walking	1
walking;	1
was	2
weak	2
weaknesses	1
weeks	1
well	6
well-being	1
were	1
what	1
when	2
whether	5
which	5
while	2
who	1
whom	1
whose	1
with	74
within	1
without	2
word	1
words	1
words,	1
words.	1
working	1
worldwide.	1
worse	2
x	1
year	1
years	2
years,	2
young	1
