	5
love	1
made	3
made.	1
magnus	1
maintaining	1
making	1
manuscripts,	1
many	2
march	1
marche	1
marks	1
marquisates,	1
martyrology	1
matters	2
may	1
medieval	1
meeting	1
memorable	1
men.	1
mid-8th	1
military	1
misrepresented	1
missi,	1
moments	1
monarch	1
monasteries	1
monks	1
monument.	1
mountainous	1
much	1
music,	1
muslim	4
myriad	1
name	2
new	1
nicene	2
no	4
nobles	1
nonetheless,	1
nor	1
north	1
northumbria	1
northwest.	1
not	2
november	1
now	1
number	1
numerous	1
oath	1
oath,	1
obligations.	1
occasion	1
occupied	1
of	108
offended	1
offer	1
office.	1
officially	2
old	1
on	20
one	2
opponents	1
or	5
ordained	1
ordered	2
originally	1
originating	1
orthodox	1
orthodoxae	1
other	3
ottobuono	1
out	2
outlive	1
over	4
own	2
padded	1
paderborn,	2
paderborn.	1
pallium	1
papa".	1
papacy	3
papacy,	1
papacy.	1
papal	4
paris	1
part	3
patricius	1
pentapolis	1
pepin	11
pepin,	3
perjury.	1
person	1
pesaro,	1
peter's	2
peter,	2
pius	1
placed	1
plead	1
plot	1
plowing	1
poem	1
poems	1
political	2
pontifical	2
pontificate.	1
pope	22
pope,	2
pope-elect	1
popes	1
position	1
possession	1
possible	1
posui	1
powerful	1
powers,	1
pray	1
preceding	1
predecessor	1
predecessor,	1
predecessors	1
preservation	1
preserved	1
preserved,	1
pressure	1
pressures	1
previous	1
primarily	1
prior	1
privileges,	1
problem	1
procession	1
promise	1
prompted	1
protected	1
protection	3
protector	2
proved	1
purgation	1
push	1
put	3
quiercy	1
quite	1
quote	1
ravenna	2
ravenna)	1
ravenna,	4
re-consecrated	1
realm	1
reason	1
reasons	1
received	2
recently	2
reduced	1
referred	1
reform	1
regarded	1
regards	1
regime	1
regular	1
relations	1
relationship	1
relatives	1
relics	1
remains	1
remind	1
renaissance.	1
render	1
reply	1
representatives	1
requested	1
rescued	1
respectful	1
restore	1
result,	1
return	1
return,	2
revenge,	1
reversed	1
rightful	1
rights	1
rimini,	1
rites	1
role	1
romagna	1
roman	11
roman,	1
romans	1
romans".	1
romanus,	1
rome	10
rome,	5
rome.	4
root	1
rotation).	1
royal	1
ruler	1
sacred	1
safe-keeping	1
saint	2
saint-denis	1
santa	1
sardinia,	1
scandalous	1
scholar	1
schools	1
scripture,	1
secure	1
see.	1
seemingly	1
seems	1
seen	1
selection.	1
senigallia	1
sent	1
separated	1
set	2
settle	1
settled	1
sheltered	1
show	1
sides.	1
sights	1
significance	1
significance.	1
silver	1
since	1
small	1
solidity	1
some	2
son	1
sources	1
south	1
sovereignty,	1
spiritual	2
spoleto	2
st.	2
standard	1
stated	1
states	1
states.	2
stephen	7
stephen's	1
stephen.	1
still	3
strained	1
strengthened	1
strip	1
subsequently	1
succeeded	1
such	2
suddenly	1
support	2
surrender	1
surrounding	1
susanna,	1
suspicion	1
system	1
tablets	1
tear	1
technology	1
temporal	3
territories	3
territories,	1
territory	2
than	1
that	14
the	175
their	4
them	1
then	3
theological	1
there	4
therefore	1
these	2
this	6
threat	1
threats.	1
thus	1
time	2
time,	1
times,	1
title="pope	3
titles	1
to	58
tomb	2
tongue	1
too	1
took	1
towards	1
tradition	1
traditional	1
transcribing	1
transpired	1
traveled	1
treasure	1
treasury,	1
treatises	1
triple	1
turned	1
twice	1
two	5
tyrrhenian	1
umayyad	1
unable	2
unanimously	1
unconscious.	1
under	2
unfit	1
unity	2
universities.	1
untenable	1
until	1
upon	3
url="http://en.wikipedia.org/wiki?curid=23803"	1
url="http://en.wikipedia.org/wiki?curid=23813"	1
url="http://en.wikipedia.org/wiki?curid=23829"	1
v	2
v";	1
v">	1
various	1
very	2
vestiarius,	1
victory	1
view	1
wardrobe.	1
was	26
was.	1
wasn't	1
way	1
weak	1
wealth	1
well	1
went	2
were	10
what	2
when	2
where	1
which	9
while	1
who	2
whom	1
wise	1
with	12
within	1
without	1
works,	1
world	1
would	3
wrested	1
writing	1
x	1
xii.	1
year	1
years	1
york	2
younger,	1
zachary	1
â€“	3
