	1
diverse	1
diversity	1
dnagents,	1
do	2
during	3
each	1
earliest	2
early	3
earth's	1
echoes	1
educated,	1
egyptian	1
elektra,	1
element	1
elizabeth	1
emissary	1
emma	1
employed	1
empowered	1
enemies	2
enemies.	1
enhance	1
enter	1
entered	1
entities,	1
epic	1
eponymous	2
equipped	1
era;	1
erased	1
erotic	1
especially	2
ethnic	1
ethnic,	1
ethnicity.	1
even	2
ever	1
evil;	1
evildoers	1
example	1
example,	3
executive	1
exists	1
expansion	1
explicitly	1
extraordinary	2
falcon,	1
falk's	1
fandom	1
fantastic	3
fantasy/adventure,	1
fantomah,	1
fbi	1
features	3
features.	1
female	12
female,	1
females	1
feminism,	1
few,	1
fiction	8
fiction,	1
fiction.	1
fictional	1
fight	1
fighters,	1
filled	1
films	1
films,	1
firestorm	1
first	12
flag,	1
flagg".	1
fletcher	1
folkloric	1
followed	2
following	1
following:	2
for	7
force	1
form	3
formally	1
fought	1
four	2
four's	1
four,	2
franchises	1
franchises.	1
frequently	1
frequently,	1
from	5
frost's	1
full-body	1
functions,	1
further	2
fury	1
fury,	1
gadgeteer.	1
gallery	1
games'	1
games,	1
games.	1
gen.	1
general	2
generic	1
generic,	1
genetically-altered	1
genres.	1
gentlemen,	1
german	1
get	1
girl	3
girl's	1
girl,	1
goal	1
golden	1
grandfather	1
greatly.	1
green	5
group.	1
groups	3
had	2
hal	1
hanks's	1
harvey	1
has	2
have	12
hawkgirl,	1
headline	1
headquarters	2
hellâ€”debuted	1
help	1
helps	1
her	4
hero	3
hero"	5
hero)	1
heroes	7
heroes"	2
heroes,	2
heroic	1
heroine).	1
heterosexual,	1
highly	2
hillborough	1
him	1
his	2
history.	1
holyoke	1
homosexual,	1
hood,	1
horror	1
hostility.	1
house's	1
however,	1
hugely	1
hugo	1
humanity	1
id="43076"	1
idea	1
identity;	1
ideological	1
illogical	1
important	3
improbably	1
in	70
include	2
included	4
includes	1
including	5
incorporate	1
increasingly	2
independently.	1
individually,	1
initial	1
insert	1
inspiration	1
instance,	1
interest	1
internationally,	1
into	7
introduce	1
introduced	9
invisibility;	1
invisible	4
iron	2
is	13
isaiah	1
issue.	1
it	2
its	2
japan,	1
japanese	1
jean	1
jimmy	1
john	1
joined	1
jointly	2
jordan.	1
june	2
justice	2
kamishibai	1
keeping	2
kenyan	1
killed	1
king	1
knowledge	1
known	2
labels	1
lack	1
lady	1
lady,	1
lagged	1
lantern	2
lantern,	1
lantern.	1
large	2
larger	1
lasted	1
late	2
later	3
later,	1
law	1
leaders	1
league	2
league"	1
league,	1
least	2
led	1
lee	1
legal	3
less	1
lessened	1
levels,	1
lights	1
like	3
limited	2
line	1
line-up	1
lingerie;	1
lingo	1
location	1
locations	1
long-running	1
loring.	1
love-interest,	1
lover	1
luck,	1
luke	1
main	1
maintained	1
major	1
make	1
male	1
male.	1
man	1
man,	1
mantle	1
many	12
marks	3
marston	1
martial	3
marvel	11
marvel's	2
marvel,	1
marvel.	1
marvelâ€™s	1
masked	3
masks	1
masterminds",	1
matter	1
may	1
mcu	1
media/publishing	1
meet	1
member.	1
merge	1
met	1
middle-	1
miles	1
milestone	2
milestone's	1
mills	1
minorities	1
minorities.	1
minority	4
miss	2
misunderstands	1
misuse	1
mmorpg	1
mobile	1
modern	2
month.	1
mood	1
moon	1
moral	1
morales,	1
more	3
most	3
moulton	1
movement	1
much	1
muscle-mass	1
mutual	1
name	1
named	1
national,	1
nations,	1
native	3
nazis.	1
need	1
nelvana	1
network	1
nevertheless,	1
new	1
newspaper	1
nick	1
nightcrawler,	1
non-caricatured	1
non-costumed	2
non-superpowered,	1
northern	1
nos.	1
not	4
novelist	1
number	1
o'neil,	1
objectification.	1
of	68
often	8
often,	1
older	1
olive	1
on	7
once-caucasian	1
one	4
one-shot	1
online",	1
operate	2
operations	1
operations.	1
or	18
oral	1
order	1
organized	1
origin	1
originally	1
originated	1
origins	2
other	4
others	2
others,	2
outright	1
outside	1
over	4
overlap,	1
overlap.	1
own	4
painted	1
panels	1
panther,	1
parker	1
part	2
particular	1
particular,	1
patoruzãº	1
patriot.	1
pattern.	1
perception	1
peril"	1
permanent	1
perspective	1
peter	1
phantom	3
phantom".	1
phenomena	1
phenomena,	1
philip	1
phoenix.	1
physical	1
pimpernel"	1
play	1
played	1
political	2
popeye	1
populace	1
popular	3
popularized	1
portrayed	1
possessing	1
power	1
powerful	1
powers	3
pre-existing	1
precise	1
predecessor	1
predecessors.	1
predominantly	1
produced	1
produced.	1
product	1
products	1
professionals,	1
profitable	1
progressively	1
prominent	2
protagonist	1
protecting	1
protection	1
pseudonymous	1
psychologist	1
public	3
public.	3
publications,	1
publisher	2
publishers	2
publishing	1
publishing's	1
pulp	1
pulp-fiction	1
punisher),	1
pupils)	1
quality	1
racial	1
rather	1
readers.	1
recognizable	2
recognized	1
recur	1
red	3
red,	1
refer	1
registered	1
registrations	1
regular	2
related	1
relative	1
released	1
remain	1
remains	1
rendered	2
represent	1
representing	1
require	1
resemble	1
resembles	3
resurfaced	1
retroactive	1
revealed	1
revived	1
rights	1
rising	1
robin	1
robin,	1
rogues	1
role-playing	2
roles	1
roles.	1
ronin	1
rooted	1
run	1
russell	1
russian	1
s.h.i.e.l.d..	1
saboteurs	1
said	1
sailor	1
same	1
sandman	1
satan	1
scarlet	3
science	1
second	1
second-wave	1
secret	3
secret).	1
section"	1
seen	2
selected	1
self-styled	1
seminal	1
send	1
separate	2
serial	1
series	4
series.	4
serum"	1
serve	1
service.	1
services,	1
set	1
setting	1
several	2
sexism	1
sexualise	1
shamanism	1
shang	1
share	1
shared	1
she	3
shock".	1
short-lived	1
shortly	1
show's	1
sidekick	1
sidekicks	1
similar	1
since	5
single	2
skepticism	1
skilled	1
skills	1
skimpier.	1
skintight	1
skull-faced	1
small	1
so	1
some	5
some,	2
sometimes	3
sophisticated	1
source	2
source.	1
special	1
specific	1
specifically	1
spectre)	1
spider,	1
spider-girl	1
spider-man	1
spider-man's	1
spider-man,	2
spiderweb	1
spinoffs	1
spirit	1
sport	1
stages	1
stamm	1
standard	3
standard:	1
star	3
starfire's	1
starred	1
stars	1
started	1
starting	1
state-of-the-art,	1
states,	1
states-distinctive	1
states.	1
status	1
status.	1
stereotypes;	1
stewart	3
stock	1
storm	2
storm,	1
storytellers	1
strength	1
strength,	1
strip	3
strong	1
studio's	1
studios'	1
subsequent	4
successful	1
successor-heroes	1
such	21
sunday-newspaper	1
super	3
super-hero	1
super-heroine	1
supergirl,	1
superhero	24
superhero's	3
superhero)	1
superhero,	2
superhero-team	1
superhero.	1
superheroes	12
superheroes,	4
superheroes.	5
superheroic	1
superheroine	2
superheroines	1
superhuman	2
superhumanly	1
superman	2
superman,	1
supernatural	3
superpower	1
superpowered	2
superpowered,	1
superpowers	2
supervillains	1
supervillains)	1
supervillains,	1
supporting	1
syndicated	1
systemic	1
takes	1
talents,	1
tall,	1
tarpã©	1
team	2
team-ups.	1
teams	1
teams,	1
teams.	1
technologies.	1
teen	1
term	3
terms	1
tested	1
than	1
that	9
the	136
their	12
them	2
them.	1
theme.	1
there	1
these	6
they	2
this	4
this.	1
those	2
though	2
threats	2
threats.	1
three	1
time,	1
timely	1
titans'	1
title	1
title="superhero">	1
titles	1
to	33
to)	1
together	1
tornado,	1
trademark	5
trademarks	1
tradition	1
traditionally	1
traits.	2
traits:	1
transform	1
treatment	1
trends	1
trope	1
two	1
type	1
types	1
typically	1
typography-independent	1
u.s.	1
ultimate,	1
unanimously	1
unitards	1
united	3
universe	1
universes,	1
unknown.	1
up	2
upper-	1
url="http://en.wikipedia.org/wiki?curid=43076"	1
us	2
usages	1
use	1
used	2
using	1
usually	2
variations	1
varies	1
variety	1
versions	1
victory	1
vigilantes	1
villains	2
visible	1
visual	2
visualized	1
vital	1
wake	1
war	1
wartime	1
was	8
wasp	1
wb	1
wearers	1
wearing	1
well	1
were	8
whether	4
which	2
while	1
whites.	1
who	12
widely	1
widow.	1
widowâ€”a	1
wife	1
wild	1
will	3
william	1
window	1
witch	1
witchblade,	1
with	22
within	1
without	2
wolf	1
wolverine.	1
woman	3
woman,	3
women	1
wonder	3
woo	1
word	1
work	2
would	2
writer-artist	1
writing	1
wuxia	1
wylie's	1
x-men	1
x-men"	1
x-men's	2
x-men).	1
x-men,	2
years	1
years,	1
years.	1
yet	1
young	3
youth	1
zatanna	1
zorro	1
åœgon	1
