	7
passage	1
pattern,	1
peaks	1
people	1
people's	1
people,	1
percent	2
permanent	1
physical	1
physical,	1
pioneers	1
places,	1
plains,	1
plaintiff	1
plateaus,	1
played	1
plea	1
pleading	2
pond",	1
pond,	1
popular	1
positive	1
potential	1
potentially	1
preceded	1
principal	1
private,	1
problem.	1
proper	1
proposed	2
prudentium"	1
psychological	2
puerto	1
punishment,	1
purposes	1
pursuit	1
question	1
question.	1
racing	1
rafting	1
raiders	1
range	1
reaching	1
ready	1
record	1
recreation	1
refer	3
reference	1
refers	4
remedy	1
repetition	1
reply	2
response	1
response,	1
restitution	1
retaliation	1
rico	1
ridge	5
ridge,	1
ridge.	2
ridges	1
rift	1
rise	1
rise.	1
risk	2
risk,	1
risky	1
river	2
role	2
roman	1
running	2
s-shaped	1
schoolchildren.	1
sea	2
sea,	6
sea.	2
seamounts,	1
seas	1
seas,	2
seasâ€“and,	1
seaâ€“one	1
second	2
seeker"	1
separates	2
served	2
several	1
shaping	1
share	1
shelves	1
show	2
sierra	1
significance.	1
similar	1
similarly,	1
size	1
sky.	1
skydiving,	1
slave	1
solemn	1
solution	1
solution,	1
some	9
someone	1
something,	1
south	9
south.	1
southeast,	2
southern	3
southward	1
southwest,	2
speaking	1
sports.	1
starting	1
stated	2
states	1
stories	3
strait	2
strait,	1
strict	1
subdivides	1
submarine	2
successive	1
such	8
surface	2
surface,	1
sustainability	1
synonymous	1
technical	1
term	6
thalassa"	1
than	1
that	8
the	165
their	1
them	2
them,	1
theme	1
there	3
these	1
this	2
those	2
thought	1
thousand	1
three	1
through	2
thus	1
time	1
times	2
times,	1
titan	1
title="adventure">	1
title="animal	1
title="answer">	1
title="atlantic	1
to	43
to:	1
took	1
topography	1
topography)	1
total	1
touch	1
tourism.	1
trade.	1
transatlantic	1
transverse	1
travel	1
trench.	1
trenches,	1
triumph.	1
troughs	1
turn,	1
two	1
typically	1
uncertain	1
underlying	1
undertaken	2
undertaking,	1
undertakings.	1
united	1
unsuccessful,	1
unusual	1
up	1
upon	3
url="http://en.wikipedia.org/wiki?curid=642"	1
url="http://en.wikipedia.org/wiki?curid=679"	1
url="http://en.wikipedia.org/wiki?curid=683"	1
url="http://en.wikipedia.org/wiki?curid=698"	1
us	1
used	1
used.	1
uses	2
usually	4
valley	1
varies	1
various	1
venture,	1
verde,	1
versa.	1
very	1
vice	1
views	1
volume	1
walvis	1
wars"	1
was	5
water	4
waters	2
way	1
well	1
were	1
west	1
west.	1
western	1
when	1
where	1
which	5
while	3
widespread	1
width	2
with	16
within	2
without	3
working	1
world	1
world"	1
world".	1
world's	1
world.	1
yerkes-dodson	1
á¼ˆï„î»î±î½ï„á½¶ï‚	1
â€“	1
î¸î¬î»î±ïƒïƒî±;	1
