	1
children	9
children.	1
chloroquine	1
choice"	1
cimetidine,	1
cinoxacin,	1
cipro	1
ciprofloxacin	2
circumstances,	1
citizen,	1
class	5
class.	1
classes	2
classes.	2
cleared	1
clindamycin,	2
clinical	3
cns	2
coli	1
committee	1
common	3
commonly	4
community-acquired	4
comparator	1
compared	1
comparing	1
complex	1
complexes,	1
compounds	1
concentration.	1
concerns	1
concerns.	1
concluded	1
conditions	1
conditions,	1
connection	1
considered	2
consist	1
constant	1
consumers	1
containing	2
contains	1
contraindicated	3
contraindicated,	1
contraindications.	1
control	1
controversial.	1
convulsions,	1
corticosteroid	2
corticosteroids	1
countries,	1
coupled	1
course	1
coverage.	1
coworkers	1
current	1
cycloserine.	1
cyclosporine,	1
cystic	1
cytochrome	1
damage	1
damage.	1
de	1
deaths	2
decrease	2
decreasing	1
degrees	1
demonstrated	2
department	1
dependent	1
determine	1
developing	2
development	1
diarrhea	1
diarrhea,	1
different	1
difficile"	1
difficile"-associated	1
disability	1
discontinued	1
discontinued.	1
discovered	1
disease	3
disorder	1
disorders	1
distillate	1
distinguishes	1
divide	1
dna	5
dna.	1
do.	1
domain,	2
domains	1
domains.	1
doubtfully	1
doxycycline	1
drug	1
drug,	1
drug-resistant	2
drug.	2
drugs	6
drugs'	1
drugs,	2
drugs.	1
due	6
duplicating.	1
during	6
earlier-generation	1
early	1
easily	1
effect	2
effectiveness.	1
effects	8
effects.	1
efficacy	1
efflux	1
efforts	1
elderly	1
elderly,	1
elevated	1
emergency	1
employed	2
encourages	1
enhanced	2
enough	1
enoxacin	1
enter	2
enzyme	1
enzymes;	1
epilepsy,	1
equivalents.	1
escherichia	1
especially	2
estimated	2
europe,	1
even	1
events	8
events,	1
evidence	1
evolve	1
exacerbate	1
exacerbation	1
except	1
excitotoxic	1
exert	1
exhibit	1
exist	1
exists	1
exists.	1
experience	1
experienced	2
experts	1
exposure	2
exposure).	1
extent,	1
factors	3
failed,	1
failed.	1
failure	2
family	1
family,	1
fda	3
fda,	1
featured	1
fibrosis	1
filled	1
finally,	1
first	5
first-generation	1
first-line	3
fluorine	3
fluoroquinoline	2
fluoroquinolines	1
fluoroquinolone	8
fluoroquinolone-associated	2
fluoroquinolones	28
fluoroquinolones,	3
fluoroquinolones.	3
for	30
form	1
found	4
fourth	2
fourth-generation	1
fragmentation	1
frequency	1
frequently	3
from	7
further	1
gabaa	1
gastrointestinal	1
gatifloxacin,	1
general,	2
generation	5
generation.	1
generations	2
generations.	1
generic	1
genes	1
genitourinary	1
george	1
given	1
good	1
gram	1
gram-negative	3
gram-positive	2
gravis	2
gravis.	1
great	1
greater	1
group	2
group,	1
grouping	1
groups	1
groups.	1
guidelines	2
gyrase	2
gyrase,	1
had	1
half	1
handful	1
has	7
have	16
headache	1
heading.	1
healthcare	1
heart	1
heart's	1
heart,	1
high	1
history	1
history.	1
hospital-acquired	3
hospitalised,	1
hours	1
however,	2
however.	1
humans.	1
hypersensitivity	1
id="25275"	1
if	1
ii	2
illness,	1
immediately	1
implicated.	1
important	1
improvements	1
in	65
include	6
included	1
includes	1
including	5
increased	5
indications	2
individuals	1
infection	1
infection,	1
infections	8
infections,	4
infections.	1
infectious	1
inflammation,	1
information	1
inhalant	1
inhibit	2
initial	1
insert	1
insomnia,	1
insomnia.	1
instead	1
intact	1
intact.	1
interact	1
interactions	2
interactions.	1
interval	2
interval.	1
into	2
intracellular	2
introduced	1
introduction	2
invariably	1
involves	1
involving	1
iron,	1
is	24
is:	1
issues	1
it	1
it,	1
iv	3
justified.	1
juvenile	1
key	1
kidney,	2
known	4
known.	1
late	1
later	1
lead	2
leading	1
leads	1
least,	1
leaving	1
lesher	1
lesions,	1
less	3
levaquin	1
levofloxacin	5
levofloxacin)	1
levofloxacin,	1
licensed	1
life-threatening	1
ligase	2
like	1
likely	1
limited	1
list	1
literature	1
little	1
looking	1
lung	2
macrolide	1
macrolides,	1
magnesium-containing	1
majority	2
malformations.	1
manufacturers.	1
many	2
march	1
marginal	1
marked	1
may	8
mechanism	2
mechanisms	2
media,	1
medical	2
medication	1
members	2
meta	1
meta-analysis	1
methods	1
mild	1
minimally	1
minimizing	1
misuse	1
mitochondrial	1
moderate.	1
modification,	1
months	1
more	5
most	10
moxifloxacin.	1
multidrug	2
multidrug-resistant	2
multivalent	1
muscle	1
musculoskeletal	3
mutations	1
myasthenia	3
nalidixic	6
narrow	1
narrow-spectrum	1
nausea,	1
nearly	1
need	1
neither	1
nervous	3
neurological	1
neuromuscular	1
neuropathy,	1
no	4
nonfluorinated	1
norfloxacin	1
not	8
nuclease	1
nucleasic	1
number	2
numerous	1
observation	1
observed	2
occasion,	1
occur	2
occur.	1
occurred	1
oehha	1
of	95
ofloxacin,	1
often	2
older	2
on	5
one	1
one-third	1
ones,	1
ongoing	1
only	8
option,	1
options	1
or	24
oral	2
order	1
ordered	1
organizations	1
osteomyelitis	1
other	13
others	1
otitis	1
outcome	1
outgrowth	1
over	2
overall	2
overdose	1
owing	1
oxidative	1
oxolinic	1
p450,	1
p450-inhibitory	1
package	1
parenteral	1
part	3
particular	1
particularly	1
partly	1
pathogens	1
pathogens,	1
patient	3
patients	8
patients'	1
patients,	1
patients.	2
pediatric	3
pediatrics	1
penicillins,	1
people	3
per	1
period.	1
peripheral	1
permanent	1
permanent.	1
persons	1
pharmacology.	1
pharmacophore,	1
phenytoin,	1
physical	1
physician	1
pipemidic	1
plasmid-mediated	1
play	1
pneumonia	1
pneumonia,	2
pneumonia.	1
pneumoniae"	1
pneumoniae".	2
pneumophila"	1
pointes,	1
population.	1
populations.	1
porins	1
pose	1
position.	1
positive	1
possible,	1
postmarketing	1
potassium	1
practice	2
practice.	1
pre-existing	1
predecessor	1
preferred.	1
pregnancies	1
pregnancy,	1
prescribed	4
prescribing	2
prescriptions	2
present	2
present.	1
preventing	1
previous	1
probenecid,	1
problems	1
produce	1
products	2
professional	1
prolong	2
prolongation	1
prolongation,	1
prominently	1
prop	1
prostatitis	1
protecting	1
proteins	1
proved	1
pseudomonal	1
psychosis	1
public	1
pumps	1
pyelonephritis	1
pyrazinamide,	1
qt	4
quality.	1
quinoline	1
quinolone	5
quinolone-associated	1
quinolones	9
quinolones,	2
quinolones.	2
rapidly,	1
rare	2
rare,	1
rarely	1
rarely,	1
rate	2
rates	1
reactions	1
received	1
recent	2
receptor	2
recommend	1
recommendations	1
recommended	2
recommending	1
recommends	2
recovery,	1
reduction	1
regarding	1
regimens	1
related	1
relatively	2
removed	1
renal	2
reported	1
reporting	1
reports	2
require	1
required	1
requirement	1
research	1
researchers	1
resistance	6
resistance.	1
resistances.	1
respiratory	2
restlessness,	1
restricted.	1
result	2
revealed	1
rheumatoid	1
rifampin,	1
ring	2
risk	13
risks	1
role	1
roughly	1
rupture	3
rupture)	1
rupture,	1
rupture.	1
safe	1
safety	3
says	1
second	1
second,	1
second-,	1
second-generation.	1
seen	1
seizure,	1
seizure.	1
seizures)	1
selective	1
selectively	1
september	1
serious	7
severe	5
severely	1
should	1
shown	1
sickle-cell	1
side	3
similar	2
simultaneous	1
since	2
sites	1
so	2
society	3
society,	1
some	4
specific	1
specificity	1
spectrum	2
spectrum.	1
spontaneous	2
spread	1
standard	2
state	1
states.	1
strain.	1
strains	1
stress.	1
stroke.	1
structure,	1
study	4
subject	1
subset	1
substantially	1
successive-generation	1
such	9
such,	1
sucralfate,	1
suffered	1
sulfonamides,	1
support,	1
supported	1
surveillance	1
susceptible	1
suspected.	1
symptoms	2
synthesis	1
synthesis.	1
synthesized,	1
synthetic	1
system	3
system,	2
system.	2
systemic	2
taking	2
target	1
target,	1
tendinitis	1
tendinopathy	1
tendon	9
tendon.	2
tendonitis	1
tendonopathy	1
tetracyclines	1
than	5
that	13
the	122
their	11
theophylline,	1
therapeutic	1
therapy	1
therapy.	2
therefore,	1
these	2
these,	1
they	6
third	2
third-,	1
this	9
thoracic	2
those	9
thought	1
three	1
thus	1
time	1
times	1
tissue	1
title="quinolone">	1
to	51
today	1
today.	1
tolerated,	1
topical	1
topoisomerase	5
torsades	1
toxicity	2
toxicity.	1
tract	2
transplants,strenuous	1
transplants.	1
treat	2
treated	9
treating	1
treatment	8
treatment,	1
treatment-related.	1
treatment.	1
treatments	1
tried	1
trimester	1
trovafloxacin,	1
two	2
type	1
types	1
typically	2
u.s.	2
uk	1
uk,	1
uncommon	2
under	1
united	1
universal	1
unrelated	1
unwinding	1
upon	2
upper	1
urinary	2
url="http://en.wikipedia.org/wiki?curid=25275"	1
us,	1
usage	1
use	12
use.	2
used	6
uses.	1
usually	1
vancomycin.	1
variation	1
variety	1
varying	2
ventilatory	1
veterinary	1
via	2
viral	1
virulent	1
visit	1
voltage-gated	1
vomiting,	1
warfarin,	1
warning	3
warnings	2
warnings.	1
was	4
way	1
weakness	1
well	2
were	6
when	4
where	2
whereas	1
which	9
wide	1
widely	2
widespread	1
with	31
within	4
without	2
working	1
years	1
younger	1
zinc,	1
