	1
plain,	1
plain.	2
plains	8
plains"	1
plains,	1
plains.	3
plate	9
plate,	3
plate.	1
plateau	12
plateau,	1
plateau.	1
plateaus	2
plateaus.	1
plates	1
plates.	2
point	6
point,	3
polar	1
political	1
populated	1
populous	1
portion	2
portuguese	1
pradesh	3
pradesh,	5
pradesh.	2
precarious	1
precipitation.	1
projects	1
provide	1
punjab	2
punjab.	1
quickly	1
radcliffe	1
rain	1
rainfall	3
rains	1
rains.	1
rajasthan,	4
rama's	1
ranchi	1
ranchi,	1
range	1
range,	2
ranges	5
ranging	4
rank	1
rann	1
rate	1
ravi,	2
reaches	2
received	1
receives	1
recognised	1
reefs	1
reefs,	1
referred	1
region	14
region.	1
regions	2
regions,	1
regions.	2
regionsâ€”the	1
remaining	1
republic	1
reserves	1
respectively.	1
rice	2
rich	1
rise	1
risk	1
risk)	1
river	12
river,	2
river.	2
rivers	15
rivers,	3
rivers.	1
rivulets	1
rock	1
rotation.	1
run	2
running	1
runs	4
s	1
salsette	1
salt-lake	1
saltwater	1
sambhar	1
sand	1
sandwiched	1
sandy	2
sandy-loam	1
sasthamkotta	1
scarce	1
scattered	1
scrub	2
scrub,	1
sea	11
sea,	1
sea.	1
seas	1
season.	1
semi-arid	1
separate	2
separates	3
serve	1
seventh	1
seventh-largest	1
several	1
share	4
shares	1
sharply	1
short	1
shrink	1
side	2
significant	2
sikkim	2
sikkim,	2
siliguri	1
silt	1
situated	5
six	1
slopes	3
small	2
smaller	2
snow-fed	1
so	2
soil	1
soil.	1
soils	1
some	4
sometimes	1
source	2
sources.	1
south	4
south,	4
south.	1
southeast	2
southeast,	2
southeast.	2
southern	5
southernmost	4
southwest	4
southwest,	1
southwest.	1
split	1
splits	1
spread	1
sri	2
sriharikota,	1
state	2
states	5
states,	2
states.	1
strait	1
strait,	1
straits	1
stretch	1
stretches	1
strip	2
subcontinent,	1
subcontinent.	2
subdivided	2
submerged	1
subtropical	1
such	4
sugarcane	1
sumatra,	1
summer.	1
summers	1
supercontinent	1
supply	1
surface	1
surrounding	1
sutlej,	1
sutlej.	1
system	2
systems	1
tallest	1
tamil	1
tapi,	1
tapti,	1
tectonic	2
teen	1
temperate	1
temperature	1
temperatures	1
ten	1
tend	1
tenth.	1
territorial	1
territories.	2
territory	1
texture.	1
thailand	1
than	2
thar	5
that	8
the	337
their	2
then	1
there	4
these	6
they	7
thick	1
this	9
thorn	2
though	1
thousands	1
three	5
through	5
throughout	1
thullier	1
thus	1
tibet,	1
tibetan	1
tip	2
tistaâ€”as	1
title="geography	1
to	43
to,	1
to.	2
topographical	1
total	9
towards	1
traverses	1
triangular	1
tributaries;	1
tributariesâ€“yamuna,	1
tributary	1
tripura	1
tropical	1
tsangpo	1
tundra	1
turn	1
twelve	2
two	6
under	1
uninterrupted	1
union	2
unique	1
up	3
upper	2
url="http://en.wikipedia.org/wiki?curid=14597"	1
usually	1
uttar	1
uttarakhand,	2
uttarakhand.	1
varies	1
vary	1
vast	1
vegetation	2
vembanad	1
via	1
vindhya-satpura	1
vindhyas	1
viz.	1
volcano	2
volcano,	1
was	4
water	3
waters	1
watershed	2
watershed.	1
watersheds:	1
waterways.	1
well	1
were	2
west	12
west,	1
west.	1
western	14
westward	1
westward-flowing	1
wheat,	1
when	1
where	3
which	20
while	4
whose	1
wide	1
width	1
width.	1
winds	1
winds.	1
windward	1
winter	1
winters.	1
with	28
world's	6
world,	1
xeric	1
yamuna	1
yamuna,	1
yarlung	1
year.	1
years	2
zone	1
zuari.	1
â°c,	1
â€“	1
â€”	2
