	1
periods.	1
personal	1
personally	1
petition	1
place	1
plagued	1
planned	1
plans	1
platform	1
pledging	1
pmh	1
pmo	1
point	1
police	2
policies	2
political	10
politicking	1
politics.	1
poll	2
poona	1
poor	3
poor.	2
popularity	1
portugal	1
position,	1
post-war	1
postponed,	1
poverty	1
poverty)	1
power	5
power.	2
powers	2
practices,	1
prakash	1
preferred	1
premier's	1
presided	1
president	7
president's	1
press	1
prevailing	1
previous	2
previously	1
primarily	1
prime	18
princely	1
prior	1
prison,	1
privy	1
priyadarshini	2
priyadarshini,	1
problems	1
program	1
programme	1
programs	3
progressive	1
progressively	1
promised	1
proposals	1
proposed	1
protest	1
prove	1
provided	1
provision	1
provisions	2
public	1
publications	1
pupils'	1
purposes.	1
purse	1
quipped	1
rabindranath	1
rae	1
raised	1
raj	3
rajya	2
ram,	1
ran	1
rapidly	1
rather	1
reading	1
realized	1
receded	1
recommendation	1
recommended	1
recover,	1
reddy	1
reddy,	1
refused	2
regaining	1
regional	1
rejected	2
relation	1
release.	1
remove	2
removed	2
repeated	1
replace	1
republic)	1
require	1
resign	1
resigned	1
resources	2
response	1
restore	1
resulted	1
retain	1
retained	1
retirement	1
return	2
returned	2
riding	1
right	1
rise	2
rituals	1
rival,	1
rss.	1
rule	4
rule,	1
rule.	1
ruled	2
rulers	1
ruling	1
rumour	1
run	1
running	1
rural	2
ruthlessness	1
s.	1
sabha	5
sabha),	1
sabha,	1
said	2
said.	1
said:	1
same	1
sanjay	7
sanjay,	1
sanjay.	2
satpathy	1
saved	1
saw	1
saying	1
school	5
schools	1
science	1
scored	1
seat	2
seats	1
seats,	1
second	3
second-longest-serving	1
secure	1
selecting	1
sen	1
senior	1
serious	1
served	5
set	1
setting	1
several	2
shahi	1
shantiniketan.	1
shastri	1
shastri's	2
shastri,	1
shastri.	1
she	30
showing	1
side	2
significant	1
sikh	2
since	2
singh	3
singh's	1
singh,	3
sinha	1
situation	1
six	1
slogan	1
snap	1
so	1
so,	1
socialists	1
some	5
somerville	1
son,	1
soon	1
soundly	1
south	1
south.	1
spectrum.	1
spiritual	1
split	2
splits,	1
spread,	1
st	2
stability	1
staff	1
staffed	1
started	3
state	12
state's	1
state."	1
statement	2
states	3
states...	1
stay	1
still	1
stood	1
stop	1
storming	1
stranded	1
strategy	1
stripped	1
strong	1
strongest	1
structure	1
struggle	1
student	1
studies	1
studies.	1
study	2
studying	1
subjected	1
subject—remained	1
substantial	1
succeed	1
such	1
suffered	1
supervised,	1
support	6
support,	1
supporters	3
supreme	1
swept	1
switzerland	1
syed	1
sympathy	1
tagore	1
take	1
taken	1
talk	1
tamil	1
taught	1
temple	1
ten	1
tenure	1
term	3
term.	2
terrorise	1
than	1
that	16
that.	1
the	203
their	6
them	1
theme	1
then	3
there	2
there,	1
there.	1
thereby	1
these	2
this	7
though	2
thought	1
through	3
throughout	1
thus	2
thus,	1
time	3
title="indira	1
to	76
today	1
today.	1
took	2
total	1
towards	1
treated	1
tremendous	1
trial,	2
tried	1
trio	1
trips	1
tuberculosis.	1
tully,	1
turn	2
tutors,	1
twice,	2
two	3
under	4
undermine	1
unhappy	1
union	3
united	2
university	5
unlike	1
unofficial	1
unofficially	1
unprecedented	1
unravel	1
unrest.	1
unseated	1
until	3
up	2
upon	2
upper	1
urban	2
url="http://en.wikipedia.org/wiki?curid=15179"	1
used	2
using	3
vajpayee.	2
vast	1
verdict	3
very	1
veteran	2
veteran,	1
victory	6
victory.	1
vindicate	1
virtually	1
virtue	1
visited	1
viswa	1
voiceless	1
void	1
voted	1
votes.	1
war	3
was	51
wave	1
wave".	1
way	1
ways	1
weight.	1
well	3
went	2
were	11
what	2
when	3
where	1
which	6
while	2
who	6
whom	1
wield	1
wielded	1
will	1
wing	1
winning	1
with	20
withdrew	1
withered	1
within	1
without	2
woman	1
woman"	1
won	1
worse	1
worth	1
would	6
wrote	1
yashwantrao	1
year	2
years	1
years.	2
young	1
young),	1
younger	2
zorastrian	1
“‘had	1
–	1
