	1
eleventh	1
emotional	1
empire,	1
empire.	1
endorsed	1
engadine	4
engadine,	2
engadine-valley,	1
engadinese	2
enjoys	1
enshrine	1
entire	1
entirely	1
entries	2
equal	2
equally	1
establish	1
eth	1
even	6
eventually	1
ever	1
exception	2
existence	1
explained	1
explicit	1
explicitly	1
extent	2
extinct	2
families	1
far	1
favor	1
feature	5
featured	1
features	2
features,	1
features.	1
federal	12
few	1
few.	1
figures	1
figures,	1
finance	2
finding	1
first	9
five	4
followed	3
following	5
for	23
force	2
forced	1
form	3
form:	1
forming	1
forms	2
found	4
found:	1
founded	1
four	3
fourth	1
fractured	1
free	2
french	2
french,	6
fribourg	1
fribourg,	1
friends	1
friulan	2
friulian	1
from	19
front	2
fronting	1
function.	1
functions,	1
fund	1
furer	2
further	3
fusionau"	1
fã¼rstenau.	1
gain	1
gallo-italic	2
gallo-romance	3
garmadis",	1
general,	1
generation.	1
geographic	2
geographically	2
georges	1
german	16
german,	12
german-language	1
german-speaking	2
german.	3
germanization	1
get	1
gion	1
goes	1
governed	1
government	8
government,	1
grade,	1
gradual	1
gradually	1
graziadio	1
grischun	30
grischun,	4
grischun.	4
grisons	9
grisons)	1
grisons,	6
grisons.	5
grisons;	1
grond"	1
grounds	1
group	3
grouped	2
grow;	1
grã¼nert	1
guaranteed	1
guidance	1
habitually	5
had	6
half	1
halting	1
happen	1
has	16
have	10
having	1
he	2
head	1
heard	1
heart	1
heavily	1
heavy	1
heinrich	1
heritage.	1
highly	1
historical	2
home.	1
how	1
however	1
however,	12
however.	2
hypothesis	1
i.e.	1
id="25529"	1
identified	2
identify	1
identity	2
idiom	1
idioms	2
idioms,	1
idioms.	2
if	1
ii,	1
ilanz/schnaus.	1
im	1
implemented	2
implying	1
impossible	1
improve	1
in	161
include	3
included	1
includes	2
including	4
increasing	1
indicated	1
infertile	1
influenced	1
influences	1
influential	1
inhabitants,	1
initially.	1
initiatives	1
inside	2
instance	1
instance,	1
instead	1
instead.	1
institutions,	1
institutions.	1
instruction	6
instruction,	1
instruction.	4
intellectual	1
intended	2
intention	1
intermediate	1
interpret	1
interpreted	2
into	12
introduce	5
introduced	9
introduced.	1
introducing	1
introduction	3
involves	1
irredentist	1
irrelevant,	1
is	73
isolation,	1
issue	3
issue,	3
issue.	1
it	20
italian	14
italian,	4
italian.	3
italy	1
italy's	1
italy.	1
its	11
itself	2
jean-jacques	1
june	1
justified	1
k	1
keeping	1
kinds	1
known	4
kristallnacht",	1
labeling	1
lack	1
lacked	1
ladin	10
ladin,	1
ladin.	1
ladina".	1
lake	1
language	80
language",	1
language">	1
language',	1
language,	6
language.	9
languages	18
languages"	1
languages".	1
languages,	3
languages.	3
largely	5
largest	1
last	2
late	1
latin	5
latin,	1
launch	1
launched	2
launching	2
law	2
law.	1
leading	1
leagues	2
least	4
least-used	1
leaves	1
led	1
less	1
lesser	1
level,	3
level.	1
leza	1
lia	8
limited	3
linguist	2
linguistic	6
linguists	3
literary	1
literature	1
literature.	1
live	1
local	1
location,	1
logical	1
lombard	2
longer	1
lost	1
low	1
lower	1
made	3
main	4
mainly	3
maintains	1
major	3
majority	6
majority,	2
make	3
manifests	1
many	8
march	1
margin	1
markedly	1
masein,	1
master	1
materials	2
matthias	1
may	3
meaning	2
means	3
meant	1
meant.	1
meantime,	1
measure	1
measure,	1
medel,	1
medium	2
member	1
mention	2
met	1
metaphors,	1
middle	1
middle-	1
military.	1
minor	1
minorities".	1
minority	2
model	1
models	1
more	3
morphosyntax.	1
most	7
mostly	2
mother	1
mountains	1
moved	1
movement	3
movement.	1
moves	1
much	1
multinational	1
municipal	2
municipalities	18
municipalities,	3
municipalities.	1
municipality	2
municipality.	1
must	2
mutually	1
mã¼stair,	2
name	2
named	2
names.	1
naming	1
narrow-minded	1
national	12
nationalists	2
nazi	1
nazionala	1
naziunala	2
necessary	1
need	1
needs	2
neighboring	1
neither	1
never	1
new	9
news	1
newspaper	1
next.	1
nine	1
no	3
non-adjacent	1
non-commissioned	1
north	1
northern	1
not	23
notably	1
noticeable	1
noting	1
now	4
number	8
numbers	1
numerous	3
nurture	1
observer.	1
occasionally	1
occitan,	1
of	215
offer	1
offered	1
offers	1
office	2
office,	1
officers.	1
offices	1
official	36
officially	2
officials	1
often	8
older	1
on	17
one	5
ones	1
only	18
onwards,	1
open	1
operate	1
opinion	1
opinions	1
opponents	5
opposed	1
opposes	1
opposing	1
opposition	1
opposition,	1
or	17
ordered	1
organization	1
other	9
out	4
outraged	1
outside	6
over	6
overall	1
overall.	1
overruled	1
overturned	2
overturning	1
own	2
palatalization	1
pan-regional	3
parents	1
parliament	5
part	3
partial	2
particular	3
particular,	1
parts	2
parts.	1
passed	1
passively.	1
past,	1
peace	1
people	4
people,	1
people.	1
perfectly	2
peripheral	1
personal	1
perspective,	1
petition	1
phonetic	1
pitasch	1
placatory	1
place	1
place,	1
placing	1
plan	1
planned	1
point	1
policy	1
political	1
politically	1
politics.	1
pontresina,	1
population	1
posit	1
position	4
possible	2
possibly	1
practice,	3
preceding	1
predominantly	1
prefer	2
presence	1
present-day	1
presented	1
president	1
previously	1
primarily	1
primary	2
principle":	1
principle,	1
printed	1
private	1
pro	1
programs	1
progress.	1
project	2
promote	1
promoted	1
promoting	1
pronoun	1
property	1
proponents	3
proposal	1
proposed	2
provocation	1
public	2
public,	1
publications	1
publications,	1
publish	1
published	2
putã¨r	3
putã¨r,	1
quadrilingual.	1
question	2
questionnaires	1
quotidiana",	1
radiotelevisiun	1
raetic	1
raiding	1
raising	1
rare	1
rather	3
read	2
readily	1
receive	1
recognition	1
recognize	1
recognized	3
recognizes	1
recommendation	1
records	1
referendum	4
referendum,	1
referendum.	1
referred	4
reform	1
refused	2
region	4
region,	3
region.	1
regional	14
regions.	2
register	1
registers	1
registry	1
rejected	1
related	3
relative	1
relevant	2
remain	1
remained	1
remaining	1
remains	2
renata	1
replace	2
replaced	2
reporting	1
represented	1
request	1
requesting	1
reserved	1
residence"	1
resignation,	1
respect	1
responded	1
result	1
results	2
retained	1
retains	1
retention	1
retreated	1
return	3
revision	1
revival	1
rhaeto-romance	1
rhaeto-romansh	2
rhenish	3
riein	1
role	2
roman	2
romance	5
romanche;	1
romansch,	1
romansh	111
romansh".	1
romansh,	8
romansh-german	1
romansh-language	1
romansh-speaking	14
romansh.	8
romansh:	1
rounded	1
rules	1
rumansh	1
rumantsch	37
rumantsch"	1
rumantsch,	1
rumantscha	8
rumantscha,	1
rumã ntsch")	1
runs	1
ruptured	1
same	3
samedan,	1
samnaun,	1
satisfied	1
satisfied.	1
saw	1
schams,	1
schamserberg.	1
schmid	1
schmid's	1
school	7
school"	1
school".	1
school,	1
school.	2
schooling	2
schooling,	2
schooling.	1
schools	4
schools,	6
second	1
secondary	2
secretary	1
secure	1
seduced	1
seen	3
separate	2
separately	1
separates	1
separating	1
september	1
series	1
serve	1
service	1
services	2
several	4
share	1
shares	1
shielded	1
shifts.	1
should	2
shrinkage	1
shrinking	1
side,	1
sides.	1
signage	1
signatories	1
signatures	1
signed	1
significant	1
sils	1
similarities	2
since	9
single	2
small	5
so	2
so-called	1
social	1
society.	1
sociolinguist	1
sociolinguistic	1
sociolinguistics.	1
sole	3
some	3
sometimes	3
sought	1
soul,	1
south	2
south.	1
southeastern	1
speak	3
speakers	14
speakers,	2
speaking	1
special	1
specific	1
specify	1
specifying	1
speech.	1
spelled	1
spending	1
spoken	17
spoken"	1
spoken,	1
spread	2
stabilized	1
standard	4
standardized	3
standing.	1
stands	1
start	3
statistical	1
statistician	1
status	11
steps	1
still	6
strengthen	2
stress	1
strong	1
strongest	1
subgroup	1
subject	2
subject.	3
subsequent	2
succession	1
such	4
sufficient	1
supplement	1
support	1
support,	1
supporters	1
supportive	1
supports	1
supposed	1
supreme	1
surmeir	1
surmiran	5
surmiran,	3
surselva	3
surselva,	2
surses	1
sursilvan	15
sursilvan,	3
sursilvan.	1
sursilvans	1
survey	1
surveys.	1
sutselva	1
sutsilvan	3
sutsilvan,	1
svizra	1
svizra"	1
svizra"".	1
svizzra",	1
swift	1
swiss	17
switch	1
switch.	1
switched	1
switzerland	8
switzerland's	2
switzerland,	2
switzerland.	1
symbolic	3
symbolic,	1
syntax	1
system	1
system,	2
take	3
taken	1
takes	1
taught	3
teach	1
teacher	1
teachers	3
teaching	4
team	1
term	1
term,	1
terms	1
territories	1
territory",	1
territory.	2
tertiary	1
texts	4
texts.	1
than	2
thanks	1
that	27
the	389
their	17
them	2
them.	2
themselves	2
then	6
theo	2
there	1
these	9
they	4
things.	1
this	28
this,	1
those	8
though	7
though,	1
three	10
three-step	1
through	8
thugs	1
thus	2
time	4
time,	1
title="romansh	1
titled	1
titles	1
to	112
today	1
today's	1
together	2
tongue	1
took	2
torn	1
traditional	6
traditionally	1
transition	1
translate	1
translated	1
translation	1
transmitted	2
trying	1
tujetsch	1
turned	1
twice,	1
two	5
type	1
types	1
tyrol,	1
uffer	1
unable	1
unchanged	1
under	3
underline	1
understand	3
unfamiliar	1
unified	2
unique	1
universities	1
university	3
unresolved	1
unrounded	1
until	5
up	3
upper	1
upper-secondary	1
url="http://en.wikipedia.org/wiki?curid=25529"	1
urmein,	1
ursicin	1
use	15
use"	1
used	10
used,	1
uses	1
using	1
usually	5
val	4
vallader	7
vallader)	1
vallader),	1
vallader,	1
vallader.	1
valley	1
valley.	1
valleys.	1
varies	2
varieties	19
varieties,	4
varieties.	3
varieties:	1
variety	6
variety.	2
various	1
version	5
versions	1
very	1
vicinity	1
viewpoint	1
vigorous	1
village	2
villages	2
vinschgau	1
virginal"	1
virtually	2
vocabulary	3
vote	1
voted	1
vowels	1
vulgar	1
want	1
war	1
was	34
weaken	1
well	4
well.	1
were	19
west	1
what	2
when	13
where	10
whereas	5
whether	2
which	41
while	4
who	5
whole	1
whom	1
wide	1
widely	3
widespread	1
will	2
with	30
within	11
without	3
woman.	1
words	1
words,	1
working	6
works	1
world	1
would	13
writer	2
writers	1
writing	1
written	5
year	3
year,	2
yearly	2
years	2
years.	2
young	1
younger	1
zone	1
zurich	3
â â 	5
â â );	1
â â ,	6
â‡¿	1
â€˜cheeseâ€™.	1
â€˜didâ€™,	1
â€˜saidâ€™	1
â€˜wallâ€™	1
