	1
others	1
otherwise	1
out	3
out),	1
out,	2
outside	1
over	3
overall	2
overtone	1
own	2
pace	1
panel.	1
panels"	1
particular	1
particularly	2
passages	2
patent	2
pedal	2
pedal).	1
pedal,	2
pedalboard	4
pedalboard,	2
pedalboard.	2
pedalboards	4
pedals.	2
per	2
percussion	6
percussion",	1
percussion.	1
percussive	2
perform	1
personally	1
phrases	1
physical	1
piano	4
piano.	2
pickup.	1
pieces	1
pipe	10
pistons,	1
pitch	4
pitch.	1
pitted	1
place	1
placed	1
played	2
played,	2
player	2
players	1
players,	1
playing	3
plays	1
plus	1
polyphonic"	1
poorly.	1
popular	6
portable	1
possible	1
power	2
pre-amplification,	1
pre-fitted	1
predefined	1
preselected	1
preset	4
preset;	1
presets	2
presets,	3
presets.	2
press	1
pressed,	1
pressed.	1
pressing	1
pretty	1
principally	1
problem	1
proceeded	1
proceedings	1
proceedings,	1
produce	3
produced	6
produced,	1
produced.	2
product,	1
product.	1
production	6
production,	1
products	1
professional	3
profile,	1
progressive	1
provided	3
provided,	1
provides	1
providing	1
public	1
publicity	1
pulled	2
purchased	3
pure	1
pushed	1
put	1
quickly	2
range	1
rapid	1
ready	1
realized	1
rear	1
recorder.	1
recreation	1
redesigned	1
reduced	1
referred	1
regardless	1
reggae,	1
relatively	1
released,	2
released.	1
remained	1
replace	2
replaced	2
reputation	1
required	1
rerouting	1
resembled	1
respectively.	2
response	1
result	1
resulted	1
results	2
retail	1
retained	1
retriggers	1
reverse	1
reverse-color	1
revolving	1
rhythm	1
rich	1
right-most	1
rock	1
rock.	1
rockefeller	1
roland	1
romance	1
rotary	1
rotating	3
rounded,	1
rt	1
rt,	1
rt-2	1
rt-2,	2
rt-3	3
rt-3,	1
run	3
said	1
sales	2
same	3
scanner-vibrato	1
scheme	1
second	1
second-	1
second-hand	1
seconds.	2
seen	1
seldom	1
selectable	1
selected	5
selected,	1
self-contained	2
self-starting	1
sense	1
separate	2
separately.	1
september	1
series	10
series,	4
series.	2
service	1
set	4
sets	1
setting	1
settings	2
settings,	1
seven	1
several	5
sharp	2
sharps	1
short	1
shorter	1
shortly	1
show	2
shuffler.	1
sides	1
signal.	1
signals	1
similar	6
simpler	1
simulate	1
simulations	1
since	1
single	1
situated	1
six	1
size	2
skinner	2
skirt,	1
slider	1
sliding	1
slightly	3
slower	1
small	1
smith	1
smith's	1
so	4
soft.	1
software	1
sold	4
solid-state	1
solo	1
solved	1
some	5
sophisticated	1
sound	15
sound,	1
sound.	4
sounds	3
sounds.	1
space	1
spares	1
speaker	1
speaker.	3
speakers.	1
specific	1
specifically	1
speed.	1
spinet	9
spinets	1
spinets.	1
spring-driven	1
stamped	1
standard	2
standard.	1
start	4
started	2
starter	1
starting	2
states	1
states,	1
stayed	1
steel	1
stop	1
stopped	1
stopped,	1
stretching	1
struggled	1
style	3
style.	1
styling	1
styling".	1
subharmonic	1
subharmonics	1
subscribers.	1
subsequent	1
subsequently	3
success	3
successful	3
such	2
suffered	1
suitable	1
sustained	2
suzuki	1
switch	4
switch.	2
switched	2
switches	2
switches.	2
synthesizer.	1
system	6
t	2
t-100	2
t-500	1
t-series	1
table	2
tabs	1
target	1
technology	1
technology.	1
telharmonium	1
telharmonium,	2
tended	1
test	1
tests	1
tests,	1
thaddeus	1
than	4
that	32
the	258
their	1
them	2
them,	1
them.	1
then	1
then,	1
there	3
these	4
they	7
think	1
third-harmonic	1
this	8
this.	1
those	1
though	2
though,	1
three	2
through	2
time	1
time,	1
time.	1
times",	1
title="hammond	1
to	76
toe	1
together.	1
tone	2
tones	5
tonewheel	16
tonewheels	2
tonewheels,	1
took	1
top	3
touch	1
trade	1
traditional	1
transistor	4
transmitted	1
treasurer,	1
treble"	1
tubes	1
turned	1
turning	1
turns	1
two	14
types	1
u.s.	1
uk	1
under	1
unfairly	1
unfortunately,	1
unique	1
uniquely	1
united	2
university	2
unlike	2
unreliable.	1
until	3
unveiled	1
up	3
url="http://en.wikipedia.org/wiki?curid=13312"	1
use	6
used	9
used.	2
using	5
usually	1
v1,	1
v2,	1
v3,	1
vacuum	1
variation	1
variations	1
varied	1
variety	3
various	8
varying	2
version	3
version,	1
very	2
via	1
vibrato	10
vindicated	1
voltage	1
volume	7
w.	1
walnut,"	1
war	1
was	43
waterfall	2
way	2
we	1
well	4
well,	1
went	1
were	14
wheel"	1
when	4
where	1
whereupon	1
which	22
while	8
white)	1
who	1
widely	1
widespread	1
wind-driven	1
wired	1
wires	1
wires.	1
with	28
with,	2
witnesses	1
won't	1
wooden	1
work,	1
works	1
world	1
would	1
wrong	1
x-5,	1
x-66	1
x-66,	1
xylophone	1
year.	1
years	1
zero.	1
