	5
configuration	1
confused	1
conjecture.	1
connes	5
connes">	1
consequence	1
consideration	2
considered	1
consistent	3
consisting	1
construction	1
contain	1
containing	1
content	1
context.	1
continent,	1
contributions	1
conventional	2
conventionally	1
convergent	2
core	1
correspond	1
coupled	1
crafoord	1
create	1
created.	1
creates	1
culminated	1
currently	1
cyclic	1
danish	1
dated	1
de	1
decided	1
decreasing.	1
defect	1
defined	2
demonstrated	1
den	4
denoted	1
deposits	1
deposits.	1
descended	1
described	1
despite	1
determined	1
determines	2
determining	1
did	1
differences	1
different	3
differential	2
dig	1
digs	1
directly,	1
discovery	2
discussions	1
dmitri	1
do	1
does	1
dramatically	1
during	2
each	3
earlier	1
earliest	1
early	4
earth,	1
earth/ground,	1
east.	1
ecological	1
edentates	1
electric	1
electron	2
electron's	1
electrons	7
electrons"	1
electrons,	1
electrons.	2
element	11
element's	5
element,	1
element.	2
element;	1
elements	14
elements'	1
elements),	1
elements,	2
elements.	1
elephant	1
elephants,	1
emitted	1
end	2
ended	1
english	1
entered	1
entirely	2
environment	1
eocene.	1
equal	4
equally	1
equals	1
equivalent	1
ernest	1
estimation	1
europe	1
eventually	1
evidence	2
evolution.	2
example	1
excited	1
exist	2
existence	1
expected	1
experiment.	1
experimental	1
expressed	2
extant	1
extinct	1
extra	1
factor	1
factors.	1
family	1
far	1
feeder,	1
fewer	1
fields	1
first	4
fitted	1
following	1
follows	1
food.	1
foot,	1
for	10
foreign	1
form	2
formally	1
fossils	1
fossils,	1
found	3
four	2
france,	1
french	2
frequency	2
from	25
gas,	1
gave	1
genera	1
general,	1
generating	1
genus	3
geometry	1
geometry.	1
german	2
giant	1
give	1
given	1
gold	6
golden	1
good	1
gradual	1
groundhog).	1
guess).	1
habits	1
had	10
half	2
half-life	1
has	4
have	8
he	8
heavier	1
heavy	4
held	1
helium	2
hence	1
hence,	1
henry	1
hills	1
his	5
historically,	1
history.	1
honours.	1
hope.	1
however	1
however,	4
however.	1
hydrogen	4
hydrogen)	1
hydrogen,	3
hypothesis	5
hyraxes,	1
i.e.	1
ice	1
id="340"	1
id="673"	1
id="680"	1
idea	2
ideas	1
identical	3
identification	1
identifies	1
if	2
ihã‰s,	1
immediately	1
improved	1
in	59
including	2
inclusive)	1
inconsistency	1
increased	1
increases,	1
index	1
injective	1
innermost	1
inside	2
into	1
introduced	1
iodine	2
ion	1
ions,	1
is	27
island	1
isotopes	2
isotopes.	1
isotopic	3
it	16
its	11
iucn,	1
james	1
k-lines,	1
k-theory	1
kenya.	1
kenyan	1
known	8
known.	1
l	1
lab	1
lanthanide	2
lanthanum	1
last	1
later	1
law)	1
law.	1
lead	1
least	1
led	2
legs.	1
lightest	1
lines	2
lines)	1
little	1
live	1
lived	1
living	2
located	1
long	1
loosely	1
lutetium	2
madagascar	2
made	4
mainly	1
makes	1
mammal	1
mammalian	1
many	1
mass	11
mass"),	1
mass)	1
mass,	1
masses,	1
mathematician,	1
mathematics	1
mauritanicus"	1
may	1
meaning	1
means	2
measurable	1
measured	1
mechanics.	1
medal	2
medium-sized,	1
member	1
membersâ€”no	1
mendeleev	1
merely	1
middle	1
million	1
miocene	1
miocene,	1
mixture	3
model	4
modern	2
molecular	1
moles	1
monoisotopic	1
month	1
more	4
moreâ€”which	1
moseley	4
moseley's	2
moseley,	1
most	2
movable	1
much	1
must	1
mysterious	1
name	5
names	1
naming	1
national	1
native	1
natural	1
naturally	1
near	1
nearly	1
negligible	1
neumann	1
neutral	1
neutralization	1
neutralizing	1
neutron	4
neutrons	3
neutrons,	1
neutrons.	1
never	1
nevertheless,	1
new	5
next	1
niche	1
nickel)	1
nitrogen	1
no	1
nocturnal	2
noncommutative	1
norwegian	1
not	9
now	4
nuclear	9
nuclei	5
nuclei,	1
nuclei.	2
nucleon	2
nucleons,	1
nucleus	5
nucleus)	1
nucleus,	1
nucleus.	1
number	31
number")	1
number">	1
number)	1
number).	2
number,	6
number.	3
number/numeral/figure,	1
numbered	1
numbering	2
numbers	6
numbers).	1
numbers.	1
numerical	1
obscure	1
observed	1
observed.	1
obtaining	1
obvious	1
obvious,	1
occurring	1
of	121
offset	1
ohio	1
old	1
on	7
one	3
one.	1
only	2
onwards	1
operator	2
or	5
order	6
order,	1
order.	1
ordering	2
origin	1
originally	1
orycteropodidae.	1
other	4
out	2
outermost	1
over	1
pairs	1
paleocene.	1
paper	1
particle	1
particles	2
particles,	1
particularly	1
patterson	1
periodic	11
photon	1
photons	1
physical	1
physics,	3
physics.	1
pig"	2
pig),	1
pig-like	1
pig;	1
place	2
placed	1
placement	2
pleistocene	1
plus	1
position	2
positive	2
possibly	1
postulated	1
postulation	1
potassium,	1
powerful	1
practice	1
prehistoric	1
present	3
presumed	2
primary	1
principles	1
prior	2
prize	1
probably	1
produced	1
professor	1
progression.	1
properties	2
properties,	1
properties.	2
proportional	1
proton	5
protons	7
protons.	1
protyles).	1
prout's	3
proutons	1
proved	1
proven	1
purposes)	1
quantities	2
quantity	1
quantized	1
quantum	1
quest	1
rather	1
rather,	1
rating	1
reaction	1
realized	2
rear	1
reason	2
receives	1
recent	1
recognized	1
refers	1
related	2
relative	3
relatives	2
relatives,	1
representative	1
represented	1
required	1
requiring	1
research	1
researchers	1
resemblance.	1
residual	1
residues	1
reversed	1
roams	1
rocky	1
root	1
roughly	1
royds	1
russian	1
rutherford	4
rutherford's	2
rutherford-bohr	1
same	4
satisfactory,	1
sciences	1
sciences,	3
sciences.	1
seeing	1
seem	1
seen	1
series	2
set	1
several	2
sharing	1
sharp	1
shell,	1
shells,	1
shorter	1
should	1
shown	2
shrews,	1
similar	1
similarities	2
simple	1
since	1
single	2
sirenians,	1
slightly	1
small	1
sniff	1
snout,	1
so	1
societies,	1
sole	2
some	2
something	1
sometimes	1
south	1
southern	1
speaking,	1
species	3
specific	1
spectral	2
spite	1
square	2
stability"	1
standard	1
state	1
step	1
studies	2
study	1
style	1
subsists	1
subtle	1
succeeded	2
such	2
suggested	1
suggestion	1
sum	1
superficial	1
superorder	1
surviving	1
suspected	1
symbol	4
symbolized	1
synthesis	2
table	5
table),	1
table,	2
table.	1
tables	1
target	3
targets	1
taxonomy.	1
teeth.	1
tellurium	1
tellurium,	1
tenrecs	1
tenrecs.	1
termites,	1
test	1
than	3
that	24
the	193
their	5
theoretical	1
theory's	1
theory,	2
there	1
therefore	1
therefore,	1
these	4
they	1
things,	1
this	9
this,	1
thomas	1
though	1
thought	2
three-quarters	1
through	1
throughout	1
thus	3
thus,	1
time).	1
time.	2
times	2
times.	1
title="aardvark">	1
title="alain	1
title="atomic	1
to	45
total	1
transitions	1
true,	1
tube.	1
tubule	1
tubulidentata	1
tubulidentata,	2
tubulidentate	2
twice	1
two	3
two-thirds	1
uncertainty	1
uncharged	1
understood.	1
undiscovered	1
unified	1
uniquely	1
unit	1
units	3
university	1
university.	1
unlike	1
url="http://en.wikipedia.org/wiki?curid=340"	1
url="http://en.wikipedia.org/wiki?curid=673"	1
url="http://en.wikipedia.org/wiki?curid=680"	1
us	1
use	1
used	4
using	2
usually	2
valence	1
van	4
vanderbilt	1
variable	1
version	1
von	1
was	25
wavelengths	1
weight	4
weight,	1
weight.	1
weights	1
weights,	1
weights.	1
were	6
when	1
which	13
which,	2
who	2
whole	2
whose	2
will	1
with	18
within	1
word	4
work	3
work)	1
work.	1
world	1
would	2
x-ray	1
years,	1
young.	1
z	3
z,	1
z.	2
