	1
established	2
establishing	1
estimated	5
estimates	1
et	2
eurasian	1
europe	1
even	2
event	1
evidenced	1
exacerbated	1
except	1
exchange,	2
exchange.	2
exists,	1
expand	2
expansion	1
expedient	1
expenditure	1
exploration	1
export	2
export-oriented	1
exported.	1
exports	4
exports.	2
extend	1
extending	1
extensively	1
extent	2
external	6
extracted	3
extracted.	1
facto"	1
fake	1
falling	1
farming,	2
fell	3
few	1
fierce	1
final	1
finance	2
finance.	1
financial	3
financial-sector	1
firms	1
fiscal	3
fishing	1
fishing,	1
fishing.	1
flat	1
float	1
flour,	1
flour-mill	1
flows,	1
fluctuations.	1
followed	2
following	6
food	1
for	32
force	2
force.	3
foreign	10
foreigners	2
forestry	1
forestry,	1
forests	1
forgiveness	1
formal	2
formative	1
four	1
france	2
france.	1
francs	2
free	2
freely	1
french	4
frequent	1
from	27
fuel	2
fund	2
fund,	1
funds	1
further	3
future	1
fy	9
gains	1
garment	1
gas	1
gdp	7
gdp,	1
gdp.	2
gold	6
gold,	1
gold.	1
goldcorp	1
gonaã¯ves.	1
good	1
goods	1
gourde	2
gourdes	3
gourds=	1
governance	1
governance,	1
government	13
government).	1
government.	2
gradually	1
granting	1
grants	1
greater	1
greatly	1
gross	3
groups	1
growth	6
growth,	2
growth.	2
guaranteed	1
guide	1
had	4
haiti	45
haiti">	1
haiti's	26
haiti,	5
haiti.	7
haitian	11
haitians	5
half	3
halliwell	1
hand-made	1
has	28
have	18
head	1
heavily	2
hectares	2
hectares,	1
help	1
hemisphere	1
hemisphere)	1
hemispheric	2
high	3
high-end	1
higher-end	2
highly-indebted	1
history.	1
hit	1
hoax	1
home	1
hope	3
hotels,	1
households.	1
however,	4
human	1
humanitarian	1
hydropower	1
id="13378"	1
idb	3
idb,	1
ideal	1
if	2
ifi	1
ii,	1
illegitimate	1
image	1
imf	2
imf,	1
impact	1
impacted	1
impeded	1
implementation	2
important	3
imports	1
improved	2
improvements	2
improving	1
in	105
inadequate	1
inappropriate	1
include	1
included	1
including	2
increase	1
increased	1
increases,	1
indebted	1
independence	2
independence,	1
indicated	1
indicators	1
industrial	1
industries	1
industries.	1
industry	5
industry,	1
industry.	1
inflicted	1
informal	1
infrastructure	3
infrastructure.	1
initiative	1
instability,	1
instead	1
instituted	1
institutions	1
insulating	1
inter-american	3
interest	1
international	19
into	4
introduced	1
invest	1
investment	7
investment,	2
investment.	2
investor	1
investors	1
investors,	1
involved.	1
involving	1
irresponsible	1
irrigation,	1
irrigation.	1
is	12
island	1
island's	1
island.	1
isolation	1
issue	1
it	11
it,	1
it.	1
its	19
january	2
john	1
joined	1
joint	1
jubilee	1
july	1
july,	1
key	2
kilograms	1
kilograms.	1
kilowatt-hours	1
kilowatt-hours.	1
la	2
labor	7
labor.	1
lack	7
lakwã¨v,	1
land	2
land,	1
large	1
largest	1
largest,	1
late	1
later	1
latin	2
launched	1
leading	1
least-developed	1
led	2
legal	1
legislation	2
legislation,	1
lending	2
lending.	1
lengthy.	1
less	1
lesser	1
level	1
levels	2
liberalization,	1
licenses	1
lift	1
lime	1
limit	1
limited	3
line	1
little	1
living	2
loan	1
loans	2
local	2
location	1
locations.	1
long-term	1
lost	1
low	2
low-income	1
lower	1
ltd.	1
macroeconomic	1
made	3
magnitude	1
mainly	1
major	3
make	2
makes	1
making	1
manage	1
management	1
mandate,	1
mandating	1
mandatory	1
mangoes	1
mangoes,	1
manufacturing	5
manufacturing,	1
manufacturing.	1
many	4
marble	2
market	3
market.	1
markets	1
martelly	1
may	3
means	2
meanwhile,	1
measures	1
medicine.	1
met	1
metals	1
mi2	1
michel	1
mid-1980s.	1
mid-2009.	1
might	1
migration	1
military	1
million	17
million,	1
million.	4
mine.	1
mined	3
mineralized	2
minerals	3
minerals.	1
mines,	1
minimum	2
mining	7
ministry	1
miragoã¢ne	1
mismanagement	1
modernization	4
modernize	2
modest,	1
monetary	5
monitored	1
more	6
most	10
mountains	1
moved	1
moving	1
much	5
national	1
nationalized	1
nations	4
natural	3
near	2
nearly	4
necessary	2
needed.	1
negative	2
negotiations	1
neighboring	2
net	1
never	1
new	3
newmont	1
next	1
nine	1
no	1
non-sustainable	1
north	1
northern	2
not	1
noted	1
now	1
number	1
oas	1
obstacle	1
obtain	1
obtained	1
occur	1
occurred	1
october	2
oecd	1
of	135
offer	1
officials	2
officials.	1
offset	1
offshore	1
oil	4
oil,	1
oilbbl/d,	1
oils,	1
on	15
one	4
one-quarter	1
one-tenth	1
only	2
open-pit	1
opening	1
operating	2
operations	2
opportunity	2
or	3
ore	2
organization	1
other	5
out	5
outages.	1
outside	1
outstanding	1
over	9
overall	1
oversees	1
owned	1
owners,	1
p.a.	1
paid	2
parastatals	1
parastatals.	1
partly	2
partner	1
partnership	2
passed	1
past	1
paved	1
paving	1
payment	6
peaceful	1
peak,	1
peninsula.	1
people	1
per	6
percent	5
perfumes)	1
period	1
place	2
plan	2
planning	1
plants	3
pledges	1
point	1
policies	2
policies,	1
policy	1
policy-based	1
political	7
politically	1
poor	2
poorest	1
population	2
population,	1
populations.	1
port-au-prince	1
port-au-prince,	1
port-au-prince.	2
portion	1
portions	1
positive	1
potential	2
poverty	2
poverty,	1
power	2
preferences	1
preferential	1
president	3
presidential	1
previous	1
previously	1
price	1
prices	3
prices,	1
primarily	1
primary	3
private	5
private,	1
problem,	1
procedures	1
proceeded	1
process	1
produce	1
produced	1
producing	1
product	3
production	1
production.	1
productive	1
products	1
products,	1
professor	1
program	4
program,	1
progress	1
project	1
projected	1
promise	1
promised	1
prone	1
property.	1
prospects	1
proved	1
provide	1
provided	1
provides	1
providing	2
provision	1
prã©val	1
public	2
public-private	1
pueblo	1
purporting	1
put	1
pã©ligre	1
qualifying	1
questioned.	1
raise	1
raised	1
ranked	3
rapid	1
rapport	1
rate	1
rate.	1
rates.	1
reached	1
reaction	1
real	4
rebuild	1
received	3
recent	3
recognition	1
reconstruction,	1
recovered	2
recovery	1
red-tape,	1
reduce	1
reduced	1
reelected	1
reengagement	1
refined	1
reform	2
reform,	1
reforms	3
reforms,	1
reforms.	1
register	1
regular	2
regulations	1
reliability.	1
relies	1
remain	1
remainder	1
remaining	1
remains	2
remedy	1
remittances	3
remittances,	1
removals	1
renewed	1
renã©	1
reopening	1
reparation	1
repay	2
report	1
reported	2
republic	1
require	1
residents,	1
resolution	1
resorted	1
resources,	1
responded	1
rest	1
restaurants	1
restoration	1
restore	1
restored	1
restoring	1
resulted	1
results	1
return	2
return.	1
returned	1
revenues,	1
richest	1
risen	1
roundwood	1
rule	1
rule,	1
rumors	1
rural	1
rã©publique	1
safety	1
sale	1
same	1
sanctions	2
sanctions,	1
savings	1
savings.	1
sector	8
sector)	1
sector,	3
sector.	5
sectors	1
secure	1
securing	1
security.	1
sensors	1
september	1
serious	1
seriously	1
service	1
services	2
services.	1
set	2
setback	1
seven	1
several	1
severe	2
severely	1
shortage	2
shortages.	1
should	2
show	1
significant	4
since	8
site	1
situation	3
six	1
skilled	2
slow	1
slowed	1
slowly.	2
small	1
small-scale	1
smp,	1
smuggled	1
smugglers	1
soap,	1
social	1
societe	1
society	1
sociology	1
some	3
sort.	1
sound	1
source	4
sources	1
sources.	1
southern	1
spanish	1
specks	1
spokesmen	1
sporadic	1
stability	1
stabilized	2
stabilizes,	1
stable	1
staff	1
stage,	1
stagnation	1
stalemate	1
stalled	1
stalled.	1
state	1
state-enterprises	1
state-owned	3
states	3
states.	2
states;	1
statesmen	1
statistics,	1
steady,	1
steps	1
still	1
stock	1
stock.	1
stood	1
stretching	1
strongly	1
structural	1
studies	1
subsector	1
subsidiary,	1
subsidies,	1
subsistence	2
success.	1
successful.	1
successfully	1
such	4
suffer	1
suffered	4
suffers	2
sugar,	1
sugarcane,	1
suited	1
supplies,	1
supply	2
support	2
surrounding	1
suspension	1
sustainability,	1
sustainable	1
sustained	1
swelled	1
system	1
tablets	1
take	1
taken	1
takes	1
targeted	2
targets	1
tariff	1
tariff-free	1
tax	1
technologies,	1
textile	1
textiles,	1
textiles.	1
than	6
that	7
the	206
their	3
then,	1
there	2
thermal	1
these	1
thinned	1
this	9
those	2
though	2
through	8
throughout	1
timber	1
times	1
times.	1
timetable	1
title="economy	1
to	90
together	1
tons	2
took	3
total	6
totaled	1
totaling	1
tourism	6
tourism.	1
tourist	1
trade	3
trading	1
traditional	1
traditionally	2
training	1
transferred	1
transformers.	1
transparency	1
transshipment	1
trustworthy	1
tunnels	1
turmoil	1
turned	1
twice	1
two	2
two-fifths	1
two-thirds	2
u.s	1
u.s.	6
uncertainty,	1
under	7
under-capitalization	1
undercut	1
unions.	1
united	10
university	1
untested	1
until	2
up	3
upheaval.	1
urged	1
url="http://en.wikipedia.org/wiki?curid=13378"	1
us	4
us$1	1
us$1.3	1
us$100	1
us$13	1
us$169,	1
us$20	1
us$200	1
us$40,000.	1
us$777	1
us.	1
usa	1
usa.	1
use	2
used	1
uses	1
value	1
value-added	1
valued	1
variety	1
very	2
vetiver	1
viejo	1
visited	1
visitors	2
voluntary	1
voted	1
vulnerability	1
vulnerable	1
wage	1
wane,	1
was	21
washed	1
way	2
weak	1
website	1
well	2
were	4
wesleyan	1
west	1
western	2
when	4
where	1
which	8
while	2
whole	1
wholly	1
widespread	1
will	1
willing	1
willingness	1
with	19
withdrawal	1
without	1
wood.	1
work	2
worked	1
workers	4
working	1
world	9
world's	2
worldwide	1
worth	1
would	2
year	1
year.	1
years	5
years,	1
years.	2
zone	2
zones	1
{help}	1
â€”	1
