	7
conduct	1
confirmed	1
confusion,	1
congress	2
consciousness	1
conservative	3
conservatives	1
consistent	1
consisting	2
construct	1
contained	1
contents	1
contract	1
control	1
control,	1
controversial	1
convulsion	5
convulsion,	1
convulsion.	1
convulsions	8
convulsions,	3
corporation	4
corporation.	1
corporations	1
covered	1
cpb	16
cpb's	1
cpb,	1
cpb.	1
created	2
creating	1
creators	1
criteria	1
cushion	1
damage	1
data	1
dealing	1
deals	1
decreased	1
defects	1
degree	1
democrats	1
democrats.	1
depends	1
describes	1
detail.	1
detailed	1
detect	1
developing	1
diameter.	1
differed	1
differences	1
different	1
directly	1
director	1
directors	1
directorâ€™s	1
discrepancy.	1
distant	1
distributed	1
distribution	1
diving.	1
don't	1
donations	1
donors	1
doubtful	1
drooling,	1
during	4
each	1
earned).	1
eb26	1
educational	1
effects.	1
efforts	1
einstein's	1
electric	1
electrical	1
employment	1
encephalitis.	1
enough	1
enriched	1
entire	1
entirely	1
epileptic	4
equal	1
ethics	1
ever	1
evidence	2
examined	1
executive	1
exist	1
existence.	1
existing	1
experience	1
explain	1
explained	1
extent,	1
extragalactic	2
face	1
factor.	1
failed	2
fall	2
familial	1
far	1
far-extragalactic	1
favored.	1
federal	3
felt	1
fevers.	1
few	2
financial	1
fiscal	1
fit	1
five	1
follows:	1
for	18
formed	1
former	3
found	4
found,	1
foundations	1
four	2
franã§ois	1
french	2
frequent	1
from	12
funded	3
funding	3
funds	2
funds,	1
funds.	1
galactic	2
galaxies	1
galaxy.	1
general	1
general,	1
generalized	1
genetic	1
goal	1
governed	1
government	1
grand	2
gravitation.	1
greater	1
group,	1
groups	1
groups'	1
had	1
harm	1
has	5
have	9
having	1
he	2
head	3
help.	1
his	3
history	1
house	1
however,	1
hypothesized	1
hypothetical	1
id="44032"	1
id="44061"	1
id="44063"	1
id="44069"	1
if	1
impact	1
improper	1
improved,	1
in	25
include	1
include:	2
including	2
indeed,	1
independent	1
indicated	1
infections	1
initially	1
injure	2
inspector	1
instrumentation	1
interest	2
internet-based	1
into	1
investigators	1
involved	1
is	21
isaac	1
it	9
its	2
jerks	1
johnson	1
kenneth	2
km	1
known	3
konz,	1
lack	1
larger	1
last	1
lasting	1
latter	1
laws	1
le	5
lead	2
lesser	1
level	1
like	2
likely	1
listeners	1
lists	1
local	4
location	1
long	1
longer	1
loosen	1
lose	1
loss	2
lyndon	1
made	1
maintenance	1
major	1
make	1
mal	2
many	1
match	1
mathematician	2
may	5
mean	1
meant	1
mechanics,	1
medical	2
meet	1
meetings,	1
members	1
members.	1
meningitis	1
mercury	3
mercury's	5
mercury,	1
merely	1
meridian	1
might	1
milky	1
million,	1
minute	1
minute.	1
minutes.	1
mishap	1
model	1
more	5
more.	1
most	1
motion	2
motion.	1
moyers",	1
muscle	1
muscles	1
must	1
named	1
nasa's	1
national	5
nature".	1
near-extragalactic	1
negative	1
negotiations	1
network	1
network.	1
new	2
news	1
newton's	1
next	2
nine	2
no	1
non-epileptic	2
non-profit	1
not	5
november	3
now	2
npr	3
npr,	1
number	1
object	1
objectivity	4
objects	5
observable.	1
observation	1
observations	2
observations.	1
observatory,	1
observed	1
of	76
officer	1
often	3
ombudsmen.	1
on	11
one	1
only	1
open	2
operate	1
opportunity,	1
or	8
orbit	2
orbit,	3
orbital	1
orbiting	1
organization	1
organizations.	2
other	4
our	3
out,	1
outside	1
over	1
own	1
oxygen	1
paris	1
party	1
patient	2
pbs	4
pbs,	1
peculiarities	2
people	1
per	1
percent	1
perihelion	2
person	3
persons	1
phenomena	1
phenomenon	1
pinpointed.	1
planet	4
planet)	1
planet)">	1
planet,	1
plus	1
political	3
polls	1
possibilities	1
practices.	1
precession.	1
predicted	2
predictions	1
president	3
president/chief	1
principally	2
private	2
program	1
programming	1
programs	2
prohibitions	1
projects.	1
promote	1
prompted	1
proposed	1
provides	1
provision	1
provisional	1
provisions	1
public	16
published	2
push	1
puts	1
question	1
radio	2
rapidly	1
receive	1
recent	1
records,	1
recruiting	1
reduced	1
regularly	1
relativity.	1
relax	1
remained	1
remnants,	1
renewed	1
repeatedly,	1
replied	1
report	3
reports	2
representatives.	1
republicans	1
reputable	1
requested	1
requirements,	1
requirements.	1
requires	2
research	1
resigned	1
restricting	1
result	1
resulting	1
revenues	2
revenues),	1
revenues).	1
review	2
rigor	1
risk	1
rpublic	1
run.	1
same	1
saw	1
scuba	1
search	1
searches	1
seats.	1
seconds	1
see	1
seeking	1
seizure	1
seizure,	2
seizure.	1
seizures	1
seizures.	3
selected	1
semi-major	2
senate,	1
september	2
series	2
serve	1
service	2
several	1
shaking	2
shock	1
show	1
show.	1
side	1
signed	1
sir	1
six-year	1
slant	1
small	3
smallest	1
some	7
someone	1
sometimes	3
sort	1
sources,	1
spacecraft	1
spasms,	1
split	1
start	1
started	1
starting	1
state	1
states	2
states,	1
states:	1
stations	3
stations),	1
stations.	1
statutory	2
stellar	1
stereo	1
stiffens	1
still	1
stroke	1
studies	1
study	6
sub-divide	1
subject,	1
subjects	1
such	4
sudden	1
suffers	1
sufficiently	1
suggested	1
suggests	1
sun	2
sun.	3
supernova	1
supporters	1
sure	1
symptom	1
symptoms	1
symptoms.	2
synonym	1
talked	1
taxes	1
technically	1
television	1
temporary	1
tenure	1
term	1
terms.	1
tested	1
testsâ€?	1
than	3
that	19
the	107
their	4
them.	1
themselves	1
themselves,	1
then	1
theory	3
there	2
therefore	1
these	2
they	9
this	6
this,	2
thorough	1
those	3
through	2
times,	1
title="convulsion">	1
title="corporation	1
title="extragalactic	1
title="vulcan	1
to	33
tomlinson	1
tomlinson,	1
tongue	1
topic	1
topics	1
total	3
transit	1
transits.	1
trauma,	1
tumors.	1
turned	1
two	2
type	1
u.s.	2
u.s.,	1
uncontrollable	1
uncontrollably	1
uncontrolled	1
underwriting,	1
unilaterally	1
united	3
unknown	1
until	1
urbain	2
url="http://en.wikipedia.org/wiki?curid=44032"	1
url="http://en.wikipedia.org/wiki?curid=44061"	1
url="http://en.wikipedia.org/wiki?curid=44063"	1
url="http://en.wikipedia.org/wiki?curid=44069"	1
us$445.5	1
used	3
useful	1
usually	1
value	2
verbal	1
verrier	4
verrier's	1
very	2
viewers,	1
violated	2
visual-spatial	1
vulcan	2
vulcan's	1
vulcan,	1
vulcan.	1
vulcanoids	2
was	11
way	1
we	1
well	3
were	4
when	2
where	1
whether	1
which	7
who	1
with	9
word	1
words,	1
work	2
would	2
year	1
years,	1
â€œpolitical	1
