	3
evidence	2
exact	1
examining	1
example	2
examples	2
except	1
exceptional	1
existed	1
expedients,	1
expedients:	1
expensiveness	1
exportation,	1
extends	1
fact	3
fact".	1
factions,	1
facts	2
fails	1
fair	1
faith	1
famous	1
faux-mathematical	1
federal	4
feels	1
few	1
final	2
financial	1
find	1
first	2
five	1
fix	1
flesh	1
focus	1
focuses	1
followers	1
following:	1
follows	1
food	2
food,	1
for	15
foreign	1
formosa	1
formosa"	1
foundlings	1
francis	1
fricassee,	1
friendly	1
from	15
fully,	1
furniture,	1
further	1
furthermore,	2
gaming	1
gap	1
general	3
general.	1
generous	2
gentlemen	1
george	2
georgian	1
get	1
glad	1
global	1
glympse	1
go	1
goes	1
goodness,	1
goods,	1
grant	1
great	1
greater	1
greatest	1
grinding	1
gripping	1
growth	1
had	4
hand,	1
has	7
hath	1
have	10
he	7
healthy	1
hear	3
hearing	3
hears	2
heartless	1
hearty	1
held	1
hence,	1
high	2
highest	2
highlight	1
his	10
historically,	1
history	2
honesty,	1
hope,	1
horace	1
hospital	1
household	1
however,	3
human."	1
humane	1
humanities,	1
husbandry"	1
hyperbole	1
i	3
id="643"	1
id="665"	1
idea	1
idleness,	1
if	2
illogical	1
ills.	1
immediately	2
implications	1
imply	1
important	1
impoverished	1
in	55
include	2
included	2
including	1
inconceivable	1
industrial	1
industry".	1
industry,	1
infanticide,	1
influenced	1
influences.	1
inhabitants	1
initially	1
inspired	1
instance	2
institutional	1
instruments	1
insulted	1
intended	1
intentions	1
intermediate	5
into	7
introduces	1
introducing	1
introduction	1
invited	1
ireland	1
ireland's	1
ireland,	3
irish	6
irish.	2
ironic	1
irony	2
irony.	1
is	29
is,	1
island	1
issues	1
it	7
it.	1
it."	1
its	5
itself	1
itself,	1
james	2
jersey	1
jews,	1
jibes	1
johnson	4
johnson,	1
joint-stock	1
jonathan	2
judgment	1
jurisdiction	2
jurisdiction's	2
jurisdiction.	2
jurisdictions	2
jurisdictions,	2
just	2
justifies	1
justify	1
juvenal	1
juvenalian	1
k.	1
kentucky	2
kind	1
knowing	1
known	1
laborer	1
labour	2
ladies.	1
lampoon	1
lampoons	1
landa	2
landlords	1
landlords,	2
language	1
language,	1
language.	2
laplanders,	1
largely	1
last	1
lastly,	1
latin	2
law	1
learn	1
learning	1
least	5
led	1
legal	1
lending	1
lengths	1
less	1
less.	1
let	2
level,	1
levels:	1
lewis	1
like	2
limited	2
list	1
literature	2
little	1
located	1
logic	1
logically,	1
london"	1
long	1
longer	1
louis	1
love	1
low	1
lower	5
luxury:	1
made	4
main	1
major	1
majority	1
make	2
makes	1
making	3
man	3
manufacture:	1
many	3
marx)	1
materials	1
matter	1
matters	1
maxim	2
maxims	1
may	5
me	2
mean	1
meaning	2
means	2
meant	1
measure,	1
meat,	2
members	1
memorable	1
men	1
mercantilism	2
mercantilist	2
mercy	1
mere	2
merely	1
methods	1
might	1
mind	1
mississippi	1
mississippi).	1
mistreatment	2
mockery,	1
mocks	1
modern	2
modest	17
modified'".	1
moment	1
moral-political	1
more	2
most	7
much	2
murder	1
murdering	1
must	2
my	1
name	1
narrator	2
narrator's	2
nation	1
nation",	1
nation".	2
nationwide	1
native	2
natural	1
neither	1
new	6
no	4
nor	4
not	13
notes	3
nothing:	1
noting	1
nourishing	1
now	2
number	1
numerous	1
nursed,	1
obvious	1
obviously	1
of	143
often	4
old,	1
on	10
once	1
one	11
only	4
operate	1
opposing	1
or	11
or,	1
order	1
ordinarily	1
originally	1
other	4
other.	1
others	1
our	9
out	4
outcome	1
outcome.	1
outside	1
over	1
own	4
ownership"	1
pagan	1
paid	1
pamphlet	3
pamphlet",	1
paradox:	1
paralipsis:	1
parents	1
parents,	2
parody".	1
parsimony,	1
part	1
part,	1
particular	1
particularly	1
parties	1
party	1
patent	1
people	4
per	1
perceived	1
perhaps	2
persecution	1
person	1
persuades	1
perverse	1
perversion	1
perverted	1
petty	1
phiddian	1
phiddian's	1
philosophy	1
philosophy.	1
phrase	3
piece	2
piece,	1
pity	1
places,	1
plan".	1
plight	1
points	3
policy	1
political	2
poor	3
poor"	1
poor,	1
poor.	1
poorer,	1
popular	2
population	3
population".	1
portion	1
possible	1
post-secondary	1
pound".	1
pound:	1
poverty	2
poverty"	1
power	1
powers	1
practice,	1
practice.	1
premise	1
preparation	1
presents	2
prevent	1
preventing	1
price	1
price,	1
pride,	1
primarily	1
principal	1
produce	1
programs	1
projections	1
projector	1
projector".	1
projects	2
projects.	1
promote	1
proper	1
proportion	1
proposal	6
proposal"	13
proposal".	1
proposal":	1
proposal">	1
proposal'	1
proposal,	2
proposal.	1
proposal:	1
propose	1
proposer	1
proposer's	1
proposer.	2
proposing	1
prove	1
provides	1
prudence	1
psalmanazar,	1
publick,	1
published	1
purportedly	1
put	1
putting	1
quintilian).	1
quitting	1
ragout."	1
raised	2
rather	3
reader	6
reader,	1
readers	3
realise	1
realm	1
recognise	1
recognises	1
referred	1
refers	1
reformers	1
reforms	1
regarded	1
regards	1
rejecting	1
relevant	1
remanded	1
reminds	1
renamed	2
repeat,	1
reputation	1
reserved	1
resolution	1
resolved	1
resort)	1
response	1
response,	1
restricted	2
result	1
reversed,	1
review	1
review,	1
review.	1
reviews	2
rhetoric	1
rhetoric.	1
rhetorical	2
rhetorically,	1
rhetorician	1
rich	1
richer.	1
riches	3
ridiculousness	2
right.	1
rights	1
rival	1
roasted,	1
robert	1
roman	2
rules	1
rules.	1
running	1
sacrificing	1
sake".	1
salt,	1
same	3
sarcasm	1
satire	1
satire,	1
satire.	2
satires	1
satires.	1
satiric	2
satirical	5
saw	1
say	1
scheme"	1
schemes	2
scholars	1
sciences.	1
second	2
secondary	1
see	1
seem	1
sell	1
selling	1
sentence,	1
serious	2
seriously	1
serve	2
serves	1
setting	1
share	1
shillings	1
shock	1
shop-keepers,	1
should	1
show	1
showing	1
shows	1
similarities	2
similarity	1
simple	1
simply	1
sincere	1
situation	1
situations.	1
skill	1
small	1
smith	1
so	2
social	3
solely	1
solution	1
solution.	1
solutions.	1
solve	1
some	6
somewhat	1
sorts	1
span	1
speaker	3
speaking,	1
specialized	1
specific	1
specificity	1
speculated	1
spirit	3
start	1
starving	1
state	2
states	1
states,	3
states.	1
statistical	1
statistically	1
statistics.	1
stewed,	1
straight-faced	1
strategy	1
stresses	1
structural	1
structure	1
structure,	1
studies,	1
style	2
styles	1
stylistic	1
stylistically,	1
subject	2
such	7
suggesting	1
suggestion.	1
suggests	1
superfluous	1
support	1
supreme	9
surprise	1
sustained	1
swift	21
swift's	15
swift’s	2
sympathy	1
system	2
system,	1
take	1
taken	2
taken:	1
takes	1
talk	2
target	1
targets	2
taxing	1
teaching	1
temperance:	1
tenants.	1
tender	1
tertullian	2
tertullian's	2
testimony	1
texas	1
text	1
text's,	1
than	3
that	52
the	181
their	12
them	5
theme,	1
themes.	1
then	1
then-influential	1
theories	1
theory	1
there	2
therefore	3
therefore,	1
these	3
they	3
this	9
those	2
though	1
thoughtful,	1
three	1
through	1
throughout	1
time	3
time.	1
times	1
times,	1
title	2
title="a	1
title="appellate	1
titled	1
titles.	1
to	62
tone	1
tones	1
tonnage	1
too	2
topinamboo:	1
towards	3
tradition	1
trial	7
tribunal.	1
tried	1
troubles	1
trying	1
turn	1
two	2
twofold,	1
u.s.	4
unacquainted	1
uncanny	1
unconsciously,	1
uncontrolled	1
underscored	1
understand	2
understood	1
unfamiliar	1
unite	1
united	3
unjustified	1
unprepared	1
unsatisfied	1
up	2
upon	1
upsetting	1
url="http://en.wikipedia.org/wiki?curid=643"	1
url="http://en.wikipedia.org/wiki?curid=665"	1
us	1
us,	1
usage.	1
use	4
uses	4
using	4
usually	2
utter	1
utterly	1
value	1
values	1
vanity,	1
varies	1
varying	1
vein	1
verdict.	1
very	3
victims	1
view	2
view"	1
viewing	1
vividly	1
vocabulary	1
vogue	1
voice	3
wages	2
was	12
was,	1
way	3
way."	1
we	1
wealth	2
well	5
wellington,	1
were	4
were.	1
western	1
what	3
when	2
wherein	1
whether	3
which	9
while	3
who	6
who,	2
whole	1
wholesome	1
widely	2
will	6
william	2
wilson	1
with	11
without	1
wittkowsky	2
wittkowsky,	1
wittowsky	1
women:	1
work	2
workers	2
works	2
worth	1
would	6
writing,	1
written	1
wrote	1
year	1
yet	1
yet?	1
york	3
you	1
young	2
zealand's	1
zealand,	1
zealand.	1
