	4
jesse,	1
joined	1
just	2
kabeljou,	1
kemet	1
khayman	3
khayman's	1
khayman,	2
khayman.	1
kill	2
killing	1
kills	1
kilometres	1
kindergartens	1
king	4
king's	1
kingdom	1
kingklip,	1
kiting,	1
km2	1
know	1
knowledge	1
knowledge.	1
known	2
kuiseb	3
kuisebmond	1
kuisebmund	1
kã¶ppen	1
lack	1
lagoon	1
land	1
land.	1
langstrand	1
large	2
larry	1
late	1
later	3
law	1
league	1
league,	1
league.	1
leave	1
less	1
lestat	3
lestat"	2
lestat",	1
lestat".	1
lestat's	2
lestat,	1
lestat.	1
lie	1
lies	2
lies.	1
life,	1
life.	2
lifestyle,	1
like	3
line,	1
links.	1
little	1
live	1
lives	1
local	2
located	1
location	1
locations	1
london.	1
loses	1
losing	1
louis	3
louis,	1
mackerel,	1
made	1
mael	1
maharet	6
maharet's	5
maharet,	2
major	1
making	3
man)	1
management	1
mandate)	1
many	1
march	1
maria	1
marine	2
maritime	1
marius	1
marius,	3
martial	1
maternal	1
meaning	1
means	1
media	1
mekare	6
mekare's	1
mekare)	2
mekare,	1
member	1
men	1
men,	1
mention	1
midnight	1
mild	1
monarchs,	1
monitronics	1
mortal	1
mortally	1
mortals	1
mother	1
mountains	1
museum.	1
music,	2
mutilation	1
mythology	1
name	1
named	2
names	1
namibia	4
namibia.	3
namibian	2
nations	2
natural	3
navigator	1
near	2
need	1
negotiations	1
new	5
newly-formed	1
night	1
night,	1
north	2
north.	1
not	2
novel	3
now	1
number	2
numbers	1
occupied	1
occurred	1
ocean	1
october	1
of	91
offend	1
offer.	1
offers	1
offshore	1
on	13
one	4
only	5
open	1
oppressed	1
or	5
order	1
order.	2
orders	2
organisation-led	1
origin	2
original	1
originally	1
origins	1
other	2
others.	1
ousted	1
out	2
outdoor	2
over	6
overrun	1
pandora	1
pandora,	1
paradise".	1
parliament	1
part	10
passage	1
passes	1
pelican	1
penguin	1
people	2
people's	1
people.	1
per	1
percent	1
period	2
permission	1
permitted	1
person	1
place	3
planet.	1
plankton	1
plans	2
plant	1
plot	1
plots	1
point	1
policies,	1
political	2
portuguese	2
possibly	1
power,	1
powerful	2
powers	1
pre-egyptian	1
precipitation	1
predicting	1
pregnant	1
premier	2
present	2
previous	1
primarily	1
primary	1
private	2
processing	1
processor.	1
processors	1
products,	2
products.	1
protected	1
protection	1
prove	1
provided	1
province,	1
prudently	1
public	1
pulls	1
punished.	1
put	1
queen	10
queen,	3
quickly	1
race.	1
railway	1
rape	1
rare	1
rather	1
reached	1
reasserted	1
rebellious	1
receives	1
record	1
recover.	1
red-haired	2
reeves,	1
referred	2
refuse	1
refuse,	1
regime	1
region	1
region,	2
region.	1
reimposed	1
related	1
relation	1
relative	1
release	1
religion,	1
remain	1
remained	2
remaining	1
reporter"	1
represents	1
requested	1
rescue	1
rescuers	1
resolve	1
resort	1
resort,	1
resources	1
restored	1
returns	1
reunited	1
revealed	1
rice's	1
rice,	1
rich	2
right	1
rise	1
river	2
road.	1
rock	2
route	2
royal	1
rule	3
safe	2
said	1
sailing,	1
sailrocket	1
salt	1
same	1
sand	4
sandboarding,	1
santa	1
santino	1
santino,	1
santino.	1
sardines.	1
saves	1
saving	1
scenic	1
school	2
school,	2
schools,	1
scramble	1
sea	4
seafood	1
seafood,caroline	1
second	1
secondary	1
secret	1
secretly	1
security	1
see	1
sees	1
seldom	1
separate	3
sequel	2
series	1
series.	1
set	1
settled	1
settlement.	1
several	3
severing	1
she	5
ships	1
shows	1
simple	1
since	1
sister	1
sister,	1
sisters,	1
site	1
situated	1
six	1
size	1
small	1
smooth	1
snoek,	1
so	1
soldiers.	1
sonoma	3
soul	1
source	1
south	11
south-west	9
southern	1
sovereignty	3
spaces,	1
spirit	4
spirit.	1
spirits	2
spit	1
spit,	1
spontaneous	1
sport	1
sport.	1
sports	1
sqmi.	1
stadium,	1
stake	1
status	2
stead,	1
steenbras,	1
steward	1
story	3
story.	1
strategic	1
strong	1
subsequently,	1
success	1
succession	1
such	2
such,	1
suited	1
summary.	1
surfing,	1
surrounding	1
swimming	1
swimming,	1
taken	1
takes	4
talamasca	1
talanam	1
talbot	2
tale	1
telepathic	1
tells	2
tentative	1
tentatively	1
territory,	1
tertiary	1
than	1
that	9
the	177
their	6
them	3
them,	2
them.	3
themselves.	1
then	4
there	8
thereby	1
these	3
they	12
thief").	1
things	1
third	1
thirst	1
this	10
thousands	1
three	2
thus	1
time	1
title="the	1
title="walvis	1
titled	2
to	52
together,	1
told	1
tongue.	1
too.	1
torment	1
tormenting	1
total	1
tough	1
tourism	1
town	2
town.	1
towns	1
transferred	3
transforming	1
transnamib	1
tropic	1
tuna,	1
turned	1
turns	1
twin	2
twinned	1
twins	2
twins.	1
two	9
types	1
ultimately	1
under	1
unhappy	1
unify	1
union	1
unique	1
united	2
university	1
unnamed	1
until	2
unusual	1
unwilling	1
up	1
url="http://en.wikipedia.org/wiki?curid=42895"	1
url="http://en.wikipedia.org/wiki?curid=42906"	1
use	1
value	1
vampire	5
vampire"	1
vampire"),	1
vampire.	2
vampires	10
vampires,	2
vampires.	3
variation	1
various	1
very	4
vessels	2
vessels.	1
vestas	1
via	1
village	1
visit	1
walfish	1
walvis	33
walvisch	1
walvish	1
walwich	1
walwisch	1
war	1
was	15
watch	1
water	1
water.	1
waters	2
way	1
ways	1
well	2
were	1
west	1
whale	1
whalers	1
whales,	1
what	3
when	4
where	2
which	8
while	5
who	7
whole	1
whose	1
wikimedia	1
will	3
windhoek,	1
winds,	1
witches	8
witches'	2
witches.	1
witches:	1
with	13
with:	1
women	2
words	1
works,	1
world	5
world's	1
world,	1
world.	1
worship	1
would	4
year,	1
years	1
years.	1
young	2
zone	1
â€“	1
