	3
nuclide.	1
nuclides	2
number	11
number)	1
number,	1
number.	2
numbers	4
numbers,	1
numbers.	1
numbers;	1
observed	1
occur	3
occurring	2
occurs	1
octahedral	3
odd	5
odd)	1
odd,	1
odd-even	4
odd-numbered	1
odd-odd	5
odd-odd,	1
of	130
oil	2
oil).	1
on	4
one	13
ones.	1
ones;	1
only	16
opposed	1
or	8
orbital,	1
order	1
organic	1
organometallic	1
other	12
other.	2
others.:75	2
out	1
outer	4
outermost	9
oxidation	3
oxidation.	1
oxygen	1
oxygen.	1
pair	4
pairing	1
part	1
participate	1
particularly	1
perchlorate	1
periodic	5
periods	1
phase.:75	2
phase:	2
physical	4
plant.	1
points	2
points,	1
polarises	1
polarizability.	1
polarize	1
polarized	2
potassium	6
potassium,	3
potassium-40	2
potassium-40,	1
potassium.	1
potentials	2
potentials.	1
potentials:	2
power	1
practically	1
precise	1
predicted	5
presence	1
presentation	1
pressure	1
prevent	1
previously	1
primary	2
primary,	1
primordial	2
principal	2
probably	3
produced	1
produces	1
producing	1
products	1
products,	1
prominent.	1
properties	8
properties.	2
properties:	1
property	3
proton	1
provide	1
pure	1
quantity	2
radiation	1
radiation.	1
radii	2
radii,	2
radii.	3
radioactive	1
radioactive.	2
radioactivity	4
radioactivity;	1
radioisotope	2
radioisotope:	1
radioisotopes	1
radioisotopes.	1
radius	5
radius,	2
rapidly	2
rare	2
rarely	1
rarity	1
rate	1
react	4
reacting	1
reaction	2
reactions	1
reactions,	1
reactive	2
reactivities	1
reactivity	2
reactivity,	3
reactivity.	1
readily	2
reduction	4
refer	1
related	1
relationship	1
relativistic	5
released	1
remove.	1
removed	2
replaced	1
representation	1
repulsion	1
required	1
reside	1
respect	1
respective	2
responsible	1
rest	1
result	2
resulting	2
results	3
roles	1
rubidium	3
rubidium,	1
rubidium-87	1
rubidium-87).	1
rules,	1
s	2
s-block	1
s-orbital:	1
s-subshells,	1
said	2
salt,	1
salts	6
same	2
scotland,	1
second	6
second-most	1
several	4
shapes	1
shared	1
shell	5
shell,	1
shell.	1
shells.	1
shielding	2
shiny	1
shiny,	1
should	1
show	4
showing	1
shows	1
significantly,	2
silver-coloured	1
similar	5
similarities.	1
simple	1
simulations	1
since	6
single	4
six	1
slightly	1
small	2
smaller	1
smaller,	1
smaller.	1
smooth	2
so	3
sodium	11
sodium,	1
sodium-22	1
sodium-24	1
sodium-vapour	1
sodium.	3
soft	1
soft,	1
softness,	1
soluble	3
solution	1
solution,	1
solvation	9
solvents,	1
some	6
source	1
speed	1
spent	1
sphere	2
sphere,	2
sphere.	1
square	1
stabilisation	1
stability	1
stabilization	1
stable	9
stable.	1
standard	1
state,	2
still	1
stoichiometry	1
stored	2
strength	1
striking	1
strong	2
strongly	6
strontium-90,	1
structure	2
structure,	1
structure,:73	2
studies,	1
sublimation,	1
subshell	2
substance.	1
such	2
superheavy	1
superoxide	1
superoxides,	1
surface	1
synthesis	1
table	4
table,	5
tarnishes	2
temperature	1
tend	1
tendency	1
terms	1
tests	1
tetrahedral	1
tetrahedron,	1
than	20
that	29
the	301
their	24
them	3
them.	1
theoretical	1
there	3
therefore	1
therefore,	1
thermal	1
they	13
this	17
this,	1
those	2
though	3
thought	3
three	1
through	1
thus	11
thus,	3
time.	1
time.)	1
tint:	1
title="aberdeen	1
title="alkali	1
to	89
to)	1
to:	1
toward	1
towards	3
trace	1
tracer	1
traces	1
transferred	1
trapped	1
travel	1
trend	4
trends	2
trends.	1
tritium.	1
turn	1
two	6
type	1
under	1
undergoes	1
unique	1
united	1
unlike	1
unstable	3
ununennium	2
unusual	2
up	2
url="http://en.wikipedia.org/wiki?curid=632"	1
url="http://en.wikipedia.org/wiki?curid=666"	1
use	1
use.	1
used	3
usual	1
usually	1
valence	3
value	2
vaporisation,	1
vaporisation.:75	2
various	1
very	17
vigorously	2
was	3
water	11
water,	4
way,	1
weak	1
weakly	1
weapon	1
weight,	1
well	7
well-characterized	1
well-defined	1
well-known	1
were	4
when	7
where	1
which	19
while	3
white	1
will	3
with	22
would	2
years	2
yet	1
zone	1
−1	1
